Source,t0,u0,te,rho,s,q,alpha,piEN,piEE,t0_err,u0_err,te_err,rho_err,s_err,q_err,alpha_err,piEN_err,piEE_err,chi2,dof,cov_piEE_piEN,piE_err_MC,mass_MC_te,mass_MC_rho,piE,piE_err
23689,2462931.195610764,1.6887405879808473,97.94441012291492,0.00028696486987456497,0.7857120390007155,0.000444099255784267,1.1298393374031985,0.008801665817871058,-0.0018071110299668774,22.85351443886707,7.693779750470013,322.01479695846905,22.101075159711108,21.98938717038923,0.2790983390260929,25.89394620538638,0.061000709268707175,0.10878209795531649,381717.44324854115,41908,,0.061861190501376666,8.786341841027497e+30 kg / m,3.6748089903205426e+32 kg / m,0.008985264127676366,
23690,2461802.639029885,2.1263714356372545,737.8502256389423,5.780081783236174e-05,2.4423690810198044,0.0004758254967547999,1.3753905337114605,0.07391985118449379,-0.019723837899874776,133.22657417667108,12.522289765645395,3347.171476382149,12.765878664832897,10.649284068741295,0.001608536990542862,0.20132172685412517,0.30266117152837047,0.18442922553983213,41584.40416963196,41687,,0.2141670949648224,7.028980236778569e+31 kg / m,2.0490616363313107e+33 kg / m,0.0765060401578741,
23691,2462141.385141056,3.147011712845806,297.9611430254992,1.4282887439041037e-05,0.9854301166033161,0.0003108826700716188,2.0694640144950642,0.00016186915809653064,0.009442795851515225,134.8942468442193,2.7921877719547865,326.0986320805457,10355.431127996733,2803.5674025945145,3.3749730879270756,3368.917435958485,0.017095600982500674,0.023941021450413616,66188.28546212155,42023,,0.015061776259379074,1.0548996598393915e+32 kg / m,7.606220043893157e+30 kg / m,0.009444183136605094,
23692,2461680.5325212283,0.8048804467770614,225.29265956936865,0.00021478309444001816,1.5621512367272052,3.707884724966076e-06,2.256808216754908,0.00011277199775175674,0.0036697066321673597,0.19661328804191486,0.009868740878021509,1.8064971472031395,1.2318439941249146,0.07301246549986111,7.904517627630018e-06,0.01869662605276828,0.0006635234384676614,0.0004099187009990786,42670.479616363285,42361,,0.0004168243108372918,1.446646839590957e+31 kg / m,7.580372693731176e+35 kg / m,0.003671438994406693,
23693,2462147.3716147,0.011771733032828947,57.383351274068254,0.00021085728687947073,0.191989171289789,0.003294399507131007,2.913742781545722,0.0002664976236607404,-0.03254334044018282,42.59351728067737,4.288753948579097,160.38063134506103,4.299334688975182,0.3690774855743074,0.19024525604701167,6.05158558595748,3.5240917974459185,1.2103521024206085,41440.06350385309,41868,,1.9880764005108738,2.6470176458744672e+29 kg / m,9.99936831951069e+31 kg / m,0.03254443159726492,
23695,2462906.635244702,1.2388539618877534,211.229725430109,5.615410561237874e-05,1.4966592946367383,0.00018439088011840946,9.135908098037069e-05,0.0038736082495507995,3.5336237577857593e-12,545.8001801005112,12.742953301059481,1425.058836212005,15240.934923512339,1300.6179946333864,1.7999307164965936,1881.8331547407606,0.03626535138366092,0.08201348114689395,41377.95235212926,41984,,0.04623218054841738,5.765785543896767e+31 kg / m,1.9150797352959838e+30 kg / m,0.0038736082495507995,
23698,2462808.499907105,2.2121309415599306,32.73626768824254,7.807768484022743e-06,2.7086969809850583,0.00017008872728412893,1.41638900086882,3.595049211774872e-07,0.0017629732375551562,6.527287325356655,3.7943809165275564,44.06961331628158,1.7222956289731788,3.4168587801369736,0.00022356316098767114,0.10228901926232913,0.5145790150827094,0.27302661834368314,41588.87654056543,41567,,0.30755727972303204,1.4198907747715824e+30 kg / m,3.9344502894712675e+33 kg / m,0.0017629732742102183,
23699,2461844.210576327,2.067660956367559,464.5386161208431,7.28124540860805e-05,0.5400074454306477,8.127113253925663e-05,1.0361671286978833,0.0013796215641522507,-0.01159129946616386,190.1460944521259,44.046780604100206,7856.236892696482,2.693960546379154,8147.306219401618,3.4563105083347265,8421.254041883027,0.024297619826597578,0.17768175985315282,41739.084438132486,41884,,0.10726776200679564,2.3247322967285614e+32 kg / m,6.608473325304938e+34 kg / m,0.011673113508167583,
23700,2461548.609339684,1.2589149898149097,99.96276471113892,0.0002471616226942218,0.05945008514257181,5.742578637472296e-05,0.2878941502708392,0.009714026475668373,3.209779066107708e-09,3.3748320908409264,0.8912510873467488,50.799658657554595,37.02519371898412,736.9761401103118,3.398129285335366,3734.3562089676293,0.014148046272125727,0.02665050483491271,42384.86475405692,42361,,0.016716048789445697,2.609175367311328e+31 kg / m,1.9896867975209636e+33 kg / m,0.009714026475668904,
23701,2462098.463886143,1.088797672626834,120.21575247236748,2.2343908577755047e-08,2.0494596272715153,0.002419438959576715,0.36233055563221983,1.9731822890279297e-10,-0.023158598276202227,18.563021644854373,1.2040271996249703,72.54670405634916,11582.10130199279,1.688284028716518,0.01687712964133942,0.5498933660893949,0.09328700661661152,0.03733449089612458,42280.712761670526,42358,,0.0528696933696453,7.87192380745007e+30 kg / m,7.12367571535825e+29 kg / m,0.023158598276202227,
23704,2461564.5128456145,1.0836413044323396,536.8016555459384,2.632919012006016e-12,1.5566961563708015,0.0004995767210983999,1.7589889202123024,6.753979384597394e-33,0.03561129013352255,49.1408345044203,0.48372938897044465,229.55888541235507,0.0008764066498401755,0.35513837573191315,0.00041806220599509004,0.07632390867788323,0.015563186340972812,0.025884631974179353,42026.83534521992,41609,,0.02127428009047588,1.6159204719051931e+32 kg / m,4.167099414468262e+37 kg / m,0.03561129013352255,
23706,2461846.1057658778,1.294552443313197,81.92277955255452,0.0003691848061539355,0.6440492574202348,6.463630921034739e-05,7.519754669594115e-11,0.020671317631873798,0.008253039496702983,89.30960759038855,14.851433651949401,601.2242048338011,105381.16392451849,2386.950082876088,1.8682466441068277,7650.833328180527,0.9282365549151984,0.2807921326044265,44065.19970514049,42247,,0.527503992192039,2.1545645157500024e+30 kg / m,1.1462260927852125e+28 kg / m,0.02225794315681384,
23708,2462659.0271105026,2.1222104494520804,287.37378748204037,8.797021210226306e-07,1.5977202569345126,4.752289622336179e-05,1.2940062919296094,0.0021894059801291707,-0.007999533097600701,18.157274413306645,0.11034286280292228,14.52931309660621,0.04785460862498637,0.08627086327466932,0.005274730233967594,0.07001857974592894,0.004573037289991364,0.01134285765781026,42594.74164081627,41957,,0.007926415427409161,1.1313567751579873e+32 kg / m,1.420880845868128e+36 kg / m,0.00829373428109645,
23711,2462821.300357959,0.08232846906227004,148.38264402380298,0.00016895485119977776,1.1148926834236894,0.0004625198722045937,0.5675819344518539,1.6453961023798263e-10,0.013757616842954493,0.0007445030339978287,0.019250182804260885,10.981470138045598,0.34989740008587017,0.011723819759682967,0.00028098408535722375,0.10418594826398603,0.05171732379731429,0.012721947042275356,91097.291204935,41686,,0.03008642879450428,1.3140964240039218e+31 kg / m,6.426452613472984e+34 kg / m,0.013757616842954493,
