Source,t0,u0,te,rho,piEN,piEE,t0_err,u0_err,te_err,rho_err,piEN_err,piEE_err,chi2,cov_piEE_piEN,piE,piE_err
10333,2461949.709772812,0.022259526356928898,3.574954044295245,0.024451820091813105,0.013509659512465421,0.0001960173417924855,1.4191711254488562,1.3218869564860667,3.7632728356407537,2.4878028232980935,219.96790845901774,145.76483954877833,1.0022131560425034,-5532.49590848275,0.013511081486728988,219.9549241758671
10334,2462716.8143391223,0.0001680226981333353,12.281367677473504,0.23808375711676294,0.0005073031351541259,0.00023668695279848172,0.8752365445252173,253.8557147988048,0.8554755389108869,0.04477806359695295,1.3685212130700404,0.08617012248247694,1.018092614155777,-0.09031153319146637,0.0005598010222947401,1.2407169507725357
10335,2462181.1698549814,3.5171992944266974,0.00443660957143585,0.1271174633972934,9.51315603835202e-05,2.2347236936096106e-08,0.02086080468282226,56498.5648232478,369.91305800691697,370.8317680608331,608.4282904372195,377.8446550971708,0.9958851654828991,38623.511267846,9.513156300830103e-05,608.4282801242291
10337,2462288.177600873,0.016726668746204876,0.0009677530801918304,0.049439976084653454,0.0002672112274731884,0.0006344292513933045,38.473782845073416,4.084886731599835e-06,2417.77720293126,2738.3498570714137,64072.777253406915,11088.374551212233,0.9977159884930229,-119863728.89176866,0.0006884056326841006,26888.0449549172
10338,2463109.7772432514,3.307480285297603e-05,7.616339268612196,0.04674343182919378,7.399183905178671e-05,-0.00016283669850172616,1939.2226094567818,283862.41245780716,2704.1620006471708,4166.165452427854,184609.4642710999,12866.161917760355,0.9990937486472062,-2156405109.944806,0.0001788591139003198,77263.77200642646
10339,2463144.8056350364,0.0002023426528292291,0.11113381175800897,0.002486085121118071,0.0008895408912100237,-0.0014409982604991214,0.0,0.0,0.0,0.0,0.0,0.0,0.998200377720372,-51254228.42331565,0.0016934458904541995,0.0
10340,2461949.343517121,0.005123240535242536,2.1717667063825807,0.1495297537508634,2.5907923429210455e-05,0.000374870650519875,0.28742757598172947,5.929279904471654,0.4281366948065053,0.20766534181439752,913.1529668025721,792.5044422080351,1.0000778016256697,-276624.3323423486,0.00037576485348899796,793.1213865776436
10342,2462717.556635303,1.6273674363018997,1.5322780747328137,0.09327078531002667,0.0003201043854884618,1.9079899239376127e-08,122.65913841547285,79.21062680060115,15.944917556973753,148.3685868521469,2130.91933864658,1652.9416102892815,1.000176883895526,1385805.4362772182,0.00032010438605709285,2130.91933713888
10344,2461791.094619575,2.214345936832607,2.5243026949234473,8.402075066201673e-05,0.0001818572996770846,-0.0014543876669895113,145.77908904340845,121.50122095016278,9.07784764781276,0.632456167411337,306.2535750555872,119.59325920958544,1.0121680244123796,-9226.67055514721,0.0014657133291803804,124.60429507349937
10345,2463131.8739515115,0.8708546970516717,7.159842898084702,0.014362346747051532,0.002754667798918285,-0.0014415488085912432,10.473399402187221,8.616475781633147,34.98714734215905,46.49639863529691,272.6411047319098,53.615896894265816,0.995635376558776,8355.805127717298,0.003109060573541169,242.83933261277554
10347,2462303.1148829926,0.06366282590046816,8.768147275184688,0.030318572938843692,6.352850550396682e-07,-0.010939117462745552,0.0,0.0,0.0,0.0,0.0,0.0,1.0003639835174418,16259.342151488749,0.01093911748119252,0.0
10348,2462041.7029208587,2.311704101093131,0.16025973750982297,1.1660149927200816,0.00013879090559595298,1.0557629613804356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9993109562654873,-54239.31147800837,0.00013919187842401944,0.0
10349,2462614.347474002,0.35434611856460335,2.2067437505356438,0.07937081864345677,0.000734509373786776,-1.1185105869056747e-05,0.017234123762541593,0.17184548495621574,0.015198577481855598,0.021607803015917165,18.554361631886433,1.2598081292434338,1.002039913534851,20.386660229314995,0.000734594532224372,18.55222061992231
10351,2461944.0864635706,0.346348147522065,0.12440301768532332,1.9641373294492357,0.0009011454118027318,0.003569189625393485,298.04744851610803,375.91219051817575,63.12167498348887,684.7916526195904,320.6290360898531,320.15216274099356,1.0130044618744876,-32975.00691580937,0.0036811924202939457,320.18075968955264
10352,2462970.3214954166,0.6237575817869148,3.930484616485005,0.06621227212802328,3.861395160218022e-05,0.000873040105623735,0.0,0.0,0.0,0.0,0.0,0.0,0.9955056174968369,40.243532803574176,0.0008738936224082642,0.0
10353,2463311.1294924747,0.07488468195446048,3.006891839373498,0.014311909906871171,1.3553410768972656e-08,-5.105754019674086e-05,16947.62280594776,486.6022981063104,532.6650899469162,367.72456048717,431.28713043521856,433.86075100237707,1.007943838116265,69319.49218323795,5.105754199564205e-05,433.8607508215631
10355,2463273.896582469,0.018635074318736535,9.675088705891017,0.04474322557268754,3.7810555493542084e-07,0.0033853213261804617,10662.07511452428,1133.859892986441,505.74629703104546,48.45192645888395,971.904833005016,703.1457628004812,0.9930539996188504,242667.5631862933,0.003385321347295711,703.1457667938738
10356,2461783.3621083642,0.9864370085463358,3.169903901001952,0.08852480988952348,0.003247663255503379,-3.57205591673026e-05,271.59806370365567,514.3912479598431,12.316541530499277,136.2608694492651,850.4174308498712,208.66124759148198,0.9986003426253017,-93173.09348717624,0.003247859692088627,850.3690926515524
10357,2461944.9807960987,0.007126145813026888,1.3098299750596663,0.13631048685973193,0.0004200407408399378,-0.0005056129566837817,41.80708156291922,407.994877941803,6.691365103958242,25.104218511556066,373.7004043972368,364.4130770016884,1.0063163345199717,57216.03605622298,0.0006573269246972008,368.23374421563193
10359,2461742.3828192735,0.011060316615671402,1.1871308509812883,0.014438813992146953,8.790305896214975e-07,-3.785021821789119e-10,827.1140739870041,506.7500155746132,26.573993531421028,347.0230245623681,411.9834754494074,397.3849598810168,0.9916104712236247,57889.4556708541,8.790306711112073e-07,411.98347279067946
