Source,t0,u0,te,rho,piEN,piEE,categories,piE
8281,2463014.916692295,0.5001409812265382,1.3752585698336233,0.1550708203835877,0.0012412101045934,-0.0005497779633945,B,0.0013575191832084596
8282,2462118.373929171,1.601087443196709,0.9503078825442292,0.0757409047030183,3.061041722992017e-05,0.0002678738891136,C,0.0002696171695419916
8283,2461916.00802048,0.4881561540695232,1.1913394860716675,0.0975352747049008,0.0002242785339101,0.0001854056916201,B,0.0002909916343436551
8286,2462948.4684714884,1.2411411776536392,1.3927814181488412,0.0806863724952439,1.56701908257518e-05,0.0002415505766762,A,0.00024205833175728583
8287,2461951.411159899,1.931435445190737,0.2477397834473256,0.271755827639391,0.0003730910971537,0.0003165915681531,B,0.0004893129753041406
8288,2461614.7308572084,2.24123626335977,11.310658699216452,0.0234134550220462,0.0004488298789106,-0.0028868931101639,B,0.002921574933099389
8289,2462707.159830352,2.149505789735438,3.613730818575093,0.0420058386969354,0.0001511666015379,0.0008146841816285,B,0.0008285901623940613
8290,2462097.811972722,2.477123770838481,15.500741518663814,0.0553312944958213,0.0002274924877374,-0.0040354400590915,C,0.004041847263628026
8291,2462759.216262041,1.1246571008684492,0.5081368942175454,0.1626038879343354,0.0012142483398961,0.001110359937644,A,0.0016453869520769947
8293,2462400.662731613,1.092776573798934,15.312628467874228,0.0379823204459398,0.0053450930972862,-0.0050498562399114,B,0.007353303221167252
8295,2462093.104145193,0.7356195471813661,2.27396383097618,0.0363426263414751,0.0010807037061609,0.0024562290873719,C,0.0026834645200117147
8296,2461909.070563069,0.218494777962256,2.1812643751462524,0.0294881124491957,0.0010843283578918,-2.163514376171324e-05,B,0.0010845441748374833
8297,2462579.255368381,0.3053839953495098,2.292878460665994,0.0861196188673194,0.0001422453839775,0.000507749759782,A,0.0005272983669817167
8298,2462083.587435067,2.3065419254934523,5.366597411913913,0.021541864763099,0.0002592465119089,0.0012557479107231,C,0.0012822291406852217
8299,2461591.121855468,2.8222183961153817,2.6232031130285454,0.0353599217860078,0.0013240035349693,0.001209069578909,B,0.0017929959864021975
8300,2463189.4349457785,1.7262749343376886,0.9569342381950302,0.0682319999350189,2.3876506425726797e-05,0.0005052874580891,C,0.0005058512655526738
8302,2462001.9984627976,1.5133463327601837,7.818470140459969,0.0330088347724519,0.0007277055689374,-0.000150164566415,B,0.0007430375441854267
8303,2461542.552991513,2.813531824467701,0.3765671317969664,0.181171195968361,8.186214024554633e-05,0.0002142589670503,B,0.00022936502559684865
8304,2462287.5897613424,2.3540225810682114,1.0323279375414751,0.0616734406159703,0.0004425646626322,-0.0009780122556021,B,0.0010734856555719133
8305,2463241.8559481325,0.0049355857811509,0.1416796664988917,0.501917152149331,0.0004932868821876,-0.0006010433364846,C,0.0007775506674621938
8306,2462774.171210916,2.5309494145063534,2.576015902970485,0.0977986030525687,0.0002110313389676,-0.0011056963466527,D,0.0011256547592524032
8307,2462837.884853864,0.7048472234973229,0.9691346016229476,0.1367075014682557,0.0001429912083451,-1.330455734330267e-05,C,0.00014360883298075025
8308,2463186.015097244,0.4473783141931867,0.9244591046479456,0.0632892575551389,0.0004379739653005,0.0001276023356187,C,0.00045618368048012297
8309,2462170.869957169,2.448605198471703,1.1030401916116346,0.0756656866179381,0.0004021414119007,-0.0031441345118578,C,0.003169747552064797
8311,2462548.975235397,0.3560227075473802,2.97339924032264,0.0555604234317642,0.000462099845356,-1.5306582054605183e-05,D,0.0004623532832501933
8312,2461786.9113959214,2.474224411299566,0.5204589968248305,0.2258590429497911,0.0012621545301299,-0.000716048094198,C,0.0014511233342249087
8314,2462153.060250982,2.606140340591073,0.6113785187391971,0.1307418676562076,0.0001677450872556,-2.77749098817184e-05,C,0.00017002899728377639
8315,2463321.151630462,0.8245713195118604,0.62361600380273,0.203122535135356,4.823575923186108e-05,0.00019752691931,C,0.00020333118875561938
8316,2462358.566732468,2.726978894391208,0.2031210782542716,0.3475888339445079,6.210664582734927e-05,-0.0001061126184096,B,0.00012295171101560639
8317,2462962.6731797955,2.857368017606865,3.727005162357122,0.0313694504649981,0.0021023838025229,-0.0021512793134976,A,0.003007992742310618
8319,2462299.659410304,1.7032367790914589,3.771926839855518,0.0204670183680356,0.0006395183046526,-0.0017215074680681,B,0.001836456268088074
8320,2461570.373960927,2.4380252753856504,4.973756884505177,0.00975710081714,0.0020427679399699,0.0014988545717392,B,0.0025336664902453855
8321,2462864.2803384103,2.995476063451736,10.178694139798989,0.0249095675712365,0.0008043888778877,-0.0014261271806692,C,0.0016373393668732558
8326,2462685.2638199213,1.2742192280734843,0.3264890311278711,0.243742071609183,0.0001556378936263,0.0008303513953544,B,0.0008448115728962469
8327,2461690.708227945,2.258005848754342,3.4208090193660734,0.0659911206575269,0.0003461232006304,-0.0007976282166978,D,0.0008694895296017915
8328,2462579.071824115,2.550748222951869,0.6343424458548433,0.2564763062800303,0.0012117425349537,-0.0001105757755584,A,0.0012167772898753332
8329,2462693.4296643264,2.1594719473188024,0.4483944722940381,0.1596452121788278,0.0001479621328541,-5.527271523944009e-05,B,0.00015794893418024248
8330,2462127.052396016,2.283564003876434,1.4893121929650246,0.0951394455244978,0.0005026686953128,-0.0002624124223236,C,0.0005670415299051842
8331,2461666.83276701,0.6750998560170394,3.097436518026554,0.0435074746689828,0.0007609952159411,0.0002572221661143,A,0.0008032913303564117
8332,2461941.439690125,2.625853886644396,1.7720292574865153,0.0380326304641512,0.0025628751459058,-0.0011366629036417,B,0.002803628286705792
8333,2463051.787816131,0.1940461551478499,1.413136963065457,0.0882551480948751,0.000242529930222,-0.0001701124402828,B,0.0002962414714256891
8334,2462929.2560797394,2.768520117296952,5.029701004204715,0.019334727610267,0.0001748659461926,0.0012968079150592,A,0.0013085445608377357
8335,2462506.70427542,1.1675395105977249,4.33731045548198,0.0234817475640199,0.0006928160608282,0.0004792064923068,C,0.000842397148861801
8336,2462838.092681412,1.0170732907356466,1.883370727081676,0.062202677957154,0.0006729307066371,0.0001268003677869,C,0.0006847730056055071
8337,2463112.756242188,0.7553452086492266,0.4726402941716603,0.1421461382640411,0.000106075717052,0.0001158986929501,B,0.0001571132227905644
8339,2462135.598684201,2.148100354357984,1.3710549840612145,0.0662146381908135,0.0003823522711238,-0.0001112333713421,C,0.0003982036189359124
8340,2461795.834901561,1.7120680835282478,2.061095582404856,0.1044903736870822,0.0002793250748529,0.0002032163205515,C,0.00034542636028547124
8341,2463280.08693754,0.3556147437897192,0.3825852020159784,0.2465857246658971,1.0219955353156204e-05,9.194085540285377e-05,C,9.250712610187916e-05
8342,2462833.9859621483,2.4638428253217195,0.5748873669395868,0.2256941811556407,0.0004228107866846,-0.0006264033438862,C,0.0007557447390281081
8344,2462766.6203475706,0.208827156633368,1.033134364468561,0.0717765483889367,0.0003743952973017,0.0001357701533122,D,0.00039825290102150744
8345,2462850.243226343,0.2034200847186534,2.080410888745668,0.1307477462454649,0.0001834512251328,0.0001093748833342,C,0.00021358187448164962
8346,2462859.953819004,2.8677896592753074,1.3955764707630602,0.0880198013367969,0.0009150460086965,0.0008149091498779,C,0.0012253106220816486
8348,2463226.6920641675,2.0321283821188163,1.472533458709234,0.0609729967482536,0.0001034794729748,0.0004525633114885,C,0.00046424298835047516
8351,2463203.1228792374,1.2719005391383564,9.00571991895403,0.009595069067508,0.0029564944905614,-0.0002080643340841,C,0.0029638067480586136
8352,2463101.9056985253,0.1812925720158895,1.363605050527809,0.0955639082616748,0.001072419739577,0.0046952188650211,B,0.004816135825356717
8353,2463195.370030178,2.659275715727474,3.4059971361722905,0.0684083982194355,0.0001779567661598,-0.0005593225063925,C,0.0005869499780894807
8355,2462832.417289244,0.0859127821241633,4.231661262952527,0.0167955661337402,0.0006586355683201,0.0010997794122954,C,0.001281918705521203
8357,2461898.684370604,1.4949274068510572,3.982387462770725,0.1079667690812511,0.0003882644970917,0.0010667160994641,B,0.001135179526135745
8358,2462224.7085800427,1.2946404933600135,11.769387215335591,0.0112561882611373,0.0011762321535853,0.0019045034434228,B,0.0022384493394171814
8360,2462347.952654247,2.162435891040114,2.6641594970558784,0.0710348237208723,0.0004341059706822,3.911784301973799e-05,B,0.00043586488666151114
8361,2462522.2275266848,1.9218223905376792,5.190261474118483,0.0238400533627276,0.0006041545517861,0.0014801411503133,C,0.00159869338751827
8362,2461689.9689873303,1.819169694120276,0.5918382733610802,0.2398268778346932,5.150069173988672e-05,0.0004825439389364,D,0.0004852844261399112
8363,2463265.005059952,0.1845347571824485,5.948449526938401,0.027853916974519,0.0030085997629743,-0.0004409740580415,C,0.0030407450819880644
8365,2462809.6513721724,2.847234955187571,0.8162555665542346,0.1210277664096316,5.681679309974791e-05,-0.0002680651272297,C,0.0002740201824954045
8366,2462184.1687036534,0.8803922546313042,0.3195356733107663,0.2370558936868652,1.597713689620225e-05,-0.0003436195672789,C,0.00034399080790093573
8368,2461528.911972712,0.8587772848255952,6.509883738854757,0.0296385033517813,0.0005395176420256,0.0003968564260352,B,0.0006697569028702098
8370,2463120.807970133,1.0240146221072783,1.1895104986891636,0.0871439256949844,0.0007359109623362,-0.0006338828381002,B,0.0009712735952987482
8372,2462356.294241166,2.13022091651011,0.6971851500863323,0.1588302058031303,0.0005525493926787,0.0003118502479895,B,0.0006344772718708787
8373,2462095.109961802,2.759485858065608,0.2632920133545195,0.3351032092569371,0.0024107885378484,0.0023246637931339,C,0.003349024204948199
8374,2462524.3503714344,0.6535121483763096,8.223863809345737,0.0421443655668261,0.001348951100581,0.0006709566821302,C,0.001506602781443688
8375,2461631.222314694,0.060289983393559,0.5284722773795356,0.1757268174353633,0.0001421828538119,0.000152805941233,B,0.00020872378780148462
8376,2461596.0870007435,2.9578946616150725,2.531927083588815,0.0538866841541557,0.0001344393997271,-0.0007050702261507,B,0.0007177729278840087
8378,2462063.5195994214,0.7534296857590975,1.6161560085890307,0.0506827009195315,0.0001128079083669,-0.0009027132946,C,0.0009097345307493288
8379,2462124.9657957545,0.9614257936027808,0.6531446256200298,0.0942865218659344,0.0015638672866744,0.0001050643663503,C,0.001567392551790055
8380,2462080.439853908,1.2442905055251128,0.1877284098198533,0.6700451988428179,0.000295753113497,0.0003096389300431,C,0.00042818941035645096
8381,2462965.8177982834,0.0614297789525817,2.3497337719535656,0.0336704315314338,0.0001467786241372,0.000885739522548,A,0.0008978187268637073
8382,2463287.3621588917,0.398531799925843,2.1372380987509016,0.0817833622748318,0.0002634460254791,0.0001052372788982,C,0.00028368766841481164
8383,2462533.684074424,2.246132079936112,0.3754545930838324,0.6602002812648871,0.0005788142380434,0.0003434916778638,C,0.0006730619993161478
8384,2463105.659428169,2.1368053337665405,1.683316767098974,0.0741405503193479,5.47528030840571e-06,0.0003632531971818,B,0.000363294459023607
8385,2462734.363851834,2.450082945277852,1.7875003974851362,0.0571348039262039,0.0008417778154209,-0.0002855814474619,A,0.0008889019370376109
8386,2463210.241538017,1.173260207157401,2.736645800131694,0.0191196208267335,9.580002925219584e-05,0.0011164568532985,C,0.0011205594811887095
8387,2462794.847567378,2.0100872649412893,3.865486684506138,0.0491089335425717,0.0002798580287319,-0.0011681201242445,D,0.0012011765652520411
8388,2461645.637197908,1.4770481833244276,2.4297528321509865,0.1563312678948091,5.937249238135903e-05,-0.000399111402271,A,0.00040350341296487013
8389,2463115.35844423,2.799333476272875,0.6762035772874846,0.3739180665601366,0.0001730121928621,0.0007220979289071,B,0.0007425352771490898
8390,2462941.916664576,2.4561916376251824,3.853547655841135,0.0307028766087912,0.0011470409702432,-0.0023680105011617,A,0.002631193022381396
8391,2463198.067517707,2.5360132739442824,2.5480009838752133,0.0334481947871785,0.0002934882368005,0.0008594383556876,C,0.0009081682841672418
8393,2462242.713862304,1.1232507073858005,0.3105757924793281,0.2017146585517473,0.0001649836488635,-0.0001273237431182,B,0.00020840091159576063
8395,2462383.465371269,1.15954643401419,2.730156679499823,0.0851010082081838,0.0002304348725711,0.0002641808207439,B,0.00035055917695273606
8397,2462222.99503937,0.2215361590907408,1.742373091122459,0.0973521252656718,0.0003654860748401,-0.0004255579487246,B,0.0005609631348178885
8398,2461642.701081376,2.544965291264897,0.6181623691999032,0.0933181505385581,0.000104084461715,0.0001904958725048,A,0.00021707660539972131
8399,2461708.429917829,2.3832098831202475,5.6526452594906695,0.0092188725865331,0.0035575293371103,-0.0081152781549497,D,0.008860798751614003
8400,2462572.051428623,1.6387404736427007,0.3762921965374642,0.1903664035638803,0.0001575055832107,-0.0006978152549051,A,0.0007153699313787325
8401,2462594.8793588798,1.6839574443989522,4.598907830845453,0.0168007284380822,0.0004536267939919,0.0015894773256915,A,0.0016529414499959678
8403,2463151.6651700344,0.4321336348418051,7.889195028115469,0.0156363303771691,0.0004772209006002,0.0015916051038116,C,0.0016616096396111814
8404,2461797.50253753,1.055860608535538,0.4525674735594186,0.2436689837396524,0.0001659022540325,9.070326573206228e-06,C,0.00016615001870962513
8405,2463072.533156157,2.210331332268198,1.95197669422983,0.0710983446618262,0.0005153946689058,-0.0010173548249707,B,0.0011404571472123286
8407,2462591.219270703,0.8604429205639381,2.082619852747841,0.1218479119756682,0.001429888942291,0.0022947748704117,A,0.0027038073328473516
8408,2462889.743152213,0.5779061188132497,0.9919079678292207,0.134423768008055,0.000193460792217,0.0003153460931864,C,0.0003699597770206309
8411,2462468.961482944,1.3906117134991738,3.060694139569917,0.0264529102534883,0.0017840752864469,0.0028215769934228,C,0.0033382961758243435
8413,2461742.3072082186,0.2750547078131283,3.3254923979478463,0.0740858382008873,0.0007374020236296,0.0008290111504874,C,0.0011095139620957782
8414,2462511.185236172,0.9794038602595764,1.6624949842002628,0.083107691505277,0.0002148135334886,0.0002086727862661,C,0.00029948152847532236
8415,2462924.26741303,2.294096342576568,0.8152014001022996,0.1592959167398237,0.0003206014362861,-0.0001932042570143,D,0.00037431693239440547
8416,2462327.9473689604,2.0117163345367874,2.101562559250349,0.0515961835198349,2.2316979086312016e-05,0.0006223983928888,B,0.0006227983678736642
8417,2462386.0951408646,1.617000231859728,1.28655665163635,0.0638172475753147,0.0007211851272028,0.0004876458963461,B,0.0008705782606530616
8418,2462899.870801117,1.14503383411307,0.8240780434647715,0.1900696286154999,0.0004869318554627,0.0001000625513041,C,0.0004971067752886027
8420,2462203.2150244107,2.413779831194985,2.07967563499011,0.054588352588741,0.0006596429646981,-0.001007729834636,C,0.0012044286033182701
8421,2462903.4447868774,1.979415650139599,0.8762325821787429,0.1202398919707629,0.0003225925788561,-7.992112505726154e-05,C,0.0003323452394174581
8423,2462275.2341214158,1.0778466188610023,0.4068326122088199,0.3252667007660377,0.0032120904419537,0.008330946618499,B,0.008928728720684164
8424,2462435.2711134064,0.0664464187733767,0.9443096906387144,0.2428446831615955,0.0001671040559292,0.0005823119040588,C,0.0006058142612357144
8425,2461931.3912156387,0.8523001252170158,4.829070139337464,0.0240080632230891,0.0012575297523174,0.0002633967456499,B,0.0012848186345093301
8427,2462643.9913019813,1.6236705884994451,1.8294624824514096,0.0682207629240665,0.0006586380523919,-0.0004586761524235,B,0.0008026131676347087
8428,2462875.90008454,1.6694892658386449,0.4039155974364132,0.2205096781490597,3.6711322874830463e-05,0.0002412855155431,C,0.00024406233064141547
8430,2462856.4422365166,2.627693189898656,0.8822679782628968,0.1350635658384534,0.0002182331681759,-8.635113181256321e-05,C,0.0002346960452530066
8431,2461833.0239643925,0.2536629433965046,0.4078517800857605,0.180527207713999,0.0001862335547499,-5.7100781083430206e-05,A,0.00019479074956250313
8433,2462293.9496626416,2.9013500565177277,1.0246983750146308,0.0823770218997407,0.000128100224588,0.0002772957970713,B,0.0003054547865280615
8434,2461878.2331034574,2.2167297895928013,0.8405063824746383,0.7267605321653167,0.001880880643538,-0.0007468587733096,A,0.0020237366485057885
8435,2463052.247075496,1.724160245131611,6.311352968772406,0.0466509241681686,0.0002508399209238,0.0004410953306101,B,0.0005074305436363598
8437,2462644.6855848306,2.118617347192324,3.50970138285983,0.0222993039563515,0.0009153720920927,0.0024949639422075,B,0.0026575837032721578
8438,2461946.8685699394,0.0580699611731436,1.0481176273503214,0.0894351775030698,0.0029410923573752,-0.0045805099044618,B,0.005443445162714828
8440,2461801.947574782,0.4585474342277608,4.045789571535494,0.026131078344763,0.0001262737348384,-0.0007890191767872,C,0.0007990596457386577
8442,2463203.6182053327,0.6802809702964521,0.2790439188289424,0.3502279154925435,0.0002274889231635,-0.0003375905916532,C,0.000407085516488669
8443,2462465.357997468,2.46199507623426,12.188434095922968,0.029518530354822,0.0021250492543197,0.0001780092362643,C,0.00213249188075362
8444,2463237.572291066,1.9820483762413543,35.855996377353264,0.0381372915437307,0.0010910145732685,0.0001478141870408,C,0.0011009822128330593
8445,2462901.9002815443,0.22217003132527,1.1493983135836765,0.0453968854057581,0.0005413416349816,-2.607252002039496e-05,C,0.0005419691338672026
8446,2462165.9372838805,0.7786651821983787,1.291961271278834,0.0763200935317758,0.000229977565024,0.0003483546097387,C,0.00041742138725821195
8447,2463331.5621619946,1.8839693464159697,2.7584400056715124,0.0594392725541702,0.0004808146098919,0.0001364283387385,B,0.0004997953388102443
8448,2462752.9812509534,2.195698135845114,7.463778822816036,0.0188585521041205,0.0016176503522282,-0.0017125768472074,A,0.0023557826978851124
8449,2462382.339736421,0.8822704418933355,0.2736277067828322,0.1866789404241327,0.0001771450436856,-0.0003404482793324,B,0.00038377779691217803
8450,2462363.1129792314,2.5422721487040745,4.356379643034537,0.0323890881335517,0.0015500847787965,0.0014477357931267,B,0.0021210143205921054
8452,2462271.576713564,2.143172500074516,4.781491431631603,0.0225809525327354,0.0009921388421362,0.0002414161768621,B,0.0010210882687241452
8453,2462138.402264231,2.02154401010022,6.753283778391297,0.0201787371273105,0.0003264520427625,0.0019752557445534,C,0.0020020504970192474
8456,2462545.4633016214,2.389976243328864,3.749052265760944,0.0262398815549904,0.0009225610033147,0.0008402565399881,D,0.0012478581080514722
8457,2462071.713345118,1.8263605101361104,1.5224222963390528,0.0410689872768721,0.0013593856790329,0.0026279800415922,C,0.002958751176318597
8458,2462190.9936224143,1.6546529260776122,6.645225925521733,0.0149319797001223,0.0022772082653691,0.000715694558129,C,0.002387026640907221
8460,2463231.965235239,0.3062997284081882,1.4102797674142165,0.0525649043442543,0.0001707984518969,0.000721954209972,C,0.00074188273498355
8461,2462061.636015794,1.511562196541493,1.320663575137844,0.1494319870777031,0.0003554733130938,0.000144439016955,C,0.00038369767518296163
8462,2461802.3549374864,1.042526336434046,0.9571058405050712,0.3108246561124787,4.9609870643248494e-05,7.465146419205768e-05,C,8.963247386554674e-05
8463,2461917.95442934,2.056267841712578,3.635216438842698,0.0150896726870309,0.0012803091093545,-0.0006646389061664,B,0.0014425450741956667
8464,2462285.57202847,0.9931953842551738,2.635639178288921,0.0335191469111832,0.0004779910922459,0.0004677037342268,B,0.0006687467886099504
8468,2463103.451179663,2.918496505121589,0.32745255518978,0.2069187986605617,0.000354717352364,-0.0001133255343384,B,0.00037238028519406076
8469,2463081.307675393,2.764669762861476,3.1370613158133738,0.0222916849856506,0.0006923363512968,-0.0022802806211868,B,0.002383067211533704
8470,2461910.358320209,1.026017259630212,0.4268002276282047,0.6403632777725912,0.0104407449396838,-0.0044806388720321,B,0.011361570296270579
8471,2461908.7092046086,1.2420693668893126,2.163406678856735,0.104613515865107,0.0004937121971827,-0.0006042479815366,B,0.0007802995302049236
8473,2463321.1301984843,1.882400248755897,1.8519453994687551,0.051871063634596,0.0003265282662033,0.0002746790079953,C,0.000426695753509471
8474,2462557.5688003125,2.54747433939516,1.139603580505287,0.1018757717688494,9.77055156646315e-05,0.000491274926409,A,0.0005008966171870797
8475,2463277.3495674757,2.85609673824238,0.4488487512583168,0.1399309029999586,0.0001179448305247,0.0001532159967843,C,0.0001933549190429528
8476,2462512.855772562,2.7309337767171207,2.024511293322373,0.04197761573427,0.003402968152454,0.0002244294086395,C,0.0034103608029178475
8477,2462601.1310467,1.1461034671784565,2.846709973137388,0.0900301144231213,0.000238288439135,-0.0001394152385243,A,0.0002760760564739037
8479,2462290.967132647,0.4596646922570669,4.770124939777436,0.0224984290256063,0.0014598883205235,0.0049040623170575,B,0.005116747122731814
8480,2462565.2089252565,2.9101469374556808,0.5941517592281158,0.1477778178551493,0.0002238599276083,9.824941646263368e-05,A,0.0002444712969328738
8481,2461710.251794664,2.4731408081072304,1.4719205809104718,0.1007339285933473,0.0003803881706462,0.0003184160636663,C,0.0004960684932227643
8482,2462471.241917031,2.026357619570809,1.1614503376615035,0.1234201078538864,0.0002712266985435,7.427761509627786e-05,C,0.0002812135951677967
8484,2462389.4415110694,2.6208759829827653,1.4721517319906343,0.0647956469033078,0.0006291148494608,-6.283219644237236e-05,B,0.0006322447142696078
8485,2463235.4979832545,1.3015082424400155,0.879577357178571,0.1240654170496108,0.0004721235492802,-0.0006068056770045,C,0.0007688392390024217
8486,2462206.30082497,2.868359420244732,3.27479807114908,0.0520015646795339,0.0001798795559661,-0.0003718915429234,C,0.00041311012375940193
8487,2462254.291159863,1.1393407578041688,4.019134664753111,0.0710501596186822,8.813528142398772e-05,0.0003902387108175,B,0.0004000675933541605
8488,2462040.8458118984,1.0207048549171929,0.8984091674959169,0.0975295467181773,0.0002949092369187,-0.0010857887462624,B,0.0011251260638390902
8489,2461862.792478498,1.551167036294859,0.430407194586674,0.1865386745438136,0.0002087148970734,0.0001251224569243,A,0.0002433465378572978
8490,2461804.488855957,2.898147728118576,13.061854502070195,0.0667127305387253,0.000448548514164,-0.0006480841815857,D,0.0007881680505960253
8493,2462927.3360936088,0.5293098163903459,2.268895339718928,0.043867648211641,0.0001318333149953,0.0005593469569916,A,0.0005746729863482472
8495,2461812.8403712087,1.8691694451958187,2.4304088445879817,0.0502227710612925,5.869251336640008e-05,0.0011815882686503,D,0.0011830450742627175
8496,2461646.116134774,0.3223924025940584,1.5355673187631222,0.0449616650976816,0.0004132303862312,0.0005058209883454,A,0.0006531571207263258
8498,2462255.185239345,2.353702673749287,0.2718586548443335,0.3286575927945522,0.0052981283913182,3.0179413852411796e-05,B,0.005298214345221648
8501,2462550.258161628,1.455468018382819,1.161317520383569,0.0684614662396056,0.0002307110346266,-0.0002902580026291,D,0.00037077930037788094
8502,2461723.86794773,1.9116551926218108,2.756046484432353,0.0385310831958089,0.000494385956972,0.0009823765347336,C,0.0010997641249132998
8503,2463251.329898377,0.808848727105205,1.325600809300869,0.0625792321718668,0.0002715359658025,-0.0003422293431857,C,0.00043686691802150924
8505,2461958.0041531306,2.479587997303497,4.149091450871741,0.0501313989931598,0.0004396693721248,-5.4699145980939325e-05,B,0.00044305885992231323
8506,2461847.869016384,0.8117129616541898,1.0016381152071745,0.1017448922300417,7.392554536024254e-05,-0.0003010155063042,A,0.00030996019307708396
8507,2462951.152090373,2.7106779801566714,1.129612190672486,0.0681903661873199,0.0001423025496751,-0.0003873663537006,A,0.00041267748620845877
8508,2463268.4422070067,1.498937834385687,0.3242322172778872,0.1710377347983441,0.0005922353187715,0.0004757689412714,C,0.0007596701641363106
8509,2462689.863815468,2.191067074328955,5.653154261303522,0.0283803660882181,0.001855147238408,-0.000184514180995,B,0.0018643006085825014
8511,2462404.19164083,2.185121918095405,7.0201566554362245,0.0117861379908897,0.0020734888224539,0.000515263855449,B,0.002136551599557902
8512,2461668.271680698,2.3281313740334206,2.2838528349604643,0.0897398066226637,0.0002974383433415,5.278507700624249e-05,A,0.00030208580311608655
8513,2463145.634377588,1.749383576839881,1.61167866754086,0.0975374162373337,0.0002947071417679,0.0005121463391128,C,0.0005908859213720093
8514,2462510.327192614,0.3649932233457077,0.862489945333953,0.1422649502616425,0.0001583466258755,1.6405649079818786e-05,C,0.00015919421863838437
8516,2462744.0241764896,0.4456332175165899,5.298503520120432,0.0536510095490665,0.0003919917801323,-0.0004589001639471,A,0.0006035287202461576
8517,2462035.848744329,1.048280301722298,0.3876867182886814,0.2609173004689119,0.0002136259667706,0.0001536936284683,B,0.0002631687388547989
8519,2461637.6100569093,0.6014578221402106,0.2776632682445066,0.3607963012423291,0.0003739530223713,0.0003896458434452,A,0.000540059946908444
8520,2461953.9619834665,1.0057901814868488,0.6923785056758328,0.2055195619107156,0.0001267936977081,-0.0001447632461978,B,0.0001924397028375847
8524,2461997.456590014,1.8453920785329283,2.4452386091074385,0.0401774890288825,0.0009984319341205,0.0052561766583287,B,0.0053501644265042045
8525,2461708.918264783,1.5264926087123336,2.8747726026058738,0.065907516381244,0.0005427072949951,-0.000139952459163,C,0.0005604622189467098
8526,2461904.5035335124,0.8151580450850346,0.8485202601691785,0.2238370537428172,0.0003249685765934,-0.0003114279996239,B,0.0004501021825351265
8527,2462091.019728958,0.2914717739396558,1.9370284152824853,0.0969028522039514,0.000163363953478,-0.0003562647576087,C,0.00039193412560014203
8529,2462519.3339013355,0.9900944714133576,3.462222307309636,0.0143754249630259,0.002173677424542,-0.0031097655398086,C,0.0037941422296145695
8530,2462086.5535563733,0.6966498189430188,0.4206748918452345,0.4222025810295345,3.056531218422568e-05,-0.0004208146869746,C,0.0004219232620778923
8532,2462703.8273894307,2.6635546078609984,17.523525010362622,0.0108492045084939,0.0018103128026682,0.0013140649630647,B,0.002236962040504627
8533,2461811.479395221,0.0168661050626289,0.755377642270285,0.1160149721831491,0.0003065097126879,-0.0002362858945259,C,0.00038701321414639546
8534,2461672.5835646875,1.2315458230581602,0.5062714657999171,0.421551303788207,0.0001619208118134,-4.273360309681385e-05,A,0.0001674649519509874
8535,2462869.249448886,1.6349172340139295,0.5812733447141963,0.1937178488679965,0.0002623599388432,0.0002757133763543,C,0.00038059243740581016
8536,2461642.1934827794,1.623886021166742,1.008245782406757,0.1134593410022412,0.0004860657302119,-0.0002590755691367,A,0.0005507994595221863
8537,2462163.616892282,1.1653274532137723,0.6740019955873887,0.19139485838887,0.0001511656423869,0.000495421217764,C,0.0005179703026709242
8538,2463219.049469624,1.33373073120151,1.3283097381196818,0.1368857224110316,0.0005872941819057,-0.0001955777194187,C,0.0006190033121343578
8539,2461939.5748805893,2.916463934247406,0.586191715178463,0.0846326218805709,0.0003925328909995,9.39051199464056e-05,B,0.00040360902129235685
8540,2462300.9899555305,2.9736081254857147,3.0879981506394114,0.0289702924275881,0.0006730733719236,0.0015929928077325,B,0.0017293507017028323
8542,2462659.5902805785,0.592077704846946,0.7295433549897432,0.1016800159125048,0.0014974282269498,0.0015174851925484,B,0.0021319128979556544
8545,2462815.7889261777,1.3431602042350064,6.378580442179583,0.0242933794459573,0.0018132370554811,0.0021097129286112,C,0.00278185500350378
8548,2463057.71852932,1.4240107921405216,3.7188187890721935,0.0457411761892486,0.000515696144768,0.0001910830169858,B,0.0005499593013205372
8549,2462163.54506336,2.228152035770201,2.415497891037835,0.0426344620690892,0.0033142987476613,0.0041723128258692,C,0.005328486699398047
8550,2462702.8109724056,0.4975740994998282,6.610535662576228,0.0098250262961609,0.0013810321679821,0.0032080016260506,B,0.0034926385844722945
8551,2463057.5477081654,2.0355450524102374,0.5920823045046808,0.1662201433138919,0.0001273918969353,-5.5898252892291824e-05,B,0.00013911617476477963
8552,2462641.008363897,0.5773519359398065,6.747002309207845,0.1126767174798398,0.0002871719920092,8.262013310668212e-05,B,0.00029882074792272694
8554,2461574.151254203,0.8286307555239759,4.265740363306669,0.0159613253208545,0.00077716122077,0.0011098104134006,B,0.0013548648333915553
8555,2461729.476695974,1.9065596015658608,2.8524606106646258,0.0455298728627509,0.0007266029911602,0.0001976883287435,C,0.0007530156585917374
8556,2462060.0213195705,2.7275196883223067,0.732215156338287,0.1629317786399328,8.901205080886132e-05,0.0001245510208843,C,0.00015308854298255191
8557,2461753.95156943,2.470608030323164,0.4456515064627706,0.1164497398127259,0.0031718800391894,-0.0100024384300252,C,0.01049331203812472
