Source,t0,u0,te,rho,piEN,piEE,piE
5097,6.670812586378784e-05,45.354268617705394,53.58675760717887,5863015761.869129,475766676.9955227,167417755.62785357,160653695.5843359
5106,1.4689151321589414e-06,0.5281645762385018,1.1202256518207048,2542827257094022.5,1.3265249165612592e+16,2117697067267394.8,1.3075531220543338e+16
5108,7.229547039849894e-07,930.087002627942,51136.374964134186,48131296.50154797,35157152.869753726,45676233.59780354,27881623.20075549
5115,2.8101817703085267e-05,13852.930864112743,3057.958749635445,70283.63005949625,1501274773.4807272,1317014966.9350514,990440834.8170413
5122,4.369238533682837e-25,0.0,4.441905751340899e-11,7.247119394698416e-11,0.0,0.0,0.0
5125,3.9986708912581205e-09,10991.439444658101,52628.54629147047,12588161.242524365,291711981.1272699,818727826.5061772,279267986.56045455
5127,0.0028176900145221637,131759.4649970933,109.01023798032462,381438.23245285207,608897.8676388855,194209.9924238253,345043.6570685411
5142,2.0157885375155395e-06,2661.466937891408,8718.381954266344,15964.817491192905,597681936.7744172,2930061.597645917,2930026.4293495906
5143,6.346339693937893e-09,0.001378340547077372,2865171.2684566258,496933127.4920349,8213160318109.185,5010799979147.515,4303504687367.909
5149,2.0199730210128225e-09,626557.2412719416,326870.87909997185,940387138.6859379,849367344.4938152,210582476.59797814,204397049.84543613
5164,4.950047937042251e-06,6.224500922093485,3.169190677977365,506.2767298215872,7628877.447195323,1.2182771481001591e+36,7628877.447195323
5165,1.2215958390995463e-07,7753336.179555888,5616.405249917352,14572.462735892253,120320397.24209172,652894500.7586857,118328088.87652555
5179,5.686498522120048e-09,0.19968517832175856,0.012511364842484083,56.53689613014555,153670.29605764875,24315.645265604384,24044.97147473009
5185,0.14308374349427966,50115696414617.18,1841.7539402019256,2716.534790764089,1848424.9549714092,3.258209987657678e+18,1848424.9549714092
5186,0.00012403663489218204,299.24082759472657,235.79606089842204,3566.6634503257387,41663031168110.08,7.798668538834403e+44,41663031168110.086
5199,0.00012491819408428801,16.054066176942897,30.073679056131034,7.382342104806073e+18,1092898524.7199028,12135427.143871626,14432554.039892716
5200,5.8019216577261904e-05,866.6641335937177,77.9406886598315,119018427.49093552,209613.88187033575,954726.5167613947,208917.3298758426
5203,4.144908233026013e-05,70.7575959800011,21.175736932347753,4182.74310279615,30070849.46202883,1.612962083961768e+16,30070849.46202883
5210,4.827580439990158e-06,6755.975402490278,5423.583980369461,48862.05533345629,25467957.19914538,25029656049.690666,25467944.015613947
5215,8.852619027974133e-07,6.866528274460306,1.0974634722329295,3119477240078.5645,1009693.8981715107,1.4119767549639811e+26,1009693.8981715107
5220,8.074058666115013e-08,0.0,278779194.8809706,0.0,0.0,0.0,0.0
