Source,t0,u0,te,piEN,piEE,piE,categories
9488,2462941.7432080694,2.916982139218131,308.72818079462826,0.0034677210669265,-0.004274816783287,0.005504466180173885,A
9489,2461688.8461845783,1.1980004471595915,200.15976824203435,0.0003191163336128,0.0061893071222291,0.006197528369249659,A
9490,2462475.325920866,1.6218503515874834,395.58899973698914,0.0003660634092903,0.009299241829777,0.009306444059268584,A
9491,2462795.2202846394,1.6768329340292505,1208.34186174156,0.0157583121335134,-0.0197840565787646,0.02529294953161838,A
9492,2461740.092852499,2.0754590653329155,380.89108306898805,0.0278280833686876,0.0166272027417894,0.032417064873168214,A
9493,2462723.003030826,0.8493680800932133,157.54590148559544,0.0049923928645241,0.0038440026425071,0.006300820806002399,A
9494,2463065.985269034,1.5162120998647797,82.45146993069636,0.0014676366332991,0.0008955704069686,0.001719303242956117,B
9495,2462648.1685544443,0.9288378115475306,18.724771958146484,0.000212071684671,-0.0004236120686018,0.0004737315527852163,B
9497,2461874.7519703964,0.4810874042744607,357.6476753902753,0.0090023673593316,0.0052428250118921,0.010417765219934667,A
9498,2461543.370350824,2.0268099595511773,255.79697445618945,0.0011288939866199,0.0019539403130822,0.0022566090445875504,A
9500,2461798.533166956,0.7367961025296547,75.50576189575312,6.845923892689662e-05,0.003827745311838,0.003828357459758981,A
9501,2461664.0950176967,1.86930256532432,114.7430949165854,0.0011113469381665,0.0017366873915032,0.002061837799822829,A
9502,2462525.238053459,1.5749729349196817,370.5075914419089,0.0177570580561086,0.0250214838013169,0.030682042996312605,A
9505,2462290.149346298,1.3473094808715418,241.71485030106743,0.0181915433148656,0.0185871373202958,0.02600795881918003,B
9506,2462937.665229223,1.6718646128795631,52.57948262336294,0.0025628960572137,-0.0046594358596223,0.005317779492421224,A
9507,2462061.571600785,0.0887914263509638,245.2147924047185,0.0060878673732215,0.0037003087258619,0.007124213207128529,A
9508,2462170.1952939755,1.749930758820017,118.69626742220966,0.0044759779442104,-0.0033429215203933,0.005586546594146209,B
9509,2461852.8471473064,0.0444909262143312,108.02915202191411,0.0014677201549406,0.0010834208095057,0.0018242815308194195,A
9510,2463095.5280001224,2.341737630794952,850.0854846991655,0.0002827243350024,-0.0124288096998553,0.012432024919731288,A
9511,2463303.516193764,1.887261890283369,139.9261410179207,0.000975140809897,-0.0027970145821388,0.0029621259547533865,B
9513,2461966.97306971,0.8317952424374334,472.8110579204597,0.0150731343952681,-0.0020618259641786,0.015213497520438067,A
9515,2461931.9591401624,1.1789611458729388,147.5784794538874,0.001039632558907,-0.0031557201365334,0.003322560072844718,A
9517,2463185.093500644,2.928517919850829,603.0239190227513,0.0061717093594649,0.0046580215302893,0.007732215788138955,A
9520,2461872.443257402,2.0182558972526734,182.47324980819025,0.0356623865148442,-0.0467522774564086,0.05880120117221376,A
9526,2462358.967352086,0.2003813380199163,468.15980116050514,0.0014745162477674,-0.0017574773073409,0.002294106503793639,A
9530,2462486.2884167405,2.952726919837998,289.16623540843875,0.0116721622684248,0.0057256936265889,0.013000882259523786,A
9533,2462947.3021478457,1.2699897187040663,44.93075820219011,0.0002434483143,-0.0007255241040684,0.0007652792348677482,A
9535,2462223.04263291,0.0398149614850145,311.948271299916,0.0018386873336548,-0.0087190341523765,0.00891079837395339,B
9540,2461994.3993476653,1.726325738354043,78.54655139839603,0.0040878070995663,0.0023496072583131,0.004714957173886339,B
9547,2462245.053208105,0.8721626191173996,40.31298691131536,0.0017073171172444,0.0003977915510801,0.0017530458798749222,B
9552,2462633.983927994,1.7856328463036073,22.97362618650932,0.0004005907851945,-0.0006421398916508,0.0007568464954216589,A
9554,2462590.7558600954,0.5842182572773575,139.17107659638995,0.0005641320320852,0.002053755475017,0.0021298254625172646,A
9555,2462282.849313418,2.4838411152294166,88.00749121000959,0.0071160117713045,0.0053285229261388,0.008889925764804282,B
9559,2461946.7294668243,0.0324253340855861,1037.9714259111838,0.0041158601607024,0.0092936805239896,0.010164290557852073,A
9560,2462529.654100833,0.6239815365252934,1253.299114766227,0.0046476712709167,-0.0125736266331266,0.013405108539350775,A
9561,2462681.104756548,1.1175567309431171,215.0988329090281,0.0032912323956791,-0.0016094889091358,0.0036636955701857565,A
9564,2461997.5014953217,2.499318362038512,523.4873293258947,0.0031912981329575,-0.0096512744034392,0.010165209362521695,A
9565,2461517.243180929,2.9836865886223225,622.8893552862467,0.0171077882942602,-0.0064374551560658,0.018278874396624765,A
9566,2461848.963723257,0.0071492110701784,223.23440626900648,0.0690302816388322,0.0712125563055926,0.09917866685287563,A
9567,2463160.640771591,2.425030724962177,499.212012584687,0.0131641578636021,0.0133800225734893,0.01877019063102238,A
9569,2462376.5290148286,2.097443598009424,71.67388094709928,0.0005967274285458,-0.0009263285813107,0.0011018930367925814,B
9570,2462583.039765287,1.9792430183140413,141.5631392392056,0.0239355810804583,0.0060590034311272,0.024690556175137175,A
9571,2462884.779860702,2.637358125964248,1241.5541482424617,0.0076048053943658,-0.0185621357031812,0.020059559988930203,A
9572,2462574.381105559,2.4389342020173057,177.92264082769734,0.002863302973328,-0.0002988919355009,0.002878860939013283,A
9573,2462291.617428764,0.6322297162845923,271.43430120381333,0.0035146465963999,0.026132952853402,0.026368237816276556,A
9578,2462694.868649854,1.8355106110677768,261.66632424550613,0.0004845953106443,0.0113764970547031,0.0113868133316906,A
9583,2462255.8363244445,0.3812609783050983,369.6056903496429,0.0056529268337517,0.0001644904648431,0.005655319522429684,A
9585,2461768.341851254,0.4029984353225466,32.82119364468374,0.0047266384923574,0.0039464708702959,0.006157576127627551,C
9590,2462477.986878517,2.4641962441524923,877.855734247317,0.0136417377828936,-0.0033687624318393,0.014051532658731524,A
9592,2463325.167978192,2.156886334699012,604.2405755597291,0.0199973587351898,0.0131103899445283,0.02391185230971161,A
9604,2463162.6874893005,0.8710614661169356,131.75579416054103,0.0051011434286342,0.0141469878114484,0.015038581329924956,B
9605,2462895.2210229887,0.781784666682715,83.88908543422927,0.0003568861703622,-0.0014038758461883,0.001448528608660082,A
9606,2462443.5805603554,0.3249266945212143,143.50699036327387,0.0044845608853886,0.0023777118758581,0.005075903870184505,A
9607,2462847.3133452865,1.243032961717527,194.49849290837105,0.0157761148638442,0.0646364208899469,0.06653384631643935,A
9610,2462918.012268109,0.4816128126409651,263.5842913332496,0.0043210151755297,-0.0017004407490729,0.004643562305845112,A
9618,2463147.25402037,1.8595014373673768,169.832378933121,0.0013701603874495,0.0118729113117875,0.011951709605947903,A
9624,2462751.507611785,1.8333900076036416,39.26272910460208,0.0035105465295862,-0.0005899953688499,0.0035597796942583456,A
9625,2462619.1597025106,0.6196202250119679,116.81770601830551,0.0030623936615701,-0.0017270145527759,0.0035157978047556243,A
9626,2462232.326402621,2.469359152879489,182.52619113487475,5.342529989603767e-05,-0.0041104456583126,0.004110792839904473,B
9627,2461853.28227419,1.4686994936563322,115.21694431975207,0.004112379409109,0.0070231062036793,0.008138530896459285,A
9628,2461542.201007299,0.0168334714130843,344.6481817489886,0.0169218729836728,0.0042940507262985,0.017458197413123155,A
9629,2462752.8763797907,1.2087047960821145,283.36519399494085,0.0027917780565739,-0.001418310111547,0.0031313939850622446,A
9630,2462680.228903721,0.8231380296499331,809.6351707740884,0.0129986381604379,-0.001239634972995,0.013057614211342924,A
9631,2463037.3855484026,2.10528033081996,581.1983268181955,0.0029086290540113,0.0058976209656466,0.0065758692222605076,A
9632,2461679.795122303,1.5421416341843637,63.885736264575776,0.0006625952786035,0.0020964189097121,0.002198637020571181,A
9633,2463326.9765886585,0.0919173407504974,447.91833794130144,0.0216892582141168,-0.011182318916532,0.02440221666631256,A
9634,2463106.12126773,1.7651639470261675,293.8123333226525,0.004668644323805,-0.0004240820741079,0.004687865764692533,A
9635,2462044.027266838,2.455629355995902,47.00765892549536,0.0023376409113243,-0.0018842839169196,0.003002514098194873,B
9636,2462937.863320282,2.432121635136828,514.7874386824125,0.0066631547449345,0.0048478185582678,0.008240083490404016,A
9637,2462254.4253915315,2.5408425113758484,93.39374992171724,0.0011366198987284,-0.0008197503630387,0.0014013905422427535,B
9638,2462393.2619264605,0.4539854015500307,378.18340076465233,0.0141505606198614,-0.0026395931074506,0.014394645449932866,A
9639,2462931.536015594,2.916561167491472,126.46790110737253,0.005738515881155,-0.008107456477111,0.009932845264400188,A
9641,2461932.9114598683,0.4064774010090592,546.7067489399553,0.0036784460488889,0.0044076544905502,0.005740939247427524,A
9642,2461766.5337300315,0.1255169052640574,935.8862774264476,0.009720849827776,-0.0160906436146016,0.01879903543552945,A
9643,2461696.3744977675,1.6305618927106775,64.44375021285167,4.657835676860815e-05,-0.0014820416779708,0.00148277344141368,A
9644,2462550.148924451,0.4067898337094028,79.03108809611504,0.0035134643392182,0.0038321107980664,0.005198990751253082,A
9647,2461560.768889312,2.739048286218938,53.30002870618354,0.0021377499604165,-0.0001494341516193,0.0021429665090548955,A
9648,2462926.349437934,2.440626981359892,56.55394278169892,0.0028547349912247,-0.0011263787894714,0.0030689152884193047,A
9652,2462150.911801082,0.1609043397846329,194.98070963855184,0.0276706070691243,0.0058735138160033,0.02828711120140502,B
9653,2462756.8917452325,2.934791494087593,709.605266014878,0.0028428436234076,0.0038522480242296,0.004787648139465777,A
9660,2462584.9536184124,1.2186375917819985,65.68858444417081,0.0015529224753915,-0.00081904472609,0.001755677213474022,A
9661,2462217.92005707,0.90842708583709,113.11357067424164,0.0005044167917174,0.0089596828059998,0.008973870529704277,B
9663,2462987.385410355,1.858045162713165,127.93545871379042,0.0020728995165761,0.003247535302228,0.0038527130628997716,A
9664,2462110.5157091185,1.608748746475032,59.75646656655078,0.0068235603108679,0.0037456641220057,0.007784020492710202,C
9667,2463150.390286729,2.825010707808736,384.6275214123808,0.0066222206144186,-0.0108053395864281,0.012673167301194315,A
9669,2462778.3713382594,1.2876762817115543,1312.2708377326533,0.0149839254006686,-0.0015356798763802,0.015062414583841489,A
9671,2462206.972696939,1.0403247569731462,485.7022799949224,0.0041696722394063,-0.0090074131954343,0.009925706980228637,A
9676,2462759.2610768788,0.8456187710249985,129.0273905460777,0.0043422636939561,-0.002117321532075,0.004830973448285314,A
9677,2463282.6977447644,1.123805779550054,219.15494546672903,0.0053283390402748,0.0034718141311155,0.006359614004727791,B
9694,2461527.0407420387,2.893819980589411,115.11039533296312,0.0016759774561764,-4.5543794762184254e-05,0.0016765961561607068,A
9696,2462401.6215483923,2.352192319102646,118.04813815197735,6.448202552788337e-05,-0.0040295743426813,0.004030090236559426,B
9697,2462872.5845726184,0.9582605206250824,443.635500731633,0.0035369526081914,-0.0070833619973139,0.00791732599667228,A
9698,2463165.5594759616,2.956798177463372,51.15065151991967,0.0020232169426429,-0.0018387219936585,0.0027339175859854977,B
9699,2462373.794620437,2.716557811453537,74.50675128075855,0.0021566455085835,-0.001978373108265,0.0029266157939161572,B
9700,2461668.077393912,1.9887336412388352,88.56286047932836,0.0020998121318864,0.0006212724514759,0.0021897923299208496,A
9701,2461735.714627407,1.5360389292962284,419.996349195602,0.0023607154747752,-0.0021569737985533,0.003197735686464494,A
9702,2462835.728074551,2.5513402563588503,150.1446525705089,0.0044240552335263,-0.0076083935252013,0.008801131560408383,A
9703,2462082.974963777,0.1669280770364967,278.0172701566661,0.010078981835104,0.0078571757466248,0.012779713828787613,A
9704,2461848.9368426083,0.7557978576343445,285.6665262630205,0.0070123837571571,-0.0064916368822126,0.009555881715893288,A
9705,2462546.701569505,0.7765808433596647,238.2362015994135,0.0022925173360119,-0.0019259767440624,0.0029941646839451402,A
9706,2461880.369821018,0.4811016262271456,320.31360736615954,0.0007384590749906,-0.0069912596824598,0.00703015175888998,A
9708,2462416.744000708,2.900643776996242,154.0455309144186,0.0012916332644584,0.002284415636381,0.0026242849101417083,A
9710,2462733.5497645945,1.9543430403774045,124.0649156064008,0.0132386441375609,-0.0075436613631601,0.015237077323522712,A
9711,2463069.7535196976,1.4397354187801836,344.6040427965501,0.0081267758863819,-0.0021072350764309,0.008395530118748848,A
9712,2462652.55420328,2.847199581719277,272.36486196518314,0.0001990454727748,-0.0069192743510733,0.0069221367109912665,A
9714,2462505.368454289,0.4271755544176612,113.9362667860277,0.003416938761976,4.303411033342699e-05,0.0034172097444766644,A
9718,2462704.632831056,2.294819589610395,120.7245616819479,0.0092413447871512,-0.004610220492659,0.010327467572737262,A
9719,2462501.668592316,1.53408858385123,714.2357633878385,0.0300144841202337,-0.0023473372771925,0.030106133084417508,A
9721,2461572.1664415807,0.0837872474612434,684.6762248414502,0.0070851111242166,0.0021001108369422,0.0073898081957477005,A
9724,2462155.637274803,1.4356823726172163,13.954444205949468,0.0039107868722304,0.0032201019916342,0.0050658968402974985,C
9725,2462409.093052984,2.8064949608661847,209.9904862042883,0.0145668503974421,0.001633451541426,0.014658147715166674,A
9729,2461729.2194262794,0.635016489698433,252.6222005256399,0.0060715587150698,0.0006284572252778,0.006103997355384741,A
9733,2462929.806484068,1.030309751727576,607.9815338817388,0.0112746430331796,-0.0212925223031376,0.0240933410210215,A
9735,2461521.6228521466,2.3305807584118767,248.42796371028405,0.0084975148465034,-0.003206114831517,0.009082231602388203,A
9736,2462910.4482159666,1.4674196379995108,31.106320352654144,0.0011054276178671,-0.0009388893383993,0.0014503390665989821,A
9742,2463243.716359359,1.6992255876174345,351.3536385463616,0.0087355095782272,-0.0240800359837923,0.025615566762654914,A
9744,2462377.054744636,2.329028292074881,1568.5688081846502,0.0016403904462004,0.0087810224835135,0.008932929904121891,A
9746,2461976.68901268,2.811050845549381,305.5924787831577,0.0021797981789984,-0.0041128904648109,0.004654824172479253,A
9750,2461813.2157582203,1.5465109832973465,12.746489953592512,0.0003103222054216,-0.0044641477804099,0.00447492070058413,D
9757,2461606.6088764304,1.6283058090899385,651.1558227087858,0.0068777625923642,-0.0151823838652176,0.016667585251251726,A
9763,2461745.509587035,1.8772545603021351,88.74588397855271,0.0054459171590591,0.0156719757163774,0.016591227698939497,A
9764,2463303.842625608,0.0518589925826974,127.99471010128816,0.0006402844667769,-0.0037932583087102,0.0038469173106520952,B
9765,2462863.5261229584,2.7125306491566907,62.32913282059816,0.0010755398835138,0.0001823963676176,0.0010908961801880934,D
9766,2461894.754666129,2.9960980840953537,581.7187283710025,0.009020449990362,-0.0149065602818148,0.0174233767526275,A
9768,2463155.2031272524,2.122503940590134,1219.5294280963255,0.0060936125372879,-0.0071997020571409,0.00943227562501177,A
9769,2462886.7913823808,0.1568547509386761,628.338805426047,0.0007439678471604,0.0076019551716757,0.007638272749108623,A
9770,2461913.274787737,1.4516494178969432,1282.7214453886902,0.011604421625187,0.0040087477164136,0.01227732297811534,A
9772,2463177.5529119093,1.6712777477981189,422.4848692565545,0.00456561512611,-0.0090192431032964,0.010108985489955168,A
9773,2463104.5170838493,1.137717002350816,294.4308250913153,0.0002250331420855,-0.0049815422049725,0.004986622369395857,A
9774,2462588.9386316,1.318944121120076,46.35470514560418,0.014358572778851,0.0173449018925907,0.022516976571226373,A
9775,2461548.6652879333,2.9603146576845027,15.072618856713447,0.0061948722600375,0.0025726723954226,0.006707837622688222,B
9776,2463120.9474149444,0.148313799241132,879.1182091123711,0.004569065663081,-0.005181517004568,0.006908290635328913,A
9777,2462936.3490937133,2.5730404036137715,116.2454340802526,0.0142938076248462,0.0266369905825481,0.03022982308434615,A
9778,2463233.6105331825,1.1051213324707665,43.19176254329542,0.0010992846338469,-0.0031019934965932,0.003291016614834757,C
9779,2462804.3626359776,1.3100720971886917,444.354609017213,0.0128602865383175,-0.0104307139261122,0.016558585774637317,A
9783,2461569.1673255446,2.9675052607727475,249.44233303433825,0.006602018029584,-0.0007967392123155,0.0066499199570666506,A
9784,2463018.333255785,0.3356107403466987,351.7794149721836,0.0089202533965867,0.0186563542067931,0.02067922805495029,A
9786,2462080.759756534,2.4109397208680665,325.35228511069744,0.0038122418925538,0.0208726879367534,0.02121797091977537,A
9787,2461647.254626701,2.724388213605957,886.6374524573188,0.0066558017439924,0.0109196073321228,0.012788178961176696,A
9791,2461832.183408508,1.7600489016170582,21.70033838525789,0.0007340308389445,0.0148525294444612,0.014870656749824754,A
9792,2463121.6058016354,2.1672663742666867,689.35698604345,0.0031742802843178,0.0100971986578696,0.010584397765574212,A
9793,2461817.970171137,2.945290135032583,120.1889963834473,0.0096185594593829,0.0023267626027546,0.00989598455350763,A
9796,2463178.91871466,1.811178561401272,612.8126236157823,0.0120369994907277,0.0112164380303094,0.01645289758150673,A
9801,2463248.800566282,2.109254057657487,53.47347873323484,0.0004237902721793,-0.0054326238397863,0.005449128368776812,C
9825,2462328.0677977125,0.4435021000723618,890.5859487430582,0.0052119329467527,0.0044060401384816,0.006824766277562716,A
9828,2462070.090643586,2.1098543979814512,393.4654843056013,0.0111600078587939,-0.0012176575197748,0.01122624003145335,A
9829,2463061.9085929547,1.4665418950171978,265.74842184217255,0.0037744687463833,0.0011765242004128,0.003953583629010685,A
9830,2462883.165460864,0.4772877763930131,258.19314046201487,0.0189968076161377,-0.0255895209882033,0.03187008446820065,A
9833,2462204.01729658,0.4167784801723165,129.96794423190104,0.0099762674460776,0.0069186345934935,0.01214056904736976,B
9834,2462083.605831336,1.228904808390867,406.96398233165,0.0011738722853765,-0.005387924010533,0.005514317844090333,A
9835,2461880.9064975483,0.5723679865805645,118.06977391431356,0.0010119523065744,-0.001545069973939,0.001846967432075918,A
9836,2463271.865108434,1.692644274693694,89.54728203085159,0.0021135771927821,-0.0021259062561036,0.002997780171992117,B
9837,2462082.142251631,2.4621694674425583,83.0786977787627,0.0008978778008279,0.0062384695047151,0.006302752280272469,B
9839,2461934.992978091,1.9376780435976435,55.52902480307189,0.0024722339907332,0.0013994360158785,0.0028408382684472714,A
9841,2463050.6454399866,1.8152072024784889,91.25538344519391,0.0044743689473331,0.0011905807984187,0.00463006048712347,A
9842,2463121.317249032,1.7468031794238477,558.8198380645326,0.0309535656350291,0.0350434907035614,0.04675649116660326,A
9843,2461823.207265827,0.2934363603493164,153.56452961136304,0.0177428327006095,-0.000267709859366,0.017744852234116225,A
9844,2462941.952650814,0.5875182345588671,89.56603840781273,0.0034016605319105,-0.0002735300606345,0.003412640190296706,A
9846,2462187.429347334,1.979423326583036,32.889325628637955,0.0009774245846636,0.0011739132506168,0.0015275572456305894,B
9849,2463051.110048868,2.6586139300623275,121.8660027168198,0.0011874186269559,0.0007304505421679,0.0013941022165520052,A
9851,2462327.711132401,2.519415572126717,654.6251019556131,0.0107012869552362,-0.0184155855534074,0.021299092322753472,A
9854,2462779.521506961,2.4523722820048683,244.3053478380833,0.003036855229879,-0.0007685865115835,0.003132605131999807,A
9856,2461554.2831494366,2.620015961825885,1113.0057757428388,0.0057926913829345,0.0404796937662534,0.04089206378831445,A
9858,2461815.6742131966,1.2476697308206277,195.2905941107296,0.0042173865533454,-0.0010614683162956,0.004348915304629191,A
9859,2463147.6297799344,1.9248140097553204,883.6152167964748,0.0200065466048696,-0.0009631859510823,0.020029718775588977,A
9862,2462106.2506561866,2.5421784416189435,68.09224285086046,0.0714461482795747,0.0481383655817057,0.08615018482200094,B
9866,2462376.5733164814,0.2119915792590661,202.82689071677527,4.480681534167447e-05,0.0011659979210135,0.0011668585186340576,A
9869,2462227.800632552,2.6508496890358133,370.5257929641107,0.0043808601460039,0.0069052575586535,0.008177684120225395,A
9871,2461795.020415303,2.169553863055458,254.50635729768345,0.0022050322757168,-0.0125349306416282,0.012727397751598021,A
9872,2462343.563855587,2.275843564026861,104.54111108756064,0.0224287888916331,-0.0016620757315687,0.02249028827923097,B
9876,2462499.300028542,0.8379598505585142,916.2080934824204,0.0045493285831637,0.0066265936651766,0.008037918521666469,A
9881,2462875.8559957445,1.0412990046598387,1173.9732665183906,0.0143065539933836,-0.0168382523229592,0.022095344044781043,A
9882,2461851.805810124,2.057098484225099,27.35258223975066,0.0159232112592015,-0.0007773020659736,0.015942172226736488,A
9884,2461676.330622392,0.7181071986409315,445.950073115248,0.0006938555342003,-0.003408421231642,0.0034783287358512204,A
9885,2462418.623512023,0.496304931212382,113.28075458951189,0.0030433592966559,0.0016616159123742,0.0034674202584626286,B
9886,2462258.4118361706,1.9922784482891656,515.3026254438846,0.0018636322249887,-0.0067873396152709,0.007038544176393444,A
9887,2463177.764322936,0.4874703998465856,498.4274948810421,0.0061663608814594,-0.0078626396650564,0.009992252449918936,A
9888,2461961.8982849657,0.9559356808828564,231.5339614215173,0.0035486834722937,-0.0037414155200925,0.005156679598396579,A
9889,2462159.898663248,2.345521315021368,300.3532831124079,0.0025348918229923,-0.0014080535702796,0.0028997054007347633,A
9890,2461633.6626230325,1.927146287252552,585.9347814818838,0.0048620771006742,-0.0074333262689786,0.008882236945386436,A
9892,2462932.5950357863,0.0769022201243508,142.744936025702,0.0008345203585674,-0.0020074763934552,0.0021740252296473836,A
9895,2463055.575508091,1.5888420518408934,354.86082622359,0.006039244640229,0.0012556959969062,0.006168407271020694,A
9896,2462642.633895164,2.373386203699812,814.7437987226782,0.0046017072801908,0.0033526548575673,0.005693505465574844,A
9897,2462117.64091216,2.537129000961,228.4640464348236,0.0014176249181012,-0.0004476135130817,0.0014866130180765857,B
9898,2462153.5977503,1.8737001729465912,718.4638860409029,0.0072553393960059,0.0044925342098628,0.008533628382934356,A
9899,2462493.411214081,2.176295325824693,645.5882808964826,0.00373437622454,-0.0007595370344434,0.003810834855133544,A
9900,2463199.67534899,2.131043666339724,38.75752928260098,0.0041400434792215,-0.0008566581729865,0.00422774446190744,C
9902,2462756.8726018523,2.7045410665558545,387.7252462506673,0.0068193758587213,-0.0055137232939092,0.008769551394701315,A
9903,2463068.355692663,0.6612918135997621,371.9647602717728,0.0125726229112704,0.0001613000787279,0.012573657565895416,A
9906,2462071.381817314,2.341173834553048,104.70069603710812,0.0026647419470177,0.0018553474258745,0.0032470238241957532,B
9907,2462863.118428,2.546415725825523,124.95965884131228,0.0005230846285652,-0.0027171786495892,0.002767070173021382,A
9911,2462976.882255574,0.2491266805504348,479.48090304499806,0.0074777002854411,-0.0040720123794109,0.008514533832040455,A
9913,2462585.0349626373,0.1034322275404469,864.6429597576715,0.0073359546630325,0.0089845819809161,0.011599092386470182,A
9914,2462878.1086910856,2.515631757753698,163.71789284543036,0.0357675321430466,0.0297614638614208,0.046530216921679274,A
9916,2462361.564744994,0.541308169198974,443.9097882934773,0.0117008662231412,-0.0044306044984654,0.01251161566679813,A
9924,2462969.1612880966,1.0373084251566524,212.2784974731799,0.0037881252806697,0.0008818079336935,0.0038894059153003935,A
9929,2462295.985790149,1.3674421062651103,156.89840238264614,8.257140587871899e-05,-0.0116307742269165,0.011631067326542904,B
9930,2462816.366234767,1.8082600667885445,2266.372152510432,0.0371938823433171,-0.0208549921083445,0.04264171173402432,A
9932,2462561.230528921,2.464315419113796,50.38567889884816,0.0025132687970656,-0.0071875484280536,0.0076142873896326855,A
9934,2463296.22671752,0.8709287606980045,150.3188436996383,0.0036695322457078,0.0104866610135579,0.01111015418954951,B
9935,2461897.968871488,2.106790113339755,190.8779985741065,0.0068271981691735,-0.0020459305843376,0.0071271640080114605,A
9936,2462382.894220457,0.3033475513571697,6.424016497604395,0.0002886912223568,-0.0040044859050829,0.0040148785767285,B
9937,2462413.15536255,1.872367808233025,13.137497685912129,0.012155929784602,-0.0019821743681412,0.012316478561418844,B
9938,2462167.545630077,0.2680198663917648,100.6006874813847,0.004763606618138,-4.6408837176121416e-05,0.004763832678897968,B
9942,2462946.7806664063,2.468905468472256,575.056382545575,0.0120225229148593,-0.0081845961863544,0.014544025301545785,A
9943,2462677.612674378,2.758445535248309,90.34965419609844,0.0009914582524628,0.0022636421362929,0.002471247698547694,A
9944,2462908.9209441543,2.437178347597065,108.78509557532738,0.0012764180918598,-0.0044243915756693,0.004604832674493231,A
9946,2462909.028712448,2.2054885539710707,442.3495627775137,0.0160087311615182,0.0329941140105592,0.03667275600147257,A
9947,2462579.029082045,0.4479985424013691,283.6556179408184,0.0037127335691148,0.0016744970977056,0.004072877494530912,A
9948,2461590.5662470944,1.3649577690876935,58.20986020012595,0.000644680999395,0.0054588017338647,0.005496738120069501,A
9950,2461713.828779798,1.4120819172743544,648.6688496698998,0.000449099860396,0.0082951677492452,0.00830731597284739,A
9951,2461795.2940474525,0.7302627963704305,138.842916488063,0.0010239762309222,0.0069934317259363,0.007067999336928804,A
9952,2462272.409735112,0.7250401609981055,354.876422239814,0.0035821500280337,-0.0062925370270457,0.007240705839908356,A
9954,2462377.4756238526,1.9020285801872152,52.1460862633264,0.0010702106013008,0.0018834614902063,0.002166282049093967,B
9955,2463056.573889612,1.0155247564275227,45.52369017293227,0.0023858431672992,-0.000449834531442,0.002427879470778136,B
9957,2462522.16924673,0.0569534034994183,964.7898901398272,0.0006165703920935,-0.0133795483598351,0.013393747547328659,A
9958,2462899.126960881,1.617035165486015,58.12381375667187,0.0007639202102681,-0.0015114483617868,0.0016935318827834508,A
9966,2461957.446045943,0.6943857094640079,384.1158955368177,0.0066252432817844,0.0016120503246297,0.0068185449175002175,A
9969,2462671.794534653,1.3778630037377884,8.850896977288631,0.0040358153468893,-0.0022049815278309,0.004598885631570184,B
9970,2462777.650451121,1.9612114931889928,29.066591307463256,0.001031532042725,0.0021250508959861,0.002362181124659948,A
9980,2463194.939879597,0.3116444568262549,78.97536659071544,0.000557899892359,0.0066721405290715,0.006695424671338832,B
9981,2462943.98353968,2.801730863655179,135.93681943416024,0.0025385646150426,0.0052426609101625,0.005824929503753009,A
9982,2461623.3191032554,2.134968355167442,29.136615730326177,0.0008081641646425,-0.0032201693276858,0.0033200331046513267,A
9983,2462793.6212573065,2.394690893309908,155.90707158982977,0.0027048494489954,-0.0015648853905744,0.0031249122911473706,A
9985,2463283.4749598494,2.6532540759959016,422.1037629060676,0.0023023951084429,-0.0129422172412252,0.013145417846323814,A
9986,2462775.318824345,1.329297506807092,95.88739792838666,0.0112766823069703,-0.0025415189073791,0.01155953641842537,A
9987,2461787.2690675645,0.1185161860462855,139.23656840188642,0.0144207540780274,0.0144983637400558,0.020448977952893115,A
9988,2462177.1695034667,1.4329706088307272,768.2387241144523,0.0029327219380518,0.0077264052244384,0.008264272240080145,A
9989,2461803.6515175616,2.189271329794138,218.94414437165204,0.011892681610736,0.0123899840761141,0.01717403800219096,A
9990,2461690.5240091085,2.246881100929017,96.02013265569737,0.0064954232093446,0.0078198640131275,0.01016566750647979,A
9991,2463166.753803658,1.105559991326346,75.60841894863525,0.0046783374556541,0.0033946778958491,0.005780197173586949,B
9994,2462691.007851743,2.8660571888060864,234.8435044622452,0.0032226467426032,-0.002958770975961,0.004374903166448398,A
9995,2462657.7382603013,2.3427665965530178,36.45622045115775,0.0008599012079614,-0.0008038548686382,0.0011771205279353567,B
9996,2462573.640580271,2.391869226569759,148.04914788593334,0.0062067964165673,-0.001008706958242,0.006288228008296018,A
9999,2461910.59059686,0.4114471358556146,3421.733094885676,0.0229812718309735,-0.006948858133117,0.024008862620359225,A
10000,2462187.1809934657,0.4694316374488579,477.67821859215536,0.0113609848281873,-0.0029045190580152,0.011726389351572612,A
10003,2463127.834965396,1.3898512490587922,104.51836369024508,0.0022901408293517,0.0007660344459239,0.0024148610292531597,B
10006,2462171.189538928,1.498718310768441,306.9858769987931,0.0022397266565017,-0.0065062134472704,0.006880929364358165,A
10010,2462261.31406433,0.0194706556724623,126.19032284008088,0.0022921725211545,0.0022957985911827,0.003244186498648351,B
10014,2463124.077392881,2.7721112544349,339.5088991410593,0.005666876430145,-0.0006933575231534,0.005709135935449984,A
10016,2463175.378564502,1.3992764380822065,866.1170612458917,0.0059829848826839,0.0032529844168882,0.006810140653682679,A
10020,2461644.6638094904,1.8365991366002887,579.0709279407239,0.0044730103881378,-0.0041538349208681,0.00610427444355281,A
