Source,t0,u0,te,piEN,piEE,t0_err,u0_err,te_err,piEN_err,piEE_err,chi2,dof,cov_piEE_piEN,piE,piE_err
11289,2461979.481358044,0.19476292124623457,374.72503518275107,0.008147205325551604,-0.00843482799451315,0.17445927708760217,0.000880542793244534,0.7661996637126283,0.00032058163988097016,0.00011548955513777091,42211.25516975942,42363,1.9394341260796628e-08,0.011727031931129,0.0002377065292504013
11294,2462047.2499737493,2.763739397675276,346.54324559123916,0.008669928514870199,0.00037802438350433557,2.22766268807805,0.03838416253515168,5.32162059757377,0.0010748498824682488,0.0021707138447054747,42555.67805611448,42209,7.75696438495687e-07,0.008678165871166741,0.0010779847547222915
11297,2462039.518500827,0.00020393354476072777,93.18784379350645,0.00791464041259843,-0.0008869003818011955,1.5127641281750062,18.522183993764536,29.402893090494228,0.3321638476796225,0.03948158944531591,42093.34477028184,41569,-0.007107007870133206,0.007964177619062459,0.3301270672469174
11300,2461958.5562029816,0.8804133238876249,82.83495695669478,0.0038467100557165674,0.0029453583523793994,0.629588202771824,0.14831256372806007,9.157903457223124,0.016468147260033213,0.010803151762437102,42231.33707208009,42398,-0.00011393870390405892,0.0048448234309087105,0.014632198516968857
11302,2462927.3326753294,0.912229807452804,440.0787955632163,0.0035919353541801263,0.002475140048222769,7.266669931505203,0.256451071428334,85.35640138499548,0.0046414864493751,0.009596295053390613,42051.23449599875,42270,3.947844402208177e-05,0.004362146013939162,0.006652523995776925
11304,2462910.938016275,1.0489465179501491,876.736882882119,0.005632577565532551,0.007185396911946291,13.711659373313418,0.6901607029702949,403.34367416278604,0.0025374675546167196,0.004997579519295587,41823.95747128272,42398,8.726760851179095e-06,0.009129942979775279,0.004233254390926427
11307,2462193.9610363883,1.1688048791290417,73.31115247456614,7.061880595839903e-11,-0.011607363272010193,41.96477519080233,4.859954058142177,176.34021523097272,0.7661141081279426,0.17787879462732686,42628.03081920644,42354,0.03362186669614296,0.011607363272010193,0.17787879462732692
11308,2462207.0169625464,1.1100438404637964,543.3360942787234,0.010380593457198271,0.0016045956824829294,0.09721638027572253,0.006092433580365924,2.3388662037160195,0.00013498132727806787,4.343728658818591e-05,41765.2053301843,41752,1.1759122479983441e-09,0.010503877751948106,0.0001335619827668416
11309,2462408.4519579336,0.8085536524120578,46.57163669272971,0.006035916918716727,-0.016780785626570285,16.31357090808625,2.1273840644384787,60.974897881998025,0.8165067167752708,0.11873443103194456,42807.347774657974,42328,-0.026094891207594857,0.017833313188932637,0.29808761023413655
11310,2462209.4762529167,1.2738811799921737,1013.1758621083684,2.6115423413819445e-38,0.005631542677305511,47.13780527007372,24.287954257329403,15533.798846012696,0.0030692137953383324,0.08590213930183499,42250.61688090017,41643,-9.585327089802113e-05,0.005631542677305511,0.085902139301835
11312,2462023.6965655168,0.805902955344255,104.43555873877371,1.2089976094096944e-07,-0.0014156740794746272,9.233987779843172,0.7355522503337149,47.13423870333071,0.0740322457640605,0.022789220674582566,42047.56110304354,41970,-0.00011786373582875995,0.001415674084637098,0.022789221468492545
11313,2461625.9638780733,2.1112710362299585,531.4908311870191,0.0012425955273431637,0.010863802695604755,39.13346288892534,17.47299952888075,3468.717578436379,0.010957960581847082,0.07406800890719276,42408.56058165041,42042,0.0007667093840529436,0.010934635460480718,0.07359874372214993
11314,2461669.152954848,1.4644263315173345,339.30072266977703,0.0005360271423750683,-0.0030776257005461086,4.520173086332904,0.3659166321953678,59.90072403609867,0.0015527003030154733,0.004791027850237443,42701.31480000913,42236,-7.801721451793205e-07,0.0031239566338258774,0.004727486013990986
11315,2461610.590297549,0.9485973300588637,599.9273344855973,0.0021250145468741546,-0.012412275627013998,36.46964433456868,2.4588043996187046,1055.0618226289887,0.01152560325058178,0.03378474066171559,41645.35260815833,41567,-0.0002995960093251531,0.012592865959160867,0.03335699285392716
11316,2462323.4482001914,2.773538428648422,102.7916139600985,2.136339253527196e-12,-0.0028151050335227983,292.9150296061953,215.91293410281716,6579.016933125154,0.6784303746923235,0.4125555861035268,41632.9540754673,41808,-0.2170482964962711,0.0028151050335227983,0.4125555861035268
11321,2461755.974144532,1.8173992384888216,848.5450137182589,0.0058806982132623,-0.0009329802765532406,26.92477505996113,0.15338357956695012,6.0840967447139755,0.0012147256594349889,0.0035931979499423555,41369.85538289725,41682,-2.0413855813708346e-06,0.005954247531964369,0.0013252644684816127
11323,2462461.2455107593,2.2048601508818892,90.32602850758214,1.197767589265791e-41,5.7067646801546816e-42,45.21827083938808,7.19295084756072,229.55240230611116,0.1136485787057709,0.08728289417467908,41454.9565517855,41625,-0.00902626874906155,1.3267700739171781e-41,0.10925148809228019
11324,2462193.6493375953,0.25247224959271086,108.61940231921942,0.009505947912158669,0.0041419683551155995,89.62150270272234,0.7702238387579884,131.5702488090415,2.934126340377127,0.2876956627056867,42518.32384358223,42186,0.1011179164039638,0.010369134369051873,2.692326546003794
11325,2462525.78225556,1.0318084687978384,411.20901629567044,0.002436789407365209,7.048854177370151e-11,82.54052257007528,5.6099654334591955,1425.1115776743902,0.022693276919673933,0.05296949559336077,41660.943125611455,41716,-0.0011111951865686734,0.00243678940736521,0.022693276919673974
11326,2462368.6897955034,1.5096817747318305,115.57877403824189,9.860935904763287e-13,-0.0006255783158394385,22.003743600870397,5.562041129429893,287.2573227980806,0.1370686704866904,0.05533034894905989,42624.54385759018,42388,-0.0024169593544601867,0.0006255783158394385,0.05533034894905989
11327,2463136.2814340442,1.7144289069815415,1053.3317585505456,0.006078042739875137,-7.001381535539356e-34,189.34769953286175,0.48851167715038246,8.837798753154008,0.007447010620712315,0.024361463857825238,41910.473570331946,41765,0.00014854752512478208,0.006078042739875137,0.0074470106207123144
11328,2462487.5360138603,0.11928961840664923,362.3444301578072,0.008641524624750681,-0.003529262624645049,0.5640727273868189,0.001430497870082763,1.479208905160772,0.001337544200145885,0.00019656464703800747,41923.153923289916,41601,-3.307507240277596e-08,0.009334433165109108,0.0012404846402793092
11329,2461795.144629556,2.1513493919526336,602.1267196713171,0.030036354501966327,-0.0019906360460509474,4.513661879693928,0.019083712792533982,11.41220350003414,0.0007687573788142489,0.0009663467147147401,41804.66104882162,42398,2.312492306927257e-07,0.030102246155986934,0.000769731875779313
11330,2461939.1000691243,1.5819825440394208,107.59187991653214,5.707963599260319e-13,-0.014853285601726208,18.5159911553539,1.8703427646888569,86.4049336552764,0.04304093292534972,0.03900064927590622,42045.00383227046,41741,0.0015080103507166313,0.014853285601726208,0.03900064927590623
11332,2462477.7107149586,1.6175980043240876,17943.399152580227,0.015690782810816217,-0.001894827566351413,66.65343949667803,75.65569326217454,15.46315435350791,0.37963745214158123,0.09363895480613779,41747.253475694444,41680,-0.02377082126793783,0.015804778920390214,0.3770663743647026
11335,2462138.8925568643,0.002176691927607414,40.92855065810974,0.0024652450201886277,-0.002871849642376897,35.337930945680974,1204.9570582600618,176.53222537589556,9.300877669655005,1.1734999195733244,42096.1894665806,42361,-2.355576575846703,0.0037848320145001334,6.123201793984021
11336,2461849.0341494014,1.3686534751925852,187.5713931071602,0.0005091349246583272,-0.003913122793554229,0.5895753690406897,0.22315885797862842,20.86105230689914,0.0018705727257615466,0.0030133042912778686,42590.838698802356,42398,3.1143655373670702e-06,0.003946105468552569,0.002997848916278556
11339,2462777.0027246955,1.0530170301432058,337.45479984728956,0.0008196274333019999,-3.527507160956363e-31,22.98564553083409,1.165916799884024,258.28644634491985,0.012305232159006755,0.027722714127735457,41505.456370432024,41566,4.01491101746055e-05,0.0008196274333019999,0.012305232159006757
11343,2462745.3726394046,0.6958961061770015,8375.426640167088,0.008128226892014085,0.006385306070442118,721.0073182513419,0.2763472530503456,26.453609777453416,0.0066632316982713005,0.006939038419409311,42107.97220723102,42398,4.3265544899668884e-05,0.01033635361340187,0.006769810439134784
11344,2462892.798747998,1.2769723155957458,1726.4992518286535,0.00013161920819774973,0.007809724578508182,131.2828532563012,0.5525897262239091,0.38348994033358363,0.0014514549996176604,0.0063677576782204355,41436.92717156344,41569,6.136682966929444e-06,0.007810833605199985,0.006366900525671074
11345,2462175.8290817253,1.595295897606898,77.07331659759383,0.06896897717172058,-1.4386887705803878e-07,1035.0477474846527,558.9118532684729,16055.512232133018,11.93460027866878,1.6439167280182747,41703.911740878415,41570,7.814432362373194,0.06896897717187063,11.934600278643309
