u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
30.734,27.548,26.166,24.685,23.961,23.643,23.5378,0.4056515697106662,7428,6476,4.577977,2462610.011538035,300.69191554680253,0.9722701666325984,6.738647261231275e-05,0.0037235519039601,0.0037026432195066,0.1498244906387867,0.3469918732931737,2.2197446283688023
28.705,25.962,24.721,23.774,23.306,23.094,23.0508,0.3188990025518816,7973,7044,5.03713,2462663.616476926,57.51834430800673,2.5204207329289625,0.0002344923489588,0.0200287306213123,0.0058061237358341,3.816627821809539,0.3143354819305577,1.7627203153496114
28.933,26.279,25.069,24.167,23.723,23.516,23.4798,0.3335440216340872,7834,7353,14.53376,2462672.6808678494,57.08261985228379,0.3586949948939418,8.717150179323345e-05,0.0036761155409071,3.16871765927771e-05,0.1728696845813166,0.3240962416939897,0.6910442133458365
30.497,27.617,26.331,25.292,24.779,24.555,24.5008,0.2427466028692821,7991,7221,9.159459,2462680.0148587464,95.17164518968195,0.0159769364297992,5.919178628859625e-05,-0.0055779746229374,0.000384347874402,0.5150754748492128,0.8896829665279058,1.5148149129691515
29.988,26.919,25.569,24.224,23.561,23.271,23.1828,0.4376764315067084,7513,6374,10.264,2461885.7162108384,171.066868329868,1.983533093980907,5.635650338020268e-05,-0.002680080425134,0.0041589898542905,0.5780623847272437,0.6097268076381241,1.5274530646556528
28.557,26.008,24.833,23.946,23.513,23.304,23.2738,0.3703848044689506,7148,6736,7.451059,2462418.295359254,131.44377773611814,1.27292153533097,8.986641114193839e-05,-0.0019525280207908,0.0025240571833724,1.5070978249656477,0.710259823743953,1.7001489239475285
23.544,21.613,20.903,20.69,20.61,20.559,20.7258,0.8001163790379983,7063,3310,5.223096,2462215.23326908,402.9244969740458,0.4811682470774683,9.14321832092806e-05,-0.0270477527354972,0.0066832522867341,1.3286324927048303,0.955705589922926,0.5779983855492606
31.206,27.998,26.612,25.105,24.37,24.046,23.9368,0.3923314838827978,7761,7357,9.463111,2462344.4776466056,69.43404993318721,2.17055770047935,0.0001306820268391,-0.0039063647577626,0.0004587217419558,0.0885184922234792,0.0945868354252783,3.074875053064355
30.725,27.696,26.359,25.075,24.445,24.17,24.0918,0.3308667769235981,7562,4164,5.450409,2461733.5155347204,446.05682646047256,0.8388326152608057,3.056919628055603e-05,-0.0157989359792347,0.0036380029765393,0.5956755275011948,0.0864136546070676,2.7245021526684745
29.09,26.425,25.211,24.306,23.86,23.654,23.6168,0.3297259747906978,5680,3593,2.855769,2463261.5233943104,1081.3143012346393,2.8452266311002417,3.193130140876108e-05,0.0065133305090584,0.0101923118074093,0.1932986949752495,0.7869685121206017,1.9982018845134013
31.591,28.233,26.818,25.129,24.309,23.943,23.8068,0.3225916789654582,7928,7834,5.122265,2462778.130383351,83.50274645126105,2.8382890325462005,0.0001615896471052,-0.0012009447002041,0.000477613969697,1.6173314159733057,0.2996887665285054,1.3302731050106211
27.621,25.096,23.93,23.068,22.647,22.441,22.4098,0.400085821519729,7712,7463,6.205837,2461602.0780902915,15.3923102969612,1.458577662360812,0.0009225051124711,-0.0042817125413852,0.0159789243174747,3.4894721257336867,0.0552052842888924,0.492547613867922
29.252,26.552,25.327,24.414,23.964,23.758,23.7188,0.3188990025518815,7975,7780,6.303657,2462850.6328951064,69.089387487655,2.2136006208490744,0.0001559571781862,0.0026231696464069,0.0002576127483668,1.9006687965281936,0.3786735769177585,1.0843671051287196
30.968,28.045,26.745,25.632,25.084,24.846,24.7868,0.2216425616283695,7804,7746,5.960135,2462103.6056037764,45.50235719955158,0.3994101058096294,0.0001778822949374,0.0009398997658953,0.0008867908421646,4.68737991981635,0.871177861390314,1.6879564402151468
30.75,27.61,26.239,24.814,24.116,23.811,23.7138,0.4396966541243399,6836,2194,8.3792,2462695.5866155056,712.5185575888689,0.7758181353091745,1.8299498420903693e-05,-0.0181553952781685,0.0053762153026494,0.5626447104577853,0.2654521989635343,1.4632413662867656
20.37,19.232,18.922,18.872,18.897,18.907,19.3178,1.2724864335664907,6912,6778,5.32817,2462229.406463971,25.3010592063908,0.2153373019518336,0.0023196340303383,0.0041582453496465,0.0065393840783652,5.683555976785554,0.8361703212539567,2.125456244117837
31.262,28.06,26.675,25.175,24.442,24.12,24.0118,0.3955060769916921,7811,3293,11.44511,2463057.2030033404,404.5350676787601,1.4557523089468507,1.857621345955845e-05,0.0096229858085713,0.0099703638570187,0.5619819154503232,0.282614289074055,2.730591236091487
15.316,14.799,15.107,15.376,15.561,15.644,16.3748,2.315544655730494,7837,5162,5.374584,2461600.739861723,432.93255303325327,0.4922840577799696,0.0002156875278043,0.0030476224774898,0.0099221124904545,0.8385030269047715,0.1862747400874306,1.003041884983196
30.758,27.689,26.337,24.999,24.342,24.056,23.9718,0.3768366730057275,7469,7412,4.561677,2463143.5450624744,51.64450405139818,1.2897046166378194,0.0003637716712589,-0.0014608290849527,0.0006435834476637,0.7051814350006725,0.3386867954963588,2.1637835926914013
31.065,28.12,26.812,25.641,25.064,24.814,24.7498,0.2541868978068002,7581,6634,6.115541,2462123.454593123,215.34439191974587,2.139210281473978,4.324590917048738e-05,-0.0009426703004763,0.0051366128530646,0.663068843086474,0.0273901523665717,3.032807281834703
21.286,20.001,19.588,19.495,19.493,19.49,19.8428,1.107014121301617,7974,7590,11.47356,2462891.2906609587,77.64107990874223,0.0523696376513769,0.0002647122180279,-0.0025938591710789,0.000198445483738,0.1137784282980482,0.8064134771398156,0.9372015357145208
29.645,26.905,25.666,24.742,24.285,24.079,24.0368,0.3059519044380764,7616,6761,6.594287,2462705.391085348,166.18061887250775,0.2518499978739922,6.226798678982568e-05,-0.0050676743846717,0.0022244591025337,1.2865010322980024,0.4560364750090542,2.301229576510777
31.028,28.0,26.663,25.381,24.751,24.476,24.3978,0.3297259747906981,7547,7303,4.488119,2462227.4784073425,80.13633523384415,2.68534256078485,0.0002063344695193,0.0042438596065789,0.0014839832097718,1.3992417990431192,0.0646141686914856,2.549604813384172
30.949,27.873,26.519,25.173,24.512,24.224,24.1378,0.384284759423735,7973,6832,3.334231,2461940.0501904567,343.8822447898696,2.9847649543719,7.14023942339021e-05,-0.0031361421855748,0.0058897687036924,1.2765607711456306,0.2751507565717004,1.2261232368547714
31.688,28.459,27.066,25.533,24.786,24.456,24.3428,0.3764030734007391,7963,7619,4.083167,2462186.396175791,54.955216476692726,1.7425555412186675,0.0003578138898919,-0.0032729205611221,0.0086294632346505,1.2844202549132049,0.0026342537125709,2.271205373884306
31.401,28.206,26.822,25.331,24.603,24.283,24.1758,0.4005467025975712,7557,6804,6.594647,2462287.5201305416,118.33081689617588,0.9464535399865472,0.000115372190507,-0.0056524438603716,0.0038775516466238,0.4580837321141557,0.472241141869419,1.7128967819823977
30.726,27.861,26.581,25.562,25.059,24.839,24.7858,0.2541868978067999,7840,7760,5.245572,2462429.5385399493,66.09482654548897,0.4421001436018174,0.0001588413591212,-0.0008856637411285,0.0010651950863721,3.1304942551188244,0.4865532686900515,1.2885394484920452
31.288,28.028,26.627,25.056,24.291,23.953,23.8348,0.3623707717075571,7958,4119,4.600206,2461667.035525246,591.4737299416387,1.163715332129311,2.8426494163577647e-05,0.0043268289043287,0.0151145895602426,0.145508411554875,0.6389037188005688,0.7710099855086465
31.022,27.917,26.554,25.171,24.493,24.196,24.1058,0.415100408592613,7952,6967,2.341798,2461700.774993035,565.6378006644013,0.9634493398912418,6.693846508736398e-05,-7.539981204646264e-05,0.0049019067690883,0.654493729689748,0.6421825897017875,2.620243182042272
28.807,26.294,25.131,24.249,23.818,23.608,23.5798,0.3812002360242491,6863,6594,5.986806,2461636.696190069,109.98110091722052,0.9985144561862804,0.0001432889598087,0.0018817615207885,0.0027076842563973,2.188929292025486,0.16547387932281,2.60078840031518
20.157,19.081,18.839,18.821,18.865,18.883,19.3298,1.3968608994390748,7503,2768,8.347899,2462247.986104852,476.5571330088415,2.048690139179695,7.949006827608559e-05,-0.0209314195932493,0.0001923233384552,0.728563723494376,0.5797396222643078,0.9114016933185484
31.119,27.982,26.612,25.192,24.496,24.191,24.0948,0.4437651171732517,7716,7177,5.372066,2461981.6752914875,138.36385781537973,1.3869149940705805,0.0001314267461372,-0.0019538342083514,0.0043654845217938,0.6414527644203256,0.1423470540615817,2.0938461639582995
31.966,28.727,27.332,25.788,25.035,24.703,24.5878,0.3720944230486839,6983,5865,5.673848,2462635.3608666714,257.7002972932727,0.9542411772488693,6.190209082265353e-05,0.0045804053381954,0.0050517821546556,0.4691568439818209,0.0650087981474036,2.1704795421719387
31.486,28.56,27.26,26.154,25.609,25.372,25.3138,0.2180987421516621,7993,7426,5.59114,2461735.791101105,128.1810910859371,1.765362503014748,6.467044254122859e-05,0.0040832335491712,0.0026510936607503,0.9045937480582648,0.6169837945326831,1.7671658862682988
32.048,28.8,27.402,25.845,25.087,24.752,24.6358,0.365302934437253,6640,2778,3.545384,2463316.078154324,826.1705297616248,0.9007755885063664,3.190354315257284e-05,0.0169327314452071,0.0198720010459193,0.4930704033084849,0.5446935219729566,0.1981175786754132
27.745,25.274,24.145,23.518,23.203,23.034,22.9788,0.4782479981838894,7944,7208,8.58697,2463175.902753353,57.68508244149975,1.989998181267457,0.0002064416293158,0.0051129813298075,0.0079804363909064,2.685118678755046,0.5316396877452213,2.5839807286515755
30.072,27.327,26.086,25.159,24.702,24.495,24.4528,0.3038457463424016,7738,7334,8.38007,2463195.7153945738,67.12144134982256,1.0877013215279472,0.0001185775113048,-0.0035739193498913,0.0029319264793373,2.4082014574197728,0.854331038730566,0.1178772448916001
30.715,27.549,26.171,24.715,24.003,23.69,23.5878,0.428699681510237,7990,7648,8.474982,2463331.9882591604,84.5325940936571,2.518969230028418,0.0001272126256248,0.0028362926394808,0.0003117481742667,0.2988655011210774,0.6800294973452631,0.7659317573010381
31.15,28.264,26.977,25.931,25.415,25.19,25.1358,0.2399679054838882,6011,1835,0.9783197,2462137.9037229023,4873.942763742958,1.591995204629295,1.4221061847608975e-05,0.0274888529288624,0.0092410305953642,0.1186463059269955,0.0843553765174927,2.9070499848585047
19.617,18.586,18.466,18.511,18.589,18.616,19.1318,1.5655003204992766,7746,3163,6.386315,2462778.6780286003,753.7933067602002,2.5235499092486235,7.131154919659953e-05,0.0141800882382727,0.0005948942476771,0.0725153140271641,0.2495439909697179,2.2601806701972342
29.821,27.026,25.768,24.804,24.327,24.115,24.0678,0.3000220407936632,6561,5657,4.339138,2462525.285242591,330.30723974871574,2.412355053559005,5.4193647705982525e-05,0.0019801412883617,0.0058826640679999,0.3310799845414071,0.8484955623572085,0.8924885813962804
20.233,19.175,18.968,18.966,19.019,19.04,19.5068,1.449282876113149,7561,4857,7.007286,2463263.5201015645,144.42951213451198,1.4099967524485657,0.0003217028815908,-0.0258359682335211,0.0062159041563328,1.4023237372585848,0.4165730925608986,2.9900736541795085
26.815,24.365,23.316,22.89,22.684,22.56,22.5278,0.5823085419429856,7906,7019,8.565983,2462748.5889032,79.86741834313592,0.2025116045843228,0.0001828674092861,-0.0065890580721107,0.0054228713050184,1.4064565183893305,0.0137902644754074,2.154700691170336
29.812,27.142,25.925,25.019,24.573,24.367,24.3288,0.3278333720796098,7493,2900,2.395098,2463112.4821461784,701.064591012471,0.472172246503826,4.425913517311229e-05,0.0284607823874847,0.0361105991462379,0.5287356743708709,0.274439209189472,0.105837780904455
31.474,28.473,27.145,25.898,25.286,25.019,24.9448,0.3034961322919951,7020,3788,5.93055,2462707.9141706014,450.2788014691905,1.0999033902989537,2.749960092985453e-05,-0.016475112610381,0.0022206329093572,0.7848365014863785,0.5298030877632113,1.869706707273973
29.005,26.498,25.338,24.473,24.05,23.842,23.8128,0.3900795301793839,7913,7804,8.589299,2461769.52298054,37.21713136045135,1.9349488342853225,0.000261937811472,0.0004433118326606,0.0019674502119571,2.308425598315096,0.9401960456874372,1.6628070225939144
31.526,28.495,27.156,25.871,25.239,24.964,24.8848,0.3335440216340873,7246,5983,7.524491,2463082.0407699365,215.9359036176487,0.0951772098996536,4.8121555989709474e-05,0.0064374374570267,0.0012036009123484,0.1717670698925741,0.0270002304203834,0.4847908157432328
29.236,26.716,25.551,24.667,24.235,24.025,23.9968,0.3785760720575295,7930,4795,7.141005,2461732.049669143,458.1354836492558,2.7660956289196488,2.478640388710988e-05,-0.001259864363808,0.0091181379576399,0.5033160321902651,0.6148580523020398,0.9403752502933675
25.357,23.043,22.1,21.759,21.602,21.502,21.5238,0.6936703967956551,2706,2045,7.205512,2462338.147072152,231.21556412622957,2.428807609024944,0.0002613546754666,0.0229628231164287,0.0125887627131229,0.0131288632104162,0.6685904345657283,2.123391247660229
30.464,27.679,26.425,25.486,25.021,24.814,24.7678,0.2931927053706905,7196,6579,6.885717,2461823.459318173,139.62754152812877,2.4853435722553634,7.198277107213476e-05,-0.0042369971200255,0.0025615456813432,0.4991819576008485,0.4903055634591903,2.320686577487426
29.809,27.182,25.98,25.082,24.64,24.433,24.3978,0.3432836829083527,7499,6540,5.228667,2462987.4482777864,271.06893779964525,0.0123510649271774,5.486127360961882e-05,0.0024386540699807,0.0044097578934771,0.1876461784871627,0.8044426382629326,3.082749279790077
26.969,24.524,23.479,23.058,22.856,22.733,22.7028,0.5876965765430645,7935,6015,12.31732,2461736.2937542894,101.60520851902214,0.9002384375945943,0.0001005219372827,0.0054620820773917,0.010392243100469,0.3199135742724995,0.5458700728932676,1.3665410427982538
30.944,27.786,26.411,24.964,24.257,23.946,23.8458,0.4341633512679545,7732,3368,6.216548,2462671.398860797,691.9251352012981,2.807443754243463,2.217377992417653e-05,0.0100653095857539,0.0100588436285628,0.550620384940159,0.9267783341944452,0.8273422944186963
28.258,25.786,24.652,23.998,23.672,23.498,23.4458,0.4689787458069434,7342,1381,4.148333,2462980.534977706,338.4443271013242,2.249170968234003,7.727957878945116e-05,0.1252831019978746,0.0877318217753903,3.5659633769987003,0.4316202501463572,1.3340270314868092
28.02,25.519,24.371,23.647,23.284,23.099,23.0538,0.4673617446729038,7702,5959,4.710137,2462481.9995214967,309.6359477282292,1.5313178097273774,7.067267795773328e-05,-0.007015206612339,0.0064222922066597,0.9150371506967108,0.1389299531644037,2.3618834772009585
30.111,27.305,26.043,25.072,24.591,24.377,24.3288,0.2972714221902829,7637,2364,9.003686,2462535.1739878105,350.4298021357089,2.841726518297921,2.0955393093817468e-05,-0.0275735371516538,0.0195671931504631,0.0615802797166997,0.534347262775955,0.0610860468620277
31.307,28.107,26.721,25.222,24.49,24.168,24.0598,0.4098766338492581,7914,3601,3.580153,2462336.664455981,625.5260972826,0.2607440337312429,3.9282300229140574e-05,-0.0230268539157263,0.0088898855486234,0.3091366813626124,0.2580930519837442,1.543985151177928
26.834,24.402,23.372,22.967,22.773,22.654,22.6308,0.6000026394326471,7728,6637,8.345873,2463036.0714206663,161.06118934506588,1.105161461680948,9.810930288948948e-05,-0.0054724338937187,0.0018597423113906,0.5581811946420134,0.8411143431824462,0.8622394814165327
28.445,25.943,24.786,23.947,23.535,23.331,23.2998,0.4146227815831166,7999,7366,8.610564,2462018.146273138,129.01241986893487,1.9374662685105035,7.925764421497435e-05,-0.0021953963849788,0.0027672572184286,1.1344073031299968,0.2510802171562183,1.0458230555920869
25.749,23.508,22.626,22.332,22.204,22.12,22.1808,0.7081954967678572,7902,3924,11.72423,2462302.402518447,188.09824760846587,1.9639838491688968,6.902936403923114e-05,0.014277786817887,0.0157361411540152,0.6490768103819824,0.5773243213659581,0.3344159543188584
28.67,26.19,25.049,24.318,23.958,23.771,23.7278,0.4422350506102527,7336,4346,4.766784,2462855.108072957,562.9929315651867,2.0319426948083,3.815506861647201e-05,-0.0017553121826579,0.0126426438114092,0.563273972512383,0.3633237601792913,1.5311651594408275
28.018,25.538,24.397,23.666,23.306,23.119,23.0758,0.4437651171732513,7373,7299,4.050192,2462358.7399944947,65.70913146624586,0.7039331136006273,0.0003841443098675,-0.0018717515450393,0.0002408096959702,2.852712499311886,0.8264249845775538,1.4415843496670937
18.525,17.632,17.848,18.067,18.221,18.259,18.9418,1.8393024988116489,7989,4522,8.29252,2461670.328683572,219.13872890516384,1.023067419625152,0.0002151998130748,0.0081440747728746,0.0174856897975174,0.8650134259300778,0.5888440775546995,0.9236037262887916
27.612,25.138,24.019,23.43,23.136,22.975,22.9218,0.501941565512031,7845,4313,10.14825,2462796.7269949885,293.4995105131369,2.256114956812412,3.648786817021357e-05,0.0050789287329659,0.0117501967494869,0.5129716070981114,0.7614506572281512,0.1170395915595284
30.435,27.76,26.542,25.635,25.187,24.981,24.9428,0.3274561571458787,7740,5942,11.21341,2462494.625326667,113.63050640458997,0.1980674428871272,5.639834660555714e-05,0.0040634525241737,0.010443951129911,0.2865126800528815,0.0329537829736419,0.6314734245917119
31.113,28.236,26.952,25.918,25.408,25.185,25.1308,0.2568343815751714,7878,3607,8.07434,2462779.5257011005,204.81819064616087,0.1144822793719551,3.3484856491443774e-05,0.0071030788630901,0.032426875117226,1.3601726563606125,0.4968493230109706,0.3579549572135719
28.593,25.668,24.368,23.268,22.727,22.492,22.4348,0.2148588074330083,7911,6965,7.289909,2461813.9805846857,138.99353047018462,2.2586517123184304,4.5529397052601786e-05,-0.0057396440257729,0.0023148952097873,0.2511574843053304,0.6229591621312952,1.1178931284155775
23.126,20.736,19.751,19.395,19.231,19.125,19.1258,0.6370201365931497,6812,5707,5.209032,2462791.5910524945,298.4595118745557,1.6628426080230978,0.000102169881044,-0.0022974734877897,0.0062700417573166,0.1218903357607633,0.8187961625425316,3.0297919596005625
30.7,27.308,25.887,23.946,22.982,22.531,22.3538,0.2461235444980654,7821,7363,5.216353,2462502.081479751,110.39912314257003,1.008251731584965,9.282075437652022e-05,-0.004904080414289,0.0011813368497577,2.2450272169742544,0.6276110303831914,1.172689772827399
15.805,14.827,14.993,15.187,15.333,15.364,16.0238,1.7585436830455077,7841,7410,11.08991,2462540.972972183,64.69571743338979,2.723792024675703,0.0005309638674865,-0.002372625356093,0.0029379588431305,0.1481109982279067,0.7252660595966395,1.4571738551297886
31.153,27.721,26.297,24.517,23.654,23.266,23.1178,0.2628168228426341,7486,7056,4.939094,2462128.551832973,89.15459609533717,1.9279484407745004,0.0001354250877046,-0.000227103662896,0.0067485968713436,0.6381046601026815,0.5828009125407552,0.7493035115344572
