u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
29.179,26.241,24.918,24.056,23.632,23.437,23.3918,0.2231789144690428,6850,3393,3.859638,2461819.2091352483,6.22329637333661,0.2038861930029568,0.0023039993261162,2.185261599637071,0.5832903602733704
29.106,26.095,24.752,23.807,23.343,23.134,23.0768,0.2819377054169801,7647,6610,8.681494,2462605.821181772,1.8938701783595349,2.383499897910018,0.0038089407025945,-0.3187671103402064,0.3257306405287407
26.245,23.782,22.596,22.024,21.737,21.582,21.5758,0.3777053712534892,6923,4112,2.976649,2463262.078132226,10.181721742707987,2.5056708703144484,0.003057713527406,-0.6949794806650866,0.9659992358776528
24.994,22.748,21.789,21.437,21.272,21.166,21.1698,0.5541829509220093,7968,7449,4.195735,2463112.0523049613,1.031339987505023,2.344151848281649,0.0273011376115091,-0.4915671805377726,0.5505598170981822
30.896,27.456,26.006,24.558,23.872,23.578,23.4538,0.3339282495170316,7777,7616,8.182605,2461527.6974303443,0.3594930647872055,2.775897095913577,0.0247939530426576,0.105943406484624,0.3204580444767489
30.316,27.308,25.964,25.023,24.561,24.353,24.2948,0.2796746870998863,7499,4391,3.108103,2462384.96401152,5.182716011263088,0.1375664357817231,0.0039326365249801,1.3251660915152863,1.680575281225077
28.524,25.984,24.762,24.123,23.803,23.637,23.6348,0.318532067772327,7635,7253,4.024334,2462645.131890456,0.8966446396858145,1.3501421694194833,0.0196388729701154,-0.2448180209016281,0.653927120629563
14.638,14.594,14.983,15.302,15.541,15.683,16.4568,2.5891258506219845,6866,2762,16.0927,2463252.4883060465,2.7787982211703186,2.6557770638045195,0.0143235362086776,1.652395748009293,0.6276947393343861
31.378,28.074,26.65,25.364,24.746,24.479,24.3768,0.361953817003499,7589,7267,5.513675,2461732.380044345,1.3444266366945594,2.1763076108179105,0.0109289176167283,-0.1413815407215331,0.2505555250162209
30.492,27.346,25.963,24.85,24.307,24.069,23.9908,0.4396966541243396,7840,3190,3.265434,2461962.26773703,12.202485322628853,2.0829844389764536,0.0023907530020827,1.2375336586748564,1.1718211313985625
28.533,25.323,23.925,22.719,22.135,21.882,21.7928,0.4165365933875499,7252,2698,4.605507,2462574.349472171,11.36012204177548,1.0152430351415482,0.0018647548166319,0.8314196802148203,1.3960651452839894
26.236,23.674,22.445,21.782,21.45,21.281,21.2778,0.312358379356391,7944,5959,2.899417,2463013.073662296,6.274030777362955,0.7394318147741283,0.0036714990108093,0.1198847983811616,0.8333603320659929
31.345,27.725,26.25,24.574,23.801,23.467,23.3178,0.3203709734676505,5834,2892,7.319216,2462471.6837514765,4.663876716268395,2.2841390325187345,0.0027325110455252,-0.853470106095129,1.6591147011174174
31.936,28.236,26.752,24.969,24.156,23.802,23.6408,0.296929372754893,5213,4010,7.99697,2461802.803941229,2.7381754589035823,2.189605903759215,0.0044184048945619,0.7739002190282049,0.5679200929213051
28.767,26.0,24.714,23.931,23.542,23.356,23.3338,0.2385905074527467,7849,7551,6.856982,2461598.3063515075,1.0976996026381676,2.733417142914232,0.006859763314203,0.243603115102127,0.0137261888672633
30.112,26.814,25.393,24.089,23.463,23.192,23.0898,0.3607058292475559,7847,7506,8.736382,2462491.185701294,0.8081743911017628,2.8944239950184207,0.0110585866214594,-0.2701556680610072,0.1292891944375302
17.37,16.393,16.393,16.492,16.595,16.627,17.192800000000002,1.357229094360144,7698,7354,4.659526,2462591.7372730304,0.8004792046410436,2.5708626490556377,0.0802916303625298,-0.562284880056085,0.194739017277392
29.598,26.35,24.941,23.692,23.088,22.827,22.7318,0.4056515697106663,7961,7814,2.967794,2463302.5951583297,0.7336435981096757,1.627290122519328,0.0397514951541658,0.2272862229451841,0.3247831007523249
19.688,18.683,18.409,18.358,18.377,18.388,18.7868,1.1006599421123109,7928,7017,10.25551,2463089.7704383503,1.2177677111993066,1.228087364201461,0.0188822880363502,0.4786107206012011,0.0174766144580792
31.53,28.122,26.68,25.255,24.58,24.289,24.1708,0.3308667769235983,7725,7661,5.02209,2462329.7794509777,0.7093828210074842,2.388714739607201,0.0204209682591484,0.1017591540009658,0.0440185202640989
29.856,26.613,25.205,23.962,23.361,23.101,23.0068,0.4079934217793602,7960,6619,7.188407,2462720.209743253,1.993355477964865,0.1237005717896383,0.0060758843199944,-0.5976456280282036,0.2524532595795583
31.289,27.963,26.536,25.202,24.564,24.288,24.1818,0.3500686025283029,7571,751,7.789949,2461882.4562541214,13.259952379058936,1.4281081158558036,0.0007603440501081,3.5789571097703936,2.2759999756717004
30.13,27.056,25.694,24.642,24.127,23.9,23.8308,0.3640433991927795,7950,6773,8.886975,2461980.2884359374,1.894528854150306,2.4146477768716146,0.0046197413992772,-0.0434035338518271,0.4722113790572682
30.836,27.588,26.18,24.932,24.33,24.069,23.9738,0.3896306929448058,7663,7303,9.94411,2462761.687384155,0.840341260973895,2.2893802917574426,0.0103352156639295,-0.2808493689662343,0.0134511268222506
30.865,27.626,26.219,24.981,24.383,24.124,24.0308,0.3955060769916917,7642,6553,9.738557,2461981.1597842006,1.6928966189071704,0.0270118272962124,0.0053322179838032,-0.1138444937077665,0.4681327659813514
28.382,25.876,24.672,24.054,23.745,23.582,23.5768,0.3529012209106669,7813,4441,8.820374,2462325.9331391123,2.5504227919576468,2.494040523693884,0.0034105386162325,-0.165683423775783,1.5691792616119475
15.469,15.292,15.651,15.953,16.175,16.3,17.0588,2.2317891446904308,7458,2453,9.681338,2461683.5855444698,5.521054818487028,0.8256113363640935,0.0095095541503804,1.4658824338264036,1.1602075737416897
28.315,25.742,24.508,23.837,23.501,23.33,23.3258,0.3087828425547863,7766,6645,4.534073,2461553.2092050877,3.684896187950426,0.4549490644440245,0.0040423026391637,-0.0543438647562926,0.4717666839539761
31.252,27.988,26.576,25.311,24.701,24.438,24.3398,0.3807616155724684,7829,7812,1.510049,2463042.4761817963,0.3785572512532981,0.4604175612565392,0.1445143833774781,0.0528064969570237,0.1695699473194739
30.765,27.467,26.046,24.741,24.114,23.843,23.7398,0.3759699727084925,7545,3751,9.540141,2462666.940585655,2.3331304691921124,2.328261613944658,0.0038026548994449,-1.633153678941119,1.473778574577378
32.231,28.672,27.205,25.59,24.838,24.512,24.3688,0.3285891060521343,7981,7492,11.64744,2462633.150540531,0.7283174266072548,0.1422799547712327,0.0082438766033369,-0.3129177313158558,0.1614688906673503
28.034,25.606,24.445,23.914,23.648,23.5,23.4878,0.4019325337652232,7417,5797,6.484086,2462404.9412494954,2.268872916737656,0.518991414151818,0.0062568070232948,0.4766588533226599,0.8048847357493648
22.435,21.215,20.786,20.667,20.645,20.633,20.9478,0.8692669360625854,6872,1363,5.858931,2463329.8461924423,7.673485073001715,0.974931267488375,0.0047790963899522,3.419516470771668,3.337515508664908
25.739,23.614,22.746,22.44,22.303,22.212,22.2558,0.6090502991772345,7868,6340,7.313764,2461633.383932686,2.1767265039664454,1.2751924572710762,0.0082590637393885,0.5755875463818613,0.4032233624122323
30.705,27.559,26.177,25.042,24.489,24.247,24.1678,0.4478712252472626,7604,3462,7.251992,2461954.2616775227,5.939330839503805,0.5689476130377941,0.0023227530270529,-1.0569156005351683,0.8143372241457958
29.588,26.929,25.667,24.938,24.572,24.393,24.3818,0.2838920042277682,7719,7096,7.218366,2461623.857421706,0.8498012247496503,2.6345598097837923,0.0101841006878968,-0.0488773128255234,0.6754813863682938
29.348,26.835,25.626,25.002,24.69,24.526,24.5208,0.3472587206127592,7936,7736,10.27032,2461745.1935999654,0.5633686196451254,1.7250583326697255,0.0128458157817981,-0.0893101214360862,0.1852430655522349
26.255,23.444,22.152,21.338,20.935,20.747,20.7178,0.2402443378415927,7934,4558,5.70908,2462810.4785375763,3.2221959493387056,0.1315582441583072,0.0027959519566065,1.5249124963300824,1.0537310050329354
13.702,13.093,13.382,13.641,13.818,13.889,14.6088,1.7244601421296344,7684,3653,8.80348,2462329.5938967247,3.2918921471781903,1.8708090651428495,0.013153842600197,-1.6281159477180849,0.7906636252632798
28.311,25.101,23.704,22.475,21.88,21.622,21.5318,0.4122428774794106,5861,4947,4.71413,2461911.6283756364,1.8566983272130024,1.2204172339452617,0.013649770659518,-0.5476598492865548,1.196044129267256
32.184,28.827,27.39,25.405,24.43,23.968,23.7748,0.2577229897914002,7540,7023,10.15753,2462407.156787785,0.7655945063082642,2.382392238854143,0.0074658920963786,0.11926219855225,0.4427836360635771
29.462,26.182,24.766,23.458,22.829,22.557,22.4558,0.3665668274836691,7640,4339,2.677788,2461518.618908723,9.505544704650829,1.2831908655854138,0.0032017942364416,-0.0718618845611439,1.427084263133981
30.186,26.84,25.412,24.031,23.372,23.087,22.9768,0.3401364391860352,7780,3762,6.580858,2462678.0864931364,4.6564396641783565,2.1081042258273373,0.0024233931726239,1.2188227095590285,1.0917773257723042
28.651,25.886,24.603,23.812,23.419,23.232,23.2088,0.2421883011753909,3292,2464,9.531126,2462075.3827012624,1.6823120455355374,0.5599930819608008,0.0077934433845121,1.7190677675711798,1.565753471738668
30.374,27.03,25.602,24.223,23.565,23.281,23.1698,0.341313259955302,7608,5660,2.454356,2461916.427393263,9.81300217626661,2.4373812944527944,0.0031639529824132,0.6813713503352955,0.0799451675877967
23.523,21.587,20.811,20.538,20.419,20.343,20.4328,0.6771005411056764,7598,3763,6.424167,2462441.322221524,3.907918986436635,0.7895279258142167,0.0060294585436697,-1.9463366809622888,0.1413175995738967
30.072,26.965,25.595,24.482,23.938,23.701,23.6258,0.4112947451716011,7163,5437,6.603293,2461896.6770903813,2.131924926139967,1.171382493153691,0.0069280745161968,-1.1051868485803948,0.317388918272354
20.462,19.481,19.228,19.188,19.215,19.23,19.6478,1.0805706341332566,7838,6102,7.925425,2462195.7817232334,2.790863946010376,1.2163816266946053,0.0105870141099089,0.5989725704151251,0.0220591513208432
31.846,28.422,26.98,25.513,24.819,24.519,24.3978,0.3304860716630577,7799,4511,8.876241,2461822.025481664,1.9528270403803565,0.5038353507519748,0.0041524861356483,-1.3960486470476956,1.388988698401888
30.314,27.496,26.201,25.384,24.98,24.791,24.7598,0.229695856430219,7315,7062,4.673075,2463261.5780442576,1.7008135655430645,0.1773864610472062,0.0067106746550776,0.1932850180858228,0.1153059143264342
29.665,27.014,25.756,25.022,24.654,24.473,24.4638,0.27393855518665,7763,7418,6.716427,2461559.858005054,0.3314485633010051,2.419003709595718,0.026925014815326,0.947925677345995,0.2601132981398261
25.749,23.469,22.485,22.115,21.94,21.829,21.8238,0.5716802132554925,7772,4138,2.737519,2462111.828557863,5.25695365027024,0.6166832826316717,0.0086819223012348,1.5440426615197949,2.4167442880491
29.257,26.695,25.467,24.798,24.462,24.291,24.2868,0.3141616439595361,7882,4660,9.866799,2462874.519365909,2.092829730050504,2.3631520905475867,0.0032786372516246,1.4182906500846175,0.6292476547285503
17.326,16.882,17.196,17.469,17.661,17.754,18.4888,1.820342718268,7844,7431,4.043656,2462837.447316218,0.6760705539248347,2.6076346264868797,0.1441903409068094,-0.6409036014034242,0.6966978089480901
32.161,28.893,27.48,26.187,25.564,25.295,25.1948,0.3742425475955397,7996,7315,11.71221,2462872.6239686734,0.9693395104977486,0.806273985807089,0.0070024888441532,0.1327954256977022,0.3502422758466594
27.71,25.358,24.309,23.898,23.7,23.579,23.5578,0.5106850694429513,7981,4435,7.098248,2461813.5345606827,0.9498166985398676,0.5186279020171639,0.016120989557916,4.269923868916777,3.350189945850649
28.312,24.916,23.482,21.998,21.292,20.985,20.8618,0.3440750335257146,7168,6771,5.921991,2462852.795877759,1.4385814274288753,0.5993700340774719,0.0095706137196087,0.3454911019311841,0.0601816950270595
28.086,25.214,23.91,23.058,22.638,22.445,22.4078,0.218601511676812,7840,7246,8.506276,2461514.060978761,1.3944397149975456,1.7488324282789476,0.0039928656792483,-0.0098185571692191,0.3218259341983668
32.227,28.633,27.167,25.218,24.301,23.884,23.7008,0.2695585805998228,7985,5689,9.147643,2461511.1930638533,2.164052304160999,0.0698725855595888,0.0028965971280927,0.1668793297009901,0.9175017552481736
12.254,12.35,12.77,13.109,13.366,13.525,14.3168,3.2972597479069776,7915,3257,8.52191,2462884.1644946467,5.542411276653566,1.5156841511975931,0.0149814332860883,-1.3505324828011411,0.3584277503838689
30.45,27.086,25.656,24.232,23.553,23.26,23.1448,0.3331602358552958,7967,7626,7.290301,2462827.2677792697,0.8099907540235534,1.6326554089944203,0.0120287261699021,-0.0693365410522617,0.3401636078463426
27.994,25.374,24.127,23.4,23.035,22.856,22.8488,0.2861891474276259,7527,6071,6.001577,2462466.057527096,2.9209293199882684,1.089376015205347,0.0036841018673348,0.6568180631115239,0.0965057580264354
24.076,21.95,21.087,20.785,20.65,20.561,20.6088,0.6210880321956347,7641,5408,8.781404,2462797.6405029097,1.5279412711892604,1.2324427357960022,0.0102900896253173,-1.452742628069335,0.2312299216189287
17.917,16.927,16.964,17.085,17.2,17.231,17.8208,1.382461867131729,7957,7912,3.227812,2461818.340575031,0.5847884233617363,0.7202502710353068,0.1563448644434441,0.0491561395455257,0.1292822671824103
32.416,28.775,27.301,25.538,24.724,24.369,24.2118,0.2996768264138147,6284,367,43.03013,2461596.033286674,2.3627991518938525,0.000417043169858,0.0007967174621423,-2.1022999129422626,8.974052607740882
30.433,27.098,25.673,24.281,23.615,23.327,23.2168,0.3480592346383981,7831,5413,6.514594,2461910.5420801,2.763190129550153,1.769623673481013,0.0041939633309489,-1.0360960025025765,0.5158870785656771
32.444,28.845,27.377,25.671,24.879,24.535,24.3848,0.3130784397864343,7599,6710,5.772007,2462505.026187663,2.5237581471168977,1.3776270981073586,0.0048040658226095,0.2309932144941879,0.3711458721143832
28.008,25.506,24.308,23.685,23.373,23.209,23.2008,0.3632061226088152,4125,2527,4.868013,2463030.384762287,4.498389301827848,1.966812424382876,0.0068297885304096,0.8253848083968042,2.420111159742003
27.141,24.72,23.585,23.079,22.827,22.685,22.6658,0.435164201157326,7685,4980,4.707466,2461955.1725914846,5.195636530779238,0.9995688509699518,0.0039325128578959,-0.830121774854785,0.6519037821255685
30.282,27.107,25.72,24.509,23.921,23.665,23.5788,0.4371728278465334,7484,1831,8.160339,2463261.351069711,4.8490693012054935,0.1816397253274685,0.0025074922895231,1.2457945004413875,3.598299870653709
29.467,26.775,25.512,24.748,24.366,24.183,24.1668,0.2652486369634334,7904,2105,10.47483,2461801.971944298,5.090292497793576,0.3143163020931344,0.0010690630601148,-1.4198352294928585,1.9195098772799315
31.818,28.28,26.819,25.186,24.422,24.09,23.9478,0.3278333720796104,2555,2185,3.438352,2462918.227937125,3.3577678536027107,1.9106686490138185,0.0188776560925346,-0.5246940187014816,2.0300483260990783
30.466,27.293,25.906,24.697,24.11,23.855,23.7688,0.4391907259352859,7772,2180,8.5791,2462504.094151491,1.815896705499129,2.070097350446176,0.0061613277851188,7.371608728760799,2.353257880186342
28.014,25.463,24.243,23.572,23.236,23.065,23.0578,0.3500686025283024,7796,3449,10.63065,2461604.325233767,0.4222311396215082,1.8770551851906243,0.0169925308505123,6.699859354459331,11.321527905203348
30.764,27.875,26.567,25.707,25.283,25.088,25.0478,0.2156021864948115,7712,7527,5.753675,2462062.254438027,0.8702334305591513,2.017358754546429,0.0094840070047839,0.226844389006937,0.0508935058248085
30.403,27.587,26.295,25.469,25.061,24.87,24.8378,0.2318212060220543,7681,7029,3.409997,2461869.263268669,2.4503272278295944,0.4325686939072874,0.006135417614803,-0.4703380389063247,0.2397006262153833
19.497,18.517,18.369,18.384,18.44,18.463,18.9338,1.3006281844008003,7693,7630,5.876452,2463235.715594634,0.3235539418153144,0.0229545551867735,0.1510366540730574,-0.1715358241696801,0.1143943208789596
25.472,23.2,22.231,21.873,21.706,21.598,21.5988,0.5638364666751683,7398,7207,11.78859,2462211.053870499,0.4532073301631645,2.1684078680892203,0.0242307502243034,-0.1981415521985185,0.1439371922796091
24.926,22.964,22.199,21.942,21.833,21.762,21.8658,0.6601660112708705,7858,7802,10.2585,2463170.198772823,0.236235468768075,1.386970091122162,0.0588842280082341,-0.1376653186022979,0.0007686981459951
29.398,26.685,25.415,24.638,24.25,24.064,24.0438,0.2761551589650398,7711,7368,12.43504,2462924.544587167,0.1983230137816349,1.998839774218592,0.0246665819564759,-0.8541980491621699,0.2642449751087407
15.153,14.95,15.305,15.603,15.822,15.943,16.698800000000002,2.355879975996213,7667,7604,6.962131,2462491.2266797726,0.2100860146730904,2.52217871329115,0.3568413553182049,-0.0008845422755519,0.2698494493002373
30.822,27.737,26.374,25.264,24.721,24.483,24.4098,0.3941424037320128,7294,3082,4.252369,2462280.733799692,5.81868529333064,0.2235972154208394,0.0037095258819028,0.272268208681328,2.7523892910136127
24.09,21.519,20.295,19.597,19.248,19.073,19.0688,0.3312479207396709,7129,3655,3.783622,2463289.486831791,2.722089795736356,1.6841974223192286,0.0076630414117111,2.5809760882932835,3.961594787629306
30.692,27.706,26.312,24.182,23.042,22.469,22.2318,0.2509881172964252,7728,7545,7.407676,2461735.4141622875,0.2863596474152549,1.659720936377919,0.026006329791557,0.2128239945785986,0.4967352743484329
17.834,16.877,16.707,16.711,16.763,16.789,17.2558,1.2307027211997577,7903,7823,7.912614,2461580.1827567816,0.3632583073046093,2.637083540412926,0.0920264056624684,-0.163008654070478,0.0215683304124274
30.148,26.56,25.096,23.374,22.573,22.223,22.0728,0.3141616439595363,7627,6537,9.729616,2462102.516862759,0.8282915580273611,1.5040695902008916,0.0086817503874544,-0.6443971376631115,0.752678810114499
