u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,m_planet,m_star,t0,te,u0,rho,piEE,piEN,s,q,alpha
30.518,27.589,26.287,25.137,24.571,24.325,24.2638,0.273623353249502,7785,7136,3.453509,10.03454541741697 jupiterMass,61.84369640786516 solMass,2462346.5277171363,256.5615513458181,2.619639112616501,6.737971889232362e-05,-0.0043301327248390165,0.002107598541072118,0.020655565959002264,0.00015488917630013013,2.815807128015312
31.847,28.551,27.144,25.529,24.744,24.396,24.2708,0.3354695922848343,7999,7422,4.596618,3.1815322174134018 jupiterMass,82.11661994138473 solMass,2462000.6953399926,202.58156791338584,0.9487825240863359,7.65007932585254e-05,0.0034291443772232868,0.0016653912388383241,0.12045533206515603,3.698486752253505e-05,0.6810347957497829
30.436,27.228,25.841,24.333,23.596,23.272,23.1618,0.3945964382568185,7727,6057,6.106024,1.4166593626223147 jupiterMass,65.2190791933197 solMass,2461659.8233222375,260.4129123463628,0.7197905015062355,5.455166908980331e-05,-0.0021394531416412104,0.007912134381668627,0.7056560187969669,2.0735264523581903e-05,2.8680810516868505
28.517,25.971,24.784,23.948,23.534,23.335,23.3168,0.3602907902763457,7972,4108,13.05754,0.5281062988494737 jupiterMass,16.08318340775508 solMass,2463251.3357593464,109.96547133384868,2.6615639692744235,5.346320396785919e-05,-0.004431786071490146,0.02968416799185855,1.2974945405765486,3.134499029349537e-05,1.356480367187497
30.503,27.386,26.021,24.625,23.94,23.641,23.5478,0.4478712252472622,7703,2905,11.77668,7.306710628620719 jupiterMass,56.27134466590929 solMass,2462810.8292758893,307.45388543677626,2.338249620569347,2.7275782502196888e-05,-0.020655084943313366,0.006418112263810532,0.58487889249637,0.0001239519666141785,0.603974653352507
31.808,28.43,27.012,25.294,24.457,24.082,23.9418,0.3167037172597021,7858,7174,3.996562,10.589360977497229 jupiterMass,86.64571008712761 solMass,2462114.049690859,267.42921981025484,1.7233888111577627,6.405197718130008e-05,0.0018113817923672882,0.0037298833071113028,0.39771648990035363,0.00011666524425010615,1.7781405580659133
18.323,17.312,17.218,17.271,17.351,17.379,17.898799999999998,1.531627519279905,7822,2823,3.906439,1.2094812432064388 jupiterMass,96.66354288308108 solMass,2461826.665840013,1248.203279535942,1.7186893707929625,6.82112171009038e-05,0.002760459654754582,0.016731960209912276,0.5083273068081025,1.1944149639284528e-05,1.787674404457412
27.702,25.169,23.987,23.178,22.776,22.581,22.5608,0.3755373703549226,7983,7734,7.644842,11.073176291804694 jupiterMass,60.693262554547395 solMass,2463097.3826351413,67.46200786922034,2.127802638752196,0.00015493376352330765,0.0010210875181143545,0.002667464531497453,0.7910453266452164,0.00017416085072676017,1.6745800090173302
29.689,26.944,25.699,24.789,24.338,24.135,24.0958,0.284874227736674,7520,7120,5.497726,2.03801005396849 jupiterMass,81.0761374916957 solMass,2463306.9439873835,147.55533549755546,2.8874718013031133,7.932025960961823e-05,-0.0005507237742927976,0.0033182873307751404,0.48346968982896726,2.399562567332589e-05,1.8440254206254236
29.942,26.82,25.453,24.048,23.359,23.057,22.9628,0.4700598534695022,3853,3225,5.33536,3.1072575102846622 jupiterMass,26.118337796379485 solMass,2461788.05353053,224.46795542270803,1.886918332271065,0.00017303058993896645,-0.010828338655980773,0.010969276518318,1.3823958424516574,0.0001135665724940118,1.26068192632768
28.152,25.641,24.469,23.712,23.336,23.148,23.1238,0.3987063576679135,7973,7925,11.15821,9.136566211753106 jupiterMass,75.7283543939625 solMass,2463142.511314542,22.406552100734707,2.1607059324397446,0.0003397415385305573,0.0008891543750553365,0.0006641074165219344,3.673720791032045,0.00011517104120136299,0.48977351646369555
29.738,26.679,25.332,24.006,23.354,23.069,22.9858,0.4625441161864421,7688,7643,6.587196,6.490650848247894 jupiterMass,18.67989552639797 solMass,2462160.935921971,18.929166178146026,1.1303222101884889,0.0008195860019459839,-0.001625521551044874,0.0015460321588185487,1.6602889317542322,0.00033169017812169235,1.5391879935701211
12.686,12.867,13.301,13.652,13.918,14.088,14.8908,4.098766338492593,7931,7624,6.451027,9.21357977289515 jupiterMass,36.04223012570205 solMass,2462964.986601842,69.12719186086599,0.7579976049573812,0.001968494711345427,-0.000730403944632906,0.004093884917202273,1.8919729520243387,0.00024402569138334623,2.0885112606496055
21.986,20.58,20.094,19.964,19.938,19.921,20.2198,0.938973122110606,7970,7263,8.023,5.237085929841599 jupiterMass,60.50140911930003 solMass,2462459.4349830565,111.68416821479735,0.5010983564202145,0.00022333317963760927,-0.004950224440510879,0.0005307484512610505,0.2099138913034084,8.26310015618114e-05,1.4518515531991105
28.71,26.047,24.824,23.943,23.506,23.304,23.2728,0.3358560383395541,7506,3868,10.05096,2.8713901447842813 jupiterMass,46.160960635290486 solMass,2462602.9115684098,249.42030025124572,1.2358790859097195,3.0317408421703034e-05,0.012504157057213675,0.013302158831265995,0.5657002957754526,5.937945046992567e-05,0.8226336990503463
28.134,25.63,24.462,23.73,23.365,23.181,23.1548,0.4070550629484491,7659,4414,9.115518,4.586041429213601 jupiterMass,12.705962659603852 solMass,2462034.41044075,126.30123155177878,0.9508298138522938,7.841135682626048e-05,-0.03044964313404076,0.00035420933273235585,1.769242282589689,0.000344547581505976,2.415880631122043
31.901,28.65,27.252,25.693,24.934,24.598,24.4818,0.3573988583275142,7987,7587,9.260014,10.220639028195205 jupiterMass,114.9882328087479 solMass,2463283.4898076127,98.07126713291548,1.7881140379216,8.369564534969923e-05,-0.0019613091220398527,0.0017892996879635974,0.3925754576835336,8.484836096250313e-05,3.1295872007681824
20.892,19.754,19.42,19.354,19.368,19.374,19.7608,1.1618582894233138,7226,3872,3.846456,8.937157332967944 jupiterMass,40.8618513820762 solMass,2463236.6787399505,599.8099345783526,2.768481913381812,0.00011837707263634386,-0.013412697075382842,0.013425942521588463,1.0588954248878224,0.00020878542135440532,1.1365777115806182
29.033,26.446,25.246,24.4,23.98,23.781,23.7588,0.3436791304480414,7980,7273,3.782514,1.4009402902670964 jupiterMass,113.51318038866658 solMass,2462293.2615649896,324.0423867965617,0.32868454453107643,5.968355985094416e-05,0.002957746238825509,0.002104492838357932,0.14299501411532678,1.1781270850180538e-05,0.3606051154388715
31.922,28.668,27.27,25.708,24.947,24.61,24.4928,0.3553474153114166,7938,7354,9.859439,7.656709293883624 jupiterMass,18.758795673748217 solMass,2462694.875370241,45.806712267750285,1.7149954770786122,0.00016836334902705562,0.0019098303353342646,0.007862076961483232,1.3085626471160785,0.0003896332509953833,2.977845968310824
22.541,21.045,20.518,20.373,20.336,20.312,20.5858,0.8905394455529875,7724,6307,10.48282,6.342387659053882 jupiterMass,103.75273406785801 solMass,2461966.5820142273,172.739591982172,1.0275794695903642,0.0001081502913211746,-0.00529872445721539,0.0025192488168719143,0.5039292535928849,5.835418934571152e-05,1.0236864955933143
28.788,26.245,25.059,24.227,23.815,23.616,23.5978,0.3636245199132513,7839,7376,5.59704,9.962156102809736 jupiterMass,33.04777006600026 solMass,2462126.7592532067,95.81423819052691,1.9455276589273915,0.0001469233596824017,0.0034123651179556462,0.004254405849036056,0.3317567714315108,0.00028775971131039335,0.21964475619637103
30.098,27.315,26.06,25.131,24.671,24.466,24.4228,0.272052775437106,7725,7653,10.7948,5.579827877748498 jupiterMass,114.74424526479838 solMass,2462960.2838993827,36.09668160449312,1.9228892456964217,0.00015351810806871227,0.0007902181680086054,0.0008238846302317845,3.2008490697301304,4.642038044128461e-05,1.9872899623895648
31.167,28.008,26.632,25.185,24.477,24.166,24.0658,0.4151004085926122,7075,3397,8.430463,2.4273211054319686 jupiterMass,100.98118273849619 solMass,2461763.878191065,486.04205036619334,1.2630916672105155,2.4321382709612993e-05,0.01148574261362787,0.007359474381782868,0.3324331239373595,2.29459258487579e-05,0.3827841352887962
31.051,27.917,26.548,25.13,24.436,24.132,24.0358,0.4351642011573262,7894,6617,9.065457,7.542944678211129 jupiterMass,109.07147925696832 solMass,2462526.116910615,187.7594261381988,1.4481398363941465,5.501123604871725e-05,0.0033502342610782824,0.004036934822070647,0.5505775506357072,6.601589660305199e-05,3.0049512845802786
30.657,27.568,26.21,24.848,24.179,23.887,23.7998,0.4738633941816158,7476,4655,3.579777,0.40169955156643267 jupiterMass,97.85420431141446 solMass,2462593.5928985323,820.0623463682344,2.127462044037353,3.6674807182525276e-05,-0.008186185523088802,0.005891143855237823,0.37520448623268804,3.91868779079787e-06,0.33987180743197015
28.698,26.053,24.835,23.971,23.542,23.343,23.3148,0.3237077975110267,7922,7294,6.224537,7.69010984143532 jupiterMass,95.3716561848471 solMass,2461554.7027081004,170.49201408017828,2.539983095731432,6.540245409104601e-05,-0.0037266579590421256,0.0003223500605743675,0.35444215803054985,7.697186781570502e-05,1.7359036879587264
31.74,28.524,27.134,25.617,24.877,24.55,24.4398,0.3759699727084925,7875,7689,5.526112,4.285660599553649 jupiterMass,58.76846477495831 solMass,2461934.1948724315,80.1436395873025,0.8035438160642683,0.00018310519677019595,0.002392941485810663,0.0008316597863722497,0.5075027184460595,6.961330218084358e-05,1.5772211559134448
26.372,23.985,22.968,22.581,22.398,22.282,22.2648,0.5883735768691755,7972,7664,6.496726,9.990723482112154 jupiterMass,70.88334465545877 solMass,2462934.7194033824,95.91265755081618,2.4676746029980365,0.0002011880639532247,0.002803847865209082,0.0009327742771751765,0.9305249177705474,0.00013454623332974654,0.7532557331218875
30.614,27.457,26.082,24.637,23.929,23.619,23.5178,0.4356654909688623,7058,6913,5.782758,6.338781771986648 jupiterMass,44.06308685252004 solMass,2463321.2440713635,65.22999563281083,1.010184476196195,0.00027795593727740085,0.002332191232207954,0.0016856333951176816,1.164315277525974,0.00013732502559752574,0.6215867783017034
24.829,22.739,21.932,21.67,21.559,21.487,21.5818,0.7180474775003742,7451,4870,6.163455,1.16648338885886 jupiterMass,73.2828712930557 solMass,2461736.8738357206,386.107060524336,0.9886206082479712,6.87849523061726e-05,-0.004607854822332718,0.009896880586136605,0.205754996099464,1.5194796510807333e-05,1.0931123086621275
31.06,28.107,26.796,25.614,25.032,24.78,24.7138,0.2979567035921873,7947,7657,3.948138,3.5115108716985497 jupiterMass,103.70531866715378 solMass,2462941.8548141657,185.60448801498856,0.2906489984475863,8.690724164645824e-05,-0.00046069491595861466,0.0023303464015094976,1.176215911495356,3.2323009790873165e-05,1.8768770154896837
31.184,28.269,26.971,25.847,25.293,25.052,24.9918,0.2547728591225273,7453,864,19.89313,3.639452315057397 jupiterMass,90.75446919414367 solMass,2462849.9884536252,504.9306329872611,2.951673986903861,5.780614603187767e-06,-0.0005821540469815944,0.03720290591384778,0.5714111475529821,3.828131248641902e-05,2.774102939892749
31.584,28.311,26.91,25.319,24.543,24.199,24.0768,0.3640433991927798,7829,4380,4.404491,7.0240891594459995 jupiterMass,58.40355186645928 solMass,2463168.7920814166,573.6016897703072,1.1906960183698803,3.126277570445891e-05,-0.005017934048428401,0.013647840224702246,0.20614228223323017,0.00011480731558630278,2.6050797393195126
30.801,27.959,26.686,25.714,25.234,25.023,24.9738,0.2495474640644566,7949,3895,6.164396,10.1602263268773 jupiterMass,4.033476909694652 solMass,2462502.0915342886,123.02910662306952,1.5771624415899743,7.031193977115212e-05,-0.036978507235453796,0.05108016928757857,2.025180880373906,0.0024045987332042625,3.0295685586420804
27.423,24.94,23.783,23.128,22.8,22.628,22.5938,0.4396966541243395,2090,1243,16.31037,5.499837925259982 jupiterMass,114.71763149420686 solMass,2462037.684842801,390.84035864767424,2.7961604319795867,5.60570803507061e-05,0.004262191334172418,0.01818796440562616,0.23434213870493983,4.576553318644938e-05,2.4048608164631697
25.199,23.042,22.197,21.918,21.797,21.717,21.7888,0.6992833066741011,7224,7052,7.579946,4.538368531590777 jupiterMass,103.61720185198222 solMass,2462000.8476539226,81.33609075587033,0.807703618221564,0.00026669374666441576,0.0019528685097321865,0.00043267944384537565,1.635604941886974,4.1810629455841746e-05,1.49097092080548
32.128,28.887,27.492,25.944,25.19,24.857,24.7418,0.3627882067248965,7821,2238,6.752415,12.138141887320794 jupiterMass,57.70852378618307 solMass,2463149.091522525,662.3419721276074,0.24137796798745736,1.7617175798152847e-05,0.015310527227706152,0.021074809900064297,0.8405183713446049,0.00020078490137209507,1.7952105120325594
31.213,28.241,26.923,25.716,25.122,24.863,24.7948,0.3185320677723272,7950,5229,6.502441,3.5947972433460804 jupiterMass,88.79980374120662 solMass,2462850.8787019923,386.4689030707461,0.6023418447622259,2.708207106290713e-05,0.006071652518011708,0.007324098983865883,0.6542753488872493,3.8643922353564926e-05,2.835662559149906
28.784,26.27,25.096,24.333,23.954,23.765,23.7408,0.397331650096916,7509,4596,4.317702,4.686183983247329 jupiterMass,38.829516738681214 solMass,2463137.6404344584,437.06669929949163,1.5969258571467173,4.762746750358355e-05,-0.005161966830151452,0.015499890943217456,0.38073050114344437,0.00011520628082581788,2.569469944084846
31.382,28.466,27.168,26.043,25.488,25.246,25.1868,0.2553601712185918,7973,5553,7.87068,1.2331192708458056 jupiterMass,37.50448368919253 solMass,2462316.0046587754,189.61570908030492,2.5447149721589315,3.645286294079278e-05,0.007951892495101495,0.010757345444340762,0.5535809575493684,3.1386341843843895e-05,0.0547102922180416
31.761,28.482,27.078,25.485,24.71,24.367,24.2448,0.3496658030699483,7945,4574,7.916286,5.13030689205821 jupiterMass,117.7152068793648 solMass,2462236.3212416475,435.1043079396016,1.9626885870242898,2.1703571976634484e-05,0.002485179676221707,0.009517465830873626,0.43686337489207966,4.160347254599568e-05,2.903207546325397
30.663,27.538,26.171,24.763,24.072,23.769,23.6748,0.4679001246230075,7909,7793,4.812544,7.0277295933877335 jupiterMass,13.212317669721346 solMass,2461747.0852126866,34.16221989074186,2.0478647662873453,0.000611220067191511,-0.004177218694832659,0.00018247026907478451,1.3681948202084575,0.0005077557409263388,1.7682365042094037
30.5,27.471,26.132,24.839,24.2,23.921,23.8398,0.4684391247628769,7923,7417,9.121726,3.0036903784838476 jupiterMass,78.75298494859062 solMass,2461750.688350906,94.0991891120249,2.2251415217271884,0.00011700041904487025,-0.0036082206840570984,0.0006371136977565961,1.2687656093922892,3.640884872873805e-05,0.1522257956696706
31.119,28.069,26.723,25.412,24.767,24.487,24.4048,0.420875030495998,7905,4522,9.970222,2.706985941499631 jupiterMass,18.59578191859493 solMass,2462627.977078741,138.69874902396685,2.7968052358181397,6.539743726701785e-05,-0.016311439235655173,0.01894125685989786,0.8755968602791707,0.00013896017830837312,2.9555755156143784
24.606,22.684,21.969,21.747,21.66,21.605,21.7558,0.7614706364031418,7418,1335,12.36116,9.47976475155814 jupiterMass,93.59318507756086 solMass,2461924.6554174675,639.3871972623058,2.838030477067856,2.206124328740929e-05,-0.028081510091159674,0.0041521661911567,0.40531456363354007,9.668790268996458e-05,0.31694078160991185
30.106,27.431,26.206,25.33,24.895,24.694,24.6628,0.3080726617242198,7844,7379,10.81386,4.718693175133263 jupiterMass,117.84388197873074 solMass,2461933.0901548276,93.78755220649457,2.4660267598329524,6.577736135010596e-05,-0.002622848749558706,0.0012212340494221169,0.6646411708599845,3.8223768779660615e-05,2.996257047986901
31.199,28.02,26.64,25.168,24.447,24.131,24.0258,0.4199070447871758,7795,3544,5.356256,1.9446425665775173 jupiterMass,5.7322460368299835 solMass,2462989.1419408885,182.79622670157383,2.3921042198642315,9.345344268336726e-05,-0.036574606548737267,0.04424397516498222,0.827254497302495,0.00032384244661849736,1.8166933950105448
27.657,25.197,24.103,23.636,23.406,23.271,23.2268,0.5274158302192593,7544,3884,3.952759,9.785987291114747 jupiterMass,25.301850271311643 solMass,2462136.2546908264,468.87950442568655,0.4130505415554123,6.407324382732092e-05,0.01513929525126324,0.019410843387433936,1.1705813998599874,0.0003692080595539372,0.6173604487289751
30.382,27.712,26.487,25.613,25.179,24.978,24.9468,0.3102081193975859,7725,7546,1.327836,2.8459682746846604 jupiterMass,9.413593707460967 solMass,2462905.2480671457,133.48117201241175,1.3188288462465674,0.0003848371931872929,0.001017357941914828,0.006245640244578969,5.37165741642552,0.00028859806249343273,2.6730152173222415
31.6,28.495,27.132,25.749,25.072,24.775,24.6838,0.459889147166037,7924,7039,11.11515,4.756673690205444 jupiterMass,21.275176741799065 solMass,2461953.22882452,54.48998830964392,1.76309614558302,0.00016276591623901613,-0.0086407756773776,0.004110243108450438,2.3471514107427773,0.00021342681814824442,0.4852798562373118
18.741,16.791,16.046,15.807,15.712,15.649,15.7748,0.7810038250107667,7851,6373,8.632424,5.288249754062211 jupiterMass,67.73235003575482 solMass,2462017.6679135696,170.8006252157275,2.2753931097499693,0.00011460215383051564,0.0029711502799423086,0.006687356612750938,0.7809924909303556,7.453060052327521e-05,2.2229987860834584
18.97,17.557,17.071,16.943,16.919,16.903,17.2028,0.9443938731014894,2011,1342,13.30271,10.213228498806755 jupiterMass,78.32728641744112 solMass,2462297.31172844,345.28634560819455,1.9833959500445326,0.0001736634314938854,0.00843238945739006,0.017817421339442308,0.8683321793427736,0.0001244711706621972,0.6995560263692557
29.623,26.366,24.968,23.4,22.636,22.299,22.1818,0.3586354044629373,7171,6201,10.31762,3.772777369323401 jupiterMass,116.80865585618174 solMass,2462356.589661162,161.26310393667555,2.7386255218969184,5.1055873511539195e-05,0.0032545454621065143,0.0035125986513946596,0.7405277249085982,3.083223153633678e-05,1.3763396851188137
30.328,26.981,25.568,23.891,23.076,22.712,22.5788,0.3105654653587111,7426,2261,3.827248,10.551633668047886 jupiterMass,103.08762921078905 solMass,2463311.494156076,1533.7355761798142,1.9252981634005941,1.2101743275263921e-05,-0.01837041079356983,0.005376941154572912,0.06216646304261576,9.770841308106182e-05,1.9118138439618073
23.883,21.455,20.392,19.935,19.71,19.578,19.5458,0.5776345488186246,7930,5879,10.73295,12.272312053040265 jupiterMass,95.74424408051567 solMass,2461962.1978137363,199.32579300488888,0.1648347771056834,5.783412678202923e-05,-0.007492029438294594,0.0005332185196109506,0.4692455424190076,0.0001223580428861368,0.1838139369805457
28.214,25.327,24.04,23.006,22.497,22.274,22.2208,0.2257632045009109,7950,6635,2.122343,2.2005726287554808 jupiterMass,44.26828828464116 solMass,2461882.3599765263,515.9470562475095,0.1761060478393659,4.405063121939004e-05,-0.007638226976891291,0.0032870442652963815,1.2934342996476675,4.745279350612528e-05,2.1658346366276877
28.914,25.791,24.426,23.021,22.333,22.032,21.9388,0.4514952242474712,7877,2077,8.007176,9.815479040685494 jupiterMass,6.427556323240722 solMass,2462853.258780267,196.64386813598338,1.746273475768386,6.183286192956463e-05,0.07052572056651404,0.04229485642419747,0.932930055558016,0.0014577545842742543,1.9369304223409793
27.92,25.221,23.991,23.1,22.658,22.456,22.4218,0.303496132291995,7638,7517,3.745343,2.9393628371033604 jupiterMass,45.882949267535906 solMass,2461692.3286387944,86.54323456351182,2.8799347146959016,0.00020822631001998193,0.0006497244782397891,0.002284189911303377,2.2421533166751684,6.115341015857222e-05,0.2749895438604993
29.498,26.342,24.969,23.524,22.818,22.508,22.4088,0.4237923968353888,7361,5784,5.927062,9.142920067543013 jupiterMass,72.77768626702112 solMass,2462505.8688373617,288.7514555912176,2.333341018998493,5.71399040370406e-05,0.006750322352857159,0.0041133522186430245,0.7918017441856239,0.0001199238286594712,0.2176436133756547
30.689,27.384,25.976,24.351,23.56,23.21,23.0838,0.3346980336331049,7810,2377,3.109805,0.649269317890168 jupiterMass,103.4445336910801 solMass,2462705.117220221,1844.1950682257877,0.48715984234744336,1.2692551350807176e-05,0.01281673456428406,0.013532294157988305,0.3272482416200923,5.9915079611847545e-06,1.1705180329218543
30.909,27.46,26.032,24.232,23.358,22.965,22.8128,0.2865188246009692,7989,7056,8.632854,0.533278107325111 jupiterMass,26.819001339624368 solMass,2461785.639497979,80.44360905840253,0.40619214939080783,8.772060387948272e-05,-0.004063684966128187,0.0076984178908397136,1.6744889228992337,1.898147510819118e-05,2.520544581602245
26.529,24.04,22.882,22.184,21.836,21.657,21.6248,0.4252586545984403,7342,6636,8.757443,10.049902898152142 jupiterMass,1.436679451317203 solMass,2462075.5954611786,17.23038538687503,0.8013887110392005,0.0006520085428303936,-0.03505512229967384,0.0011906702341636652,5.269265944235509,0.006677606023898984,3.0488900911193055
29.538,26.602,25.297,24.137,23.566,23.318,23.2558,0.2755200197243476,7978,7566,5.745347,2.3164384833206486 jupiterMass,73.40845737171988 solMass,2462545.8785269386,128.42126528540987,2.5570676417596974,7.95046877953047e-05,0.0015239136345491719,0.00301572128532977,1.7650678822139843,3.0122671129367884e-05,2.2220731060202255
28.885,26.063,24.797,23.848,23.379,23.172,23.1248,0.2640299301785103,7364,2487,5.359748,0.34365756878546133 jupiterMass,46.80925218204358 solMass,2462489.44155864,686.60947550103,1.6926998764778425,1.6549010575100427e-05,-0.017657931961873135,0.019665936473548345,0.017876990021662174,7.00830537404659e-06,1.598127620903047
19.499,18.351,18.013,17.947,17.961,17.966,18.3528,1.168565770527246,7753,6834,11.83184,6.84212222014239 jupiterMass,26.352519631965357 solMass,2463066.2606054945,59.56664902001514,1.8113907459393275,0.0003632576219702279,0.003114009784459897,0.008432252575276637,1.740097788414613,0.0002478491814323035,0.7882597644827032
29.282,26.203,24.848,23.497,22.834,22.545,22.4588,0.4593599848874324,7979,7814,9.216313,6.929610207011907 jupiterMass,98.52846880395485 solMass,2461955.66985342,57.7529882647143,1.1762884416686383,0.00018372143782457743,0.0017671434859705705,0.00041848828335652364,1.533703846422081,6.713761035331373e-05,0.1598443049300511
28.824,25.939,24.652,23.595,23.073,22.844,22.7898,0.2369480619522168,7321,4124,1.865785,12.214826547751214 jupiterMass,45.19121968605925 solMass,2461777.9226795626,1222.23139882079,1.4029884777959118,2.410763104808115e-05,0.0055740743708515795,0.016017963582428175,0.6283689221817053,0.0002580192141841156,1.3904672596285275
29.584,26.705,25.42,24.396,23.891,23.67,23.6178,0.2294315614723502,6981,6093,2.001014,9.940356718864509 jupiterMass,1.0396837149522233 solMass,2463084.4503249046,77.09223523431945,1.1844240397264305,0.0003618774936074388,-0.042512685624144994,0.025219639223455947,3.55789924815809,0.009126821042746012,0.8490788963876076
29.729,26.581,25.209,23.775,23.073,22.765,22.6668,0.4306784693325031,4454,2160,1.670457,2.916709317822763 jupiterMass,72.45997007810169 solMass,2462949.219587739,2593.7137116307786,1.4334550681307587,3.790813559582912e-05,-0.02002126391609456,0.0017910571501661013,0.6995762023391664,3.842499374423086e-05,0.8518564382415481
20.344,19.077,18.661,18.563,18.556,18.55,18.8928,1.0462926171574098,7911,5637,3.775149,3.892702166875552 jupiterMass,37.60862963831302 solMass,2462563.177409183,382.3770576498079,0.5849552333573796,0.00015562618377513543,-0.012562748844951658,0.002941594362183028,0.992790207743811,9.880580810298256e-05,1.699958997970199
18.259,17.21,16.996,16.986,17.032,17.051,17.5018,1.4376499741199795,6786,4492,3.809112,4.130561719245655 jupiterMass,38.93037186410041 solMass,2462968.1536446065,468.4007978784298,2.413272658793272,0.00020169017964722776,0.0010304217799168378,0.015371458158478513,0.8302027612836435,0.00010128365621604468,0.2386226132655273
27.831,25.124,23.89,22.994,22.549,22.347,22.3108,0.3102081193975858,7695,5791,7.188689,1.4091276480395605 jupiterMass,104.21386840868404 solMass,2461753.80972818,305.96618989585147,2.461806575598633,3.113208580924167e-05,-0.0013339587233220957,0.0069687938186035366,0.24642482139138563,1.2907544344004325e-05,2.1735283511952046
32.163,28.73,27.305,25.526,24.663,24.275,24.1258,0.2871793187054743,7901,2350,8.994624,10.60184407382095 jupiterMass,90.55850783154753 solMass,2463228.696368332,603.0061316572052,1.9904239095578369,1.1382906626086064e-05,0.019790580961654237,0.003696945668802489,0.18217430513446572,0.00011175602894359651,0.30658058087325735
32.078,28.733,27.312,25.373,24.407,23.953,23.7738,0.2643340809188217,7397,2735,4.684662,4.953779199855206 jupiterMass,51.19065879382566 solMass,2462894.5607723375,764.2263553806696,1.3996439130990534,1.695446481499609e-05,0.02310620151385459,0.004337626750790409,0.9550172751831076,9.237718700954331e-05,1.0692589998684696
22.004,20.215,19.549,19.345,19.27,19.222,19.4008,0.8339752474143649,7868,5062,12.33542,5.387152342776015 jupiterMass,5.739573547669538 solMass,2462763.475723048,53.757136429560525,0.326620761535648,0.00027150983017126313,-0.014141380306804466,0.03613784728924741,2.0782845752138708,0.0008959802537971436,1.2751952585237578
32.019,28.626,27.206,25.475,24.634,24.257,24.1158,0.297613865651414,7775,6326,3.67864,4.717424429343822 jupiterMass,97.6895077316024 solMass,2462640.6952333353,480.6968502004766,1.128532439679268,3.676893186416917e-05,-0.00576090554398088,0.001959815434922383,0.2301102609565241,4.6097337001738814e-05,1.7760817985085295
30.096,27.062,25.723,24.432,23.798,23.522,23.4438,0.3900795301793838,7643,929,10.83352,5.441340360140909 jupiterMass,84.90159320119984 solMass,2463157.024319405,862.1000926972769,1.0425885769669183,9.282155420707066e-06,0.028492518234170868,0.023572928313544562,0.13785210620703342,6.117991355645933e-05,2.698287037728569
30.819,27.626,26.243,24.753,24.026,23.706,23.5998,0.3959616824074616,7715,6501,2.484098,1.647678995751444 jupiterMass,86.54024434243456 solMass,2462491.657885692,607.296488615725,1.7623712522821895,5.778758578793245e-05,0.005509747015647828,0.0019965852940152743,0.3251609214818142,1.8174952945047903e-05,1.120568114396165
31.867,28.552,27.143,25.506,24.711,24.357,24.2288,0.3278333720796102,7376,6790,6.432604,4.178568794448603 jupiterMass,114.5344049412983 solMass,2462956.233016265,187.5846898542069,0.2010961064896547,6.256549179985379e-05,0.003304667263506542,0.0012739236154783637,0.4018131269069415,3.482654560844986e-05,0.1803549512282418
31.153,27.931,26.54,25.015,24.272,23.944,23.8318,0.3785760720575294,7808,7737,1.90807,4.795479526644663 jupiterMass,91.83486062279081 solMass,2463103.533549339,179.47273238448471,0.05077919845051515,0.00024049574337138948,0.0008246039073820063,0.000944154932025093,2.4587342127879683,4.98474879169891e-05,2.7495805060010494
29.689,26.903,25.648,24.715,24.254,24.049,24.0048,0.2742541202224154,7326,7189,8.030912,5.817364063260279 jupiterMass,86.42599177492367 solMass,2462196.1242173486,61.54163789610344,2.8373878993380717,0.00012865869583432286,-0.0012294748723183178,0.0014778276177098773,0.22182857549240248,6.425407539609956e-05,0.657053637130165
28.936,26.291,25.076,24.206,23.775,23.574,23.5448,0.3222204952814076,6403,4422,4.721554,11.22354297640766 jupiterMass,91.16041158449063 solMass,2463205.211251361,557.5579462747281,0.9242316632471483,3.246994135186517e-05,0.005883622069605438,0.0077210262970758,0.1829085293365164,0.000117528313264093,0.941285070078259
32.196,28.853,27.439,25.768,24.955,24.593,24.4608,0.3134390922290277,7888,6868,9.670255,6.247120030830856 jupiterMass,23.607386211776376 solMass,2462880.3811234506,71.86998585898051,1.3946044522943548,9.71152850140559e-05,0.008387168214728449,0.0052500278850153796,2.119328665412611,0.0002526101240877982,0.051911008547632226
16.395,15.577,15.81,16.037,16.194,16.241,16.9298,1.8499209080165488,7742,7569,6.277122,12.680339933059745 jupiterMass,40.10263321289295 solMass,2462991.200060797,57.14441876803544,1.1948176778795179,0.0011314944303331587,-0.0014616384269638672,0.0026268869563792307,3.289955304976829,0.00030184001436040864,3.0419862964977886
30.536,27.399,26.029,24.607,23.911,23.606,23.5098,0.4402031651201727,5761,4367,5.301814,11.536133409782908 jupiterMass,104.69909535536028 solMass,2461581.994526882,473.55002483992257,2.26769550040146,5.169538216174337e-05,0.0007702045723730923,0.00802398337080346,0.2053762934667052,0.00010518072193367669,1.9307595011060161
29.625,26.87,25.623,24.705,24.25,24.046,24.0048,0.2848742277366738,5812,3846,6.165826,5.515357053356023 jupiterMass,105.36465354631356 solMass,2462611.548023978,514.6317379685808,0.5515554039327328,2.623774701309802e-05,-0.005474956879858983,0.008515849749478676,0.16869202039847017,4.996863620019859e-05,1.1243648505052857
