u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s,M
17.208,15.954,15.653,15.6,15.613,15.61,16.0138,6.541135728996169,7873,3720,4.196508,2463214.1398364836,9.312311034673701,2.8234262979619924,0.03611222077434996,5.643849042879712e-05,0.0013241259420014887,106.99298495686917,3.8637542940691634,10.384440938699214 jupiterMass
17.719,16.519,16.321,16.32,16.358,16.363,16.8278,6.414357492319441,2158,1414,2.324307,2461938.838352517,23.44752725132623,1.7093214788855762,0.09263988281031646,-0.00160907599946551,0.00028473301948632397,149.21081922778458,13.822872807293278,11.74572413293439 jupiterMass
19.84,17.707,16.929,16.682,16.575,16.513,16.6178,6.414357492319438,5305,1112,4.019822,2463286.465477806,7.637619325274139,2.1472995367545145,0.06689439917622891,0.0016848494148392359,0.008286350641840847,84.05713946984842,5.622951841307987,1.278691501528681 jupiterMass
13.476,13.194,13.5,13.767,13.942,14.053,14.7868,6.578898117662598,7786,7643,8.388867,2462089.3833325305,0.41542639863576675,0.3657759686080949,0.41183967044763126,0.000249397903388408,3.509465012763377e-05,9.541291735645252,3.9294824440528484,4.873128060196195 jupiterMass
21.264,19.101,18.312,18.062,17.953,17.888,17.9878,6.511081940274423,7896,7585,11.12304,2462494.052233409,0.5917922599865562,1.6240406054197858,0.21278453340626607,0.00010537224701799431,0.00026817554176052647,18.021982147901063,3.8347990623971846,8.045604845412221 jupiterMass
19.594,17.415,16.621,16.369,16.26,16.196,16.2938,6.511081940274421,7983,7828,5.711492,2462546.4971878827,0.9741669631655141,0.5546746389353302,0.24899514399713651,-6.909798010011434e-05,0.0001474366373797573,15.233256171893576,3.7930068140659094,12.034332088509283 jupiterMass
18.819,17.245,16.663,16.472,16.397,16.35,16.5198,6.533609301576986,7763,7162,8.9095,2463218.2728901915,0.31480322377451336,2.520754203657186,0.5097038186628889,0.0010878009172956122,0.0008934717926134668,7.678957761037719,3.9139940941519527,0.7016899249602353 jupiterMass
19.77,17.818,17.1,16.865,16.766,16.708,16.8338,6.533609301576982,7830,7322,0.8757918,2462863.106942566,6.408853511877007,0.0056826063420407635,0.2525207061768653,-0.0004562227299731376,0.0003526166114286635,15.367067359625148,3.880502701519999,3.428159475856049 jupiterMass
19.995,18.024,17.298,17.062,16.961,16.902,17.0248,6.578898117662591,7325,4145,4.601137,2462926.929495092,7.4189504015680825,2.0703112440382134,0.04469147778103103,0.0010887179140653415,0.0002656942007301723,93.45819902483166,4.17678502517344,10.727316938327903 jupiterMass
17.204,15.737,15.211,15.046,14.986,14.947,15.1468,6.578898117662584,7311,4557,2.247669,2462368.5513765244,14.74766537761366,0.45903916505506115,0.04611132078918972,0.0007751965210800986,0.0004782282281281978,90.75392276970712,4.184783245711314,12.816632790042785 jupiterMass
17.89,16.411,15.933,15.804,15.775,15.754,16.0548,6.429144113456001,7761,6578,2.673834,2463142.9955158876,5.682175003537758,2.8983072448643212,0.09261327598416157,-0.000553344942233008,6.436561478799918e-05,41.59669464314682,3.852406161014651,9.604963188268021 jupiterMass
20.086,17.98,17.21,16.964,16.857,16.795,16.8998,6.443964821274641,7923,6897,4.542459,2462055.5932407095,2.8003812895682403,2.050298682080805,0.10860307884778993,-0.0003553621272560276,0.0004054136218101102,34.8271517925554,3.782335912170842,8.30978316143834 jupiterMass
17.371,15.894,15.368,15.197,15.132,15.09,15.2788,6.511081940274417,7870,7444,7.831623,2461888.24897769,0.660389311463662,1.20891839429326,0.2717148883224129,0.00010178634098109433,0.0005033427616208752,14.159945573204595,3.847468030074732,3.546875287629562 jupiterMass
14.756,14.321,14.609,14.862,15.019,15.111,15.8338,6.541135728996157,7527,7295,8.734054,2461651.3260770286,0.7624246921963393,1.0073513393826912,0.22166913927511744,1.0927490577059809e-05,0.00023149139032237065,18.231508371187424,4.041362768328215,10.119421420711149 jupiterMass
19.068,17.252,16.56,16.339,16.247,16.191,16.320800000000002,6.443964821274646,7625,6995,6.880036,2463197.6779705794,1.4636714123136167,2.388043161252117,0.1425495424176967,-0.0004118424595101808,0.00011802026379134105,27.57046409004387,3.9301570402792927,8.278019082084159 jupiterMass
20.559,18.293,17.469,17.21,17.095,17.028,17.1148,6.51108194027442,7065,5539,4.827458,2461876.9704874987,3.914266276311222,0.002285736931060489,0.08284359568796604,0.0003240245952775403,0.0006805588063375323,51.734308144308876,4.285856107103773,8.828715890720254 jupiterMass
19.997,18.265,17.614,17.394,17.302,17.249,17.4028,6.496106867365657,7592,3128,6.159719,2462939.6536052744,4.655259748474345,2.4218715939985658,0.05068494255203192,0.0009714474257525147,0.002188418554214157,78.50812299141037,3.9791797036874907,4.217734118726209 jupiterMass
17.632,15.775,15.086,14.858,14.763,14.707,14.8448,6.46625996747024,7920,2641,6.303443,2462950.102017071,7.405054512551541,2.437838417929824,0.029710414117853714,0.00187314008995972,0.0006257189456985447,127.79558940933994,3.79685988378669,8.323862624449532 jupiterMass
19.57,18.068,17.52,17.344,17.278,17.236,17.4198,6.511081940274413,3086,2169,11.09166,2462349.6583933104,3.66849137255509,1.680391323466718,0.08807649115314174,-0.0012272406430370011,7.866248429701841e-05,111.402214968691,9.811916201130307,11.652659128324832 jupiterMass
13.954,13.701,14.019,14.294,14.477,14.593,15.3388,6.466259967470227,7592,6877,4.967919,2462318.162660365,1.951848818031387,0.19284009016930737,0.14919803217910865,0.00039991868531564427,0.00032582587386309535,26.547917394183905,3.960897033665769,6.6200512230481365 jupiterMass
14.225,13.97,14.287,14.561,14.743,14.86,15.6048,6.586476715784288,7678,4660,4.958591,2462660.751093346,5.6955778069736205,1.0944479134847525,0.05159359522178542,-5.023809727975734e-05,0.001089728565347497,77.32249378086006,3.9893454456687145,9.117541447716878 jupiterMass
19.439,17.251,16.452,16.197,16.086,16.02,16.1118,6.496106867365657,7870,5189,6.984272,2462856.2044927785,0.5789807817475481,1.0390789308187403,0.34672084438145806,0.005201025719313589,0.0028482263588426645,11.071209479801537,3.838619099160792,0.24016127362221656 jupiterMass
20.01,17.779,16.965,16.707,16.592,16.525,16.6108,6.5260915342914645,7751,2049,7.492069,2461763.5594612346,8.015342750113467,0.6998730005770408,0.02381542702897592,0.0018341347406270378,0.0011851224574047096,164.41204912388733,3.915543158594343,9.684808086582388 jupiterMass
15.47,13.986,13.516,13.398,13.378,13.36,13.6758,6.571328239703728,7644,7503,7.438767,2462589.276621764,0.26773375977276975,0.06381049033107711,0.7331877594347344,0.0003376321124018477,0.00029880880846390673,5.452728424321991,3.9978737362347303,1.5556629219647997 jupiterMass
18.961,16.717,15.899,15.64,15.526,15.458,15.5438,6.421746546956519,6954,4307,6.396165,2463207.558179668,4.317064940975963,2.8836125330137223,0.05680637156000464,-0.0001658184198165354,0.0011572121103745829,75.59934203476392,4.294524313318677,8.318459391511858 jupiterMass
19.661,17.583,16.84,16.616,16.525,16.472,16.6158,6.526091534291467,7580,7316,7.186358,2462088.8934511975,0.5518945256533233,2.8334606145165147,0.36872776113809164,-0.0003139744159514142,0.00030598788122368736,10.858621874291487,4.003875332752608,3.1859550813556603 jupiterMass
19.783,18.061,17.412,17.192,17.1,17.047,17.201800000000002,6.503590093648056,7798,6234,1.526797,2462908.7575616646,11.890228775383832,0.6972352975381512,0.0780342457860824,-0.0006431860325961468,7.286073782812343e-05,49.702849072059436,3.878524340757643,9.87704655772148 jupiterMass
20.168,18.405,17.743,17.521,17.428,17.374,17.523799999999998,6.473708811451008,7405,3404,12.55564,2462303.5116213346,3.5688891103106353,0.6773033915773267,0.03313927514438718,0.00014298507440255748,0.0012858899907426855,122.6822364653816,4.065600389555051,12.197215146956827 jupiterMass
19.563,17.698,17.006,16.776,16.679,16.622,16.7578,6.421746546956522,7702,6983,5.352193,2461813.168623827,1.676231425121645,1.2632581061075845,0.1578594983927066,0.00043315761103791166,0.00032953806720551344,24.562666940222016,3.8774502823705648,5.8052236701179645 jupiterMass
19.267,17.273,16.538,16.297,16.194,16.133,16.2488,6.563767071874033,7769,7292,8.879277,2462073.067898578,0.7604268122647383,0.09152644225793916,0.21253958552156785,0.00014950897263120937,0.0004302347232206848,18.48607886194554,3.9290235392369217,5.220766356952298 jupiterMass
20.389,18.399,17.666,17.426,17.323,17.262,17.3788,6.451387982238274,7892,7555,1.845067,2462707.9549330003,1.637203749534342,0.9829165866671618,0.4596613923829098,-8.919953612685916e-05,0.0006775675520961523,8.270364436802408,3.801567232534695,1.5566543573191693 jupiterMass
19.868,17.822,17.07,16.825,16.72,16.657,16.7638,6.541135728996172,5827,3307,6.503061,2462949.667954601,1.5845112609457792,0.773783844805292,0.18504689442162986,0.003925981784702682,0.002464691928508128,28.211289213189104,5.220411456531069,0.7828450164917933 jupiterMass
19.908,17.847,17.09,16.844,16.738,16.675,16.7808,6.511081940274417,7197,5205,5.766989,2462003.845486851,3.668006378832214,2.814908817850276,0.07264559226010792,-0.00042918079912517384,0.0008117015911677977,57.91472262465493,4.207249325647929,8.11357241048013 jupiterMass
20.255,18.18,17.419,17.173,17.066,17.003,17.1068,6.429144113456,7441,2918,12.59303,2462820.208119851,4.081261762761159,1.4944462955449498,0.028555119630248878,-0.00034301342123686703,0.0014401007535409726,140.71307821027833,4.018078781835064,12.226726126849586 jupiterMass
20.224,18.107,17.332,17.082,16.973,16.909,17.006800000000002,6.458819694353295,7553,7325,2.813122,2461930.890691342,0.6033422971307456,1.5813349507442802,0.8557918623116426,-0.00041754374653298103,0.0007823960984390083,4.646887035151368,3.9767681097640164,0.6740121871934225 jupiterMass
20.504,18.349,17.561,17.308,17.197,17.132,17.2258,6.4439648212746405,7937,6401,5.785312,2461949.063859831,2.892656440185101,1.6018673884859833,0.08240621281326713,-0.0006354315085524714,0.00017789211625211617,45.81771393642751,3.7756642852626405,8.931637267899971 jupiterMass
19.832,17.59,16.772,16.512,16.396,16.328,16.410800000000002,6.548670826525099,7726,7470,6.255497,2462615.439405619,1.1724687865894359,0.6090030854414016,0.19630084227694633,-4.4970212199094374e-05,0.0002162720608359864,20.08042430418578,3.9418042041901327,11.693172689163251 jupiterMass
20.997,18.706,17.873,17.609,17.492,17.423,17.5018,6.586476715784271,7625,7435,6.904592,2462063.0998173803,0.5108927214231475,2.9027089187708772,0.41594163306401066,0.0001794455680325585,0.0002970228807511799,9.657784523467466,4.017074666471386,3.579921434326016 jupiterMass
20.074,18.194,17.495,17.263,17.164,17.106,17.2378,6.526091534291462,7797,6509,4.81132,2462341.2406412214,1.8049386030270573,2.1150570801180453,0.16371397990020156,0.00030554258950634593,0.001022761503245503,23.775871867258434,3.8924426089861153,2.8651680427987425 jupiterMass
19.19,17.689,17.14,16.959,16.888,16.844,17.0238,6.414357492319442,7875,7104,7.732163,2462966.216394987,1.5991431778331786,0.19625305498248835,0.11189252231444842,-0.00040569926953773765,3.3760336419770604e-05,33.85307518506262,3.7879059705573197,10.696621813946347 jupiterMass
19.258,17.791,17.258,17.084,17.018,16.976,17.163800000000002,6.466259967470232,7968,7398,5.851223,2461728.197150486,1.0754134375927438,1.9622691914491739,0.21906275361295133,0.0003315641658489178,0.00045287976545112956,17.227881835870576,3.7739872338843554,3.9482424900738655 jupiterMass
19.939,17.975,17.248,17.01,16.907,16.847,16.9658,6.503590093648058,7855,7636,2.908529,2462700.288949081,1.9277283029064394,0.5218343622538432,0.25082716257110355,-1.5312575495169824e-05,0.00023735650213282976,15.350728742297504,3.8503797338291674,8.301895106822935 jupiterMass
20.266,18.23,17.481,17.236,17.13,17.068,17.1748,6.511081940274418,7476,6317,5.646576,2461566.2092233254,2.7700633882163594,2.090828053726603,0.09457923543244401,-0.0003810421623461953,0.0004280568058367152,42.823746602001854,4.050237211970058,9.612078465103384 jupiterMass
20.176,17.961,17.151,16.892,16.777,16.709,16.791800000000002,6.586476715784278,7866,7648,9.535974,2461973.582849198,0.7106376195317212,0.9780597604952046,0.20988083439866276,0.00016015687772399613,0.00011179011214188489,18.55337950246786,3.893998770893001,12.219196147779861 jupiterMass
12.834,12.841,13.2,13.503,13.722,13.868,14.6378,6.473708811451005,7826,7458,4.906117,2462376.092375973,1.5200088252145785,2.9544797775079545,0.1884152811816547,-0.00030696371908589694,3.372078044349959e-05,20.417087303313547,3.8468912451642145,8.5045869987172 jupiterMass
20.107,17.84,17.013,16.749,16.632,16.563,16.6418,6.46625996747023,7920,7667,10.44021,2462705.3571129506,0.7027902830455314,1.741525515970161,0.1890078372267654,-0.00015122922387803486,0.00014194267847179325,20.088372733620226,3.796859883786684,12.458647327611297 jupiterMass
19.304,17.522,16.854,16.629,16.534,16.479,16.6238,6.503590093648058,7948,4124,10.64532,2462119.822936273,1.0143376082008453,2.6805233858984137,0.12871847016040094,-0.0025516521116949044,0.003010377532821909,29.563171601184457,3.8053262215938743,0.963633595616243 jupiterMass
18.974,17.478,16.929,16.748,16.678,16.634,16.8138,6.421746546956522,7951,7782,5.844487,2461939.480172655,0.500555602285311,1.064512326104159,0.4689423980174135,0.00018611340074731127,0.00028574221015861844,8.00955704403469,3.756020887286893,3.021304694318715 jupiterMass
19.952,18.03,17.316,17.079,16.978,16.918,17.0408,6.533609301576991,6679,5581,5.477858,2462076.1890233983,2.199645795873987,2.585141380159094,0.1379002362806381,0.0006257101244953978,0.0006369987104455834,32.98931504474932,4.549234339407341,4.752465526852443 jupiterMass
19.288,17.514,16.84,16.618,16.525,16.469,16.6048,6.503590093648058,7819,6393,2.516005,2462803.627032884,1.637787497400285,0.8053177336344924,0.34286228278675085,-0.0022874733324189846,0.0010776922397163148,11.281811176992754,3.868107534112816,0.573911990052118 jupiterMass
19.167,17.198,16.471,16.231,16.129,16.068,16.1848,6.436550201623179,7976,7747,12.82572,2462136.1928352825,0.24908241427293804,2.491823477162382,0.4290718377155197,-0.00030901441120870465,0.0002899161865267022,8.746505961365386,3.7528793864327947,2.6552392821958146 jupiterMass
19.4,17.307,16.538,16.289,16.18,16.116,16.2138,6.443964821274646,7808,7253,3.422143,2462451.209378467,1.9658151409353257,0.03146375700836168,0.20838158789302721,-0.00016878744806592437,0.0005046090607708563,18.418345034485526,3.838043984647747,4.452633612922497 jupiterMass
19.588,17.426,16.633,16.378,16.265,16.198,16.2868,6.563767071874033,7607,7103,6.839982,2462818.347088481,1.4041591029971587,2.611673096578001,0.15260026292785622,0.0002510959576254329,0.0002505635004953758,26.29547704212652,4.012696710441914,9.535381099503004 jupiterMass
18.806,17.06,16.389,16.172,16.082,16.026,16.1538,6.59406404411405,7963,6254,7.482778,2462087.7378952173,1.2839550849191648,1.926788673230258,0.14640319978518812,0.0013035604513179553,5.2641238953726665e-05,26.30404069109174,3.850995724455622,2.5935147238597946 jupiterMass
19.943,17.767,16.971,16.714,16.601,16.534,16.6218,6.488632251508399,7654,6653,4.408809,2461677.0021370705,1.828654955093461,0.2202238291260188,0.17860699644348013,0.00046949318046447434,0.0007567568169927194,22.073074398112656,3.9424055205203796,3.188223882237951 jupiterMass
20.382,18.121,17.295,17.031,16.913,16.843,16.919800000000002,6.556214604151368,7943,4264,7.446759,2463082.9222725662,3.5024764810018376,1.1303044626204553,0.05375425999796006,-0.00040847275105948224,0.0014652940339947827,71.40889324350107,3.83853221357773,6.038482714677974 jupiterMass
20.55,18.333,17.522,17.264,17.15,17.083,17.1708,6.451387982238271,7653,4702,2.103319,2463318.772536136,10.666715636349883,2.370425373442992,0.06382229265493215,0.000241054561946386,0.0013131440355577532,61.425066846082956,3.9202885925994764,5.9181730064310605 jupiterMass
19.061,17.353,16.706,16.485,16.393,16.339,16.4928,6.556214604151355,7490,6438,10.60617,2463038.800184236,1.4027631165932148,1.2063091824794125,0.0999344523681878,0.00031244644513288793,0.000435006840039346,40.73359092215594,4.07068910179544,9.783037043011173 jupiterMass
19.156,17.35,16.673,16.445,16.349,16.293,16.4328,6.488632251508388,7997,7207,5.988119,2462746.617737671,0.5704281337497424,0.7974910729603186,0.40347954411792947,-0.00042462797206580715,0.0014028400343602334,9.351927572460983,3.7733114735604523,0.8207446279315399 jupiterMass
19.936,17.913,17.167,16.921,16.814,16.751,16.8578,6.563767071874038,7531,6918,3.140624,2461938.8455985454,1.446409642279001,2.721273934651614,0.3258967846940634,0.0006876854682500694,0.0006496794843218367,12.437039935312374,4.053191326029965,1.691056200120071 jupiterMass
20.119,18.072,17.317,17.07,16.962,16.899,17.0018,6.443964821274641,3332,2707,11.02969,2462558.35502748,1.5266930104115715,1.1428660407849671,0.19508324024314974,3.6625278604528495e-05,0.0015025640373763994,46.102534236841635,8.993831762343813,3.945609329598011 jupiterMass
19.842,17.771,17.009,16.76,16.651,16.587,16.6858,6.503590093648054,7966,7460,13.61395,2463309.8716728436,0.27348881438362416,1.7750200959527658,0.3724568405659832,-0.0008309795608056049,8.47603311527499e-05,10.193738657297578,3.7967276938523837,1.5698091480157212 jupiterMass
20.124,18.021,17.248,16.996,16.886,16.821,16.9158,6.458819694353293,7507,6167,10.43445,2461950.6460852143,1.7366578691093737,2.9583304503483996,0.0806472810342675,-0.0003006063329751953,0.0004999982939126381,49.61278494819523,4.001136210609777,10.938909543752276 jupiterMass
19.338,17.178,16.387,16.131,16.018,15.952,16.0408,6.406976939750775,6909,4170,2.469637,2463296.7035454274,12.8781369331812,1.4997367188723163,0.0495266122777663,-0.00048411156993896436,0.0009786076208787103,87.07549202258951,4.312554132298524,10.25893651445115 jupiterMass
18.811,17.15,16.517,16.314,16.232,16.18,16.326800000000002,6.451387982238281,7856,3711,5.36391,2461718.116234446,5.943991982408702,1.2255700686674174,0.043750075291242446,0.0007242667683978909,0.0014588915118521153,87.29100077854035,3.8189878563090436,6.893790673481472 jupiterMass
17.638,15.459,14.654,14.395,14.28,14.212,14.2928,6.594064044114042,7976,7629,3.16188,2461623.376910693,1.6682039515569307,2.314261333370104,0.26623202921927275,0.0001708151579996029,0.0003560303614136909,14.441233977683309,3.844719026308937,4.704171506486999 jupiterMass
20.081,17.841,17.021,16.759,16.641,16.572,16.6508,6.443964821274638,7695,2099,9.594017,2463173.5341578233,6.076209205621369,0.8416382286733182,0.024400467687681494,-0.00048572401915016137,0.0021157295234109108,159.60370818422425,3.89440512438331,9.457591775497443 jupiterMass
20.685,18.442,17.621,17.358,17.241,17.171,17.2498,6.451387982238271,7950,7445,9.749632,2462561.4598475173,0.6512510863935085,0.9032936321993736,0.2170881730622441,-0.0004907513965115194,7.561312146223898e-06,17.38386976574104,3.7738325281967033,4.556009539002843 jupiterMass
21.187,18.892,18.054,17.787,17.667,17.596,17.6688,6.421746546956517,7016,4827,5.007587,2462808.63944008,4.774159024767226,2.5108665793454854,0.06503168577341782,-0.0009875125009795591,2.243282861971987e-06,65.45384440344158,4.256573841906795,8.525948199121421 jupiterMass
20.072,17.757,16.913,16.644,16.523,16.452,16.5238,6.578898117662584,7635,4027,7.981451,2461776.806352232,3.270568856808225,1.478668196876804,0.05606938424172515,-0.0002927983670563962,0.0016156365326002186,71.46854229360949,4.007197159056375,5.598932644875175 jupiterMass
20.137,18.406,17.752,17.528,17.434,17.38,17.5288,6.458819694353296,7666,6981,7.686692,2462925.9018818517,0.7831750485757119,2.2094516104188116,0.23772389623001042,0.0007307065288926017,0.0002630052027592432,16.481931226520288,3.9181489085634773,2.7300042889122325 jupiterMass
18.037,16.24,15.566,15.338,15.242,15.186,15.3258,6.511081940274411,3866,2332,7.619388,2462817.106865745,5.838052445188757,0.1409335037908751,0.06431170823970678,-0.0012432080909672216,0.0006375017439732831,121.78613756123715,7.832274546479078,11.212746481118927 jupiterMass
20.101,18.263,17.574,17.342,17.243,17.185,17.3188,6.563767071874039,7676,7137,7.844204,2461688.356840762,1.3351413097355727,2.2091550589937783,0.13868481061146773,-5.2949094907920076e-05,0.00033901486524768617,28.673842032561314,3.976626351788909,10.749417400872517 jupiterMass
20.21,18.487,17.83,17.61,17.518,17.464,17.6038,6.4886322515083945,7821,7575,10.25908,2462604.7457193043,0.629864907266511,2.0304158365081397,0.21808302471897964,0.00018979692447078069,0.0001380729237307646,17.691538597781573,3.8582242493367813,9.695992639075971 jupiterMass
19.504,17.562,16.842,16.602,16.499,16.438,16.5558,6.533609301576984,7994,7672,8.128755,2463253.4398459853,0.9648959276056784,0.19177885139833195,0.1769992088929671,-0.0002358801457113566,6.432767993766145e-05,21.47406597126433,3.8008926886291716,11.297872908259166 jupiterMass
19.846,17.89,17.165,16.924,16.82,16.759,16.8738,6.466259967470235,7892,6643,2.584207,2461571.109346564,5.804218790234818,2.2611189809487477,0.09278586628278665,-0.0005780492048036944,4.9168934254542714e-05,41.06585305203655,3.81033075007483,9.10545894981068 jupiterMass
19.338,17.328,16.585,16.34,16.234,16.171,16.2788,6.503590093648059,7379,3899,4.461618,2462617.455632909,2.9143174607920264,2.2857021945227602,0.11513655333074288,0.0002158441956315951,0.0033908720415054077,35.59909990632169,4.098757664890651,1.347723461897081 jupiterMass
20.01,17.967,17.213,16.966,16.858,16.794,16.8958,6.488632251508388,7735,7518,7.941373,2461659.3710431447,0.721448969739004,2.9085922921206695,0.24870152380652552,-0.00023721438596340503,1.7988123748085023e-05,15.685955836175614,3.9011211188187374,8.481567720124048 jupiterMass
19.269,17.189,16.424,16.174,16.064,15.999,16.0958,6.496106867365665,7681,6139,4.584669,2462663.469161762,2.2232127538359934,0.3490597722504081,0.14093965373505157,-0.0009411039388972124,0.0006982436449834574,27.90607691421358,3.9330728173929783,3.06323172458729 jupiterMass
20.505,18.407,17.635,17.383,17.272,17.206,17.2998,6.503590093648061,7531,3922,3.362606,2461888.0346278367,11.44194998920822,2.716155976958782,0.038125127119180556,-0.0006676272709275003,0.0009485607879068355,105.33817846793018,4.016031444592766,11.681435513003429 jupiterMass
20.639,18.523,17.745,17.491,17.379,17.313,17.4038,6.503590093648056,7439,3370,6.219776,2462574.3883014107,6.407086692662789,2.131980968033002,0.03726405167965753,-0.0004166463058950205,0.0014281040950289566,109.10511715521807,4.065698724187135,9.43405192528174 jupiterMass
19.493,17.333,16.54,16.282,16.169,16.101,16.1868,6.586476715784282,7483,5984,1.572262,2461610.9184830966,12.779209920846844,0.4077531965214396,0.0744106861487146,0.00023383615878892693,0.0005618297115913454,55.00962669013141,4.093304066797322,11.627714110796463 jupiterMass
20.548,18.373,17.575,17.316,17.201,17.133,17.2178,6.488632251508399,7642,3882,5.561261,2461940.5773592717,2.6968295601793852,2.0600164569119928,0.09616259307023765,-0.0030255356362194922,0.000611229214304675,41.06166476844017,3.948596159914026,1.7111933277839586 jupiterMass
20.423,18.708,18.048,17.836,17.748,17.693,17.8268,6.57889811766258,7089,6329,3.225462,2462373.25038422,1.75703305542205,0.4796372491881141,0.27815260950999726,0.0007924105575841851,0.0007509603523158378,15.516066674901344,4.315834434954915,1.828188642866097 jupiterMass
20.117,17.71,16.841,16.572,16.451,16.381,16.4558,6.466259967470235,7984,3521,6.580361,2462607.1341555393,1.7637731438664375,0.03500119001092128,0.11852965033538775,0.004338642949486378,0.0024774979555793114,31.776219052008468,3.76642413321525,0.8181168932148543 jupiterMass
18.945,17.154,16.481,16.252,16.155,16.099,16.2378,6.473708811450996,7930,5410,4.415081,2463183.8863910977,5.5492678720587945,0.11046439593005453,0.05659687137147433,0.0008693185588422224,0.00010536855191674219,67.07862326033461,3.796440212440744,9.85347559227406 jupiterMass
18.642,17.12,16.553,16.36,16.282,16.235,16.4058,6.563767071874043,7631,7117,8.830198,2462796.6991789415,1.2758123736752516,2.018318984175199,0.12968844155024206,0.00027809483174018904,0.0001296785289875903,30.84373954935649,4.000076513737608,12.930062001595061 jupiterMass
19.778,17.971,17.292,17.062,16.964,16.907,17.0438,6.481166236168852,7672,7501,2.858123,2462430.577484384,2.2124731067095675,1.2503094659097282,0.2269198393229166,5.3191515794702305e-05,0.00016318209327297604,17.312854957339,3.9286302651403258,12.975385902355436 jupiterMass
19.182,17.35,16.663,16.431,16.332,16.274,16.4068,6.594064044114045,7794,3752,5.292532,2462673.3855087184,7.166390258520061,2.1563643823589134,0.03788921678788183,-0.0010570928316154967,0.0008088816509281335,103.84216226613468,3.9344981978239795,10.035190472111283 jupiterMass
18.384,16.45,15.731,15.491,15.388,15.327,15.4438,6.563767071874036,7695,3732,1.716168,2462989.920464878,11.977917070340999,0.14072063109959188,0.0704839526784991,0.0024383066246875446,0.0002589077015598501,56.27958379951532,3.9668075212906633,2.9524271722958946 jupiterMass
18.983,17.047,16.328,16.088,15.984,15.923,16.0398,6.571328239703734,6428,5129,2.589822,2462041.6691734996,2.082100552089309,2.6973721068293797,0.3220271538002222,-0.00026875223813184,0.002655253183864616,14.763230160199965,4.754160989386793,0.7115631511069075 jupiterMass
18.652,16.631,15.884,15.637,15.529,15.466,15.5698,6.5486708265251,7928,7765,2.503399,2463224.479583329,1.245244611392385,2.9264066565442115,0.45008194316181227,5.1543888094274876e-05,0.0003059211290575244,8.534823038781889,3.841369737837156,3.5388144462273305 jupiterMass
19.651,17.95,17.297,17.082,16.991,16.937,17.0698,6.563767071874041,7955,7794,11.73815,2463252.336192478,0.2967190533266958,1.5708836643373933,0.4023969711214355,0.0002722939882727441,3.3247936876627287e-06,9.5357501870137,3.8371569926249753,4.5043869567954715 jupiterMass
19.921,17.812,17.035,16.781,16.669,16.603,16.692800000000002,6.533609301576984,7351,2599,7.979223,2463049.677187771,5.517142949050938,0.793871546155882,0.034294045099085076,-0.0012440406479957771,0.0016465340745583882,120.52707436921307,4.133360924078574,7.512712207212242 jupiterMass
20.487,18.339,17.55,17.292,17.178,17.111,17.195800000000002,6.563767071874043,6992,5876,7.17393,2462764.5949143227,1.3427156933530255,2.7000636834904976,0.16553786801723597,2.2483826173414462e-05,0.0010297374635500386,26.372480202644958,4.36564414707261,3.293610319501556 jupiterMass
16.31,14.152,13.362,13.106,12.994,12.928,13.0138,6.488632251508399,6717,3926,2.425961,2462878.5432968703,14.633338084702041,0.6237843262985105,0.04622079457754105,0.0010144698510892033,0.00039573268595322194,97.19344967365326,4.492358471648502,11.481299688600435 jupiterMass
19.722,17.526,16.721,16.461,16.345,16.277,16.3578,6.414357492319441,7152,4052,5.271969,2462976.594415581,6.593040423297816,0.48114632612053065,0.043828225212796064,-0.0005560828531149147,0.0009768945031661807,95.1630519572155,4.170827673117854,10.889883276590913 jupiterMass
20.383,18.141,17.32,17.055,16.936,16.866,16.9408,6.496106867365666,7912,2849,11.37706,2462362.1837164843,4.533613854392463,2.0058679609408734,0.027038283845928306,-0.0007656624502988414,0.0013941239025643123,141.2161446632562,3.8182422030327947,11.420648215241032 jupiterMass
20.217,17.887,17.035,16.762,16.639,16.566,16.631800000000002,6.563767071874033,7967,7604,2.65113,2462377.9774552104,1.1496321928246773,2.3940550158511433,0.45915066611554795,6.828311937320882e-05,0.000714821334528308,8.344488419885796,3.831377416384039,1.4947927594791928 jupiterMass
18.892,16.979,16.265,16.026,15.924,15.863,15.9828,6.429144113456,7889,6890,6.445141,2462077.9773074994,1.7920760568966454,1.8701698832408773,0.11984755002574474,0.0005279909941684346,0.000242938381750737,31.6226772605692,3.789900394934048,6.998810161913939 jupiterMass
18.999,17.084,16.37,16.131,16.029,15.968,16.0878,6.414357492319445,7964,7451,3.124322,2461996.694302812,3.3955933298265033,0.935692081261408,0.12895472709439582,0.00024405619787362586,0.00017036942866117767,29.04565898269733,3.7455750273906205,12.552845121678976 jupiterMass
19.779,17.955,17.265,17.033,16.934,16.876,17.0028,6.571328239703734,7054,5332,2.705378,2461550.849307443,8.618790951605158,2.675512460294284,0.06786255714376041,-3.0701404400612426e-05,0.0007165147972470822,63.83870616583617,4.332257845162787,11.450167887115619 jupiterMass
